Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,2.637909138837051,2.6171602605031183,2.6513587889477574,2.6249276965651176,2.6290960204985674,2.655209246082539,2.635009959555878,2.6342728742360855,2.632734400699714,2.6373034443502195
Rate of requests by circuit,1, ,3.0003859246099545,3.0008064932135636,3.0276267286534053,3.0195860082080435,2.9703022846152973,3.0414120458470797,2.9899892079287507,3.0468546335632536,3.0094227189651543,3.048154648101161
Rate of requests by circuit,2, ,3.2083047947029706,3.2325425408972484,3.2612565025287084,3.249405729619733,3.2442159607257914,3.2297196578495626,3.303504730353018,3.269732291700251,3.2557192606677763,3.2805823144041026
Rate of requests by circuit,3, ,3.3820600211336282,3.425114444549377,3.4557647041339785,3.4336277216909896,3.4253608882928814,3.370270625606755,3.3772376394049166,3.323679116482676,3.4847566841184445,3.413798877976766


Maximum requests by circuit,0, ,22,21,23,24,23,23,22,22,24,22
Maximum requests by circuit,1, ,26,27,26,24,27,26,24,24,26,23
Maximum requests by circuit,2, ,30,29,31,32,36,34,26,26,32,35
Maximum requests by circuit,3, ,33,31,28,31,34,31,31,34,32,32


Virtual hops,0, ,1.5528296102920092,1.5510672163399275,1.551333129022372,1.5531776079714514,1.5492328377095856,1.5508412582297,1.5506687624188142,1.5512260233339925,1.5493866244558765,1.5488164217770484
Virtual hops,1, ,1.5118326803593336,1.5089184135809186,1.5113695933849638,1.5134416046842856,1.5122614994853931,1.5181769606776039,1.5132582313786385,1.513039350455413,1.512245543927674,1.5129803316316435
Virtual hops,2, ,1.4909955423476968,1.5046830042662962,1.4930454495955967,1.4885555181229069,1.4994650499286732,1.4891750431213941,1.4920917710869608,1.4900242586266648,1.4924948727348386,1.4972153955921992
Virtual hops,3, ,1.4900884446253264,1.5049171534151866,1.4844514100364041,1.5046060991105463,1.4981285307228736,1.4938596665540607,1.4958885335769758,1.5039808363235163,1.5021832761050353,1.493837345685148


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


