Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Percentage of cicuits per modulation,0,BPSK,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2770413505989323E-5,0.0
Percentage of cicuits per modulation,0,QPSK,all, ,0.513503531104927,0.5195994696989011,0.5273065599469801,0.5123058025343525,0.5186589070117671,0.522577766445691,0.5002390651595999,0.5233059895086397,0.5105547467627002,0.5243044471967211
Percentage of cicuits per modulation,0,8QAM,all, ,0.247018142683385,0.23813196338882797,0.23193051324862032,0.24761807778718312,0.232362100211859,0.24476032636409994,0.2532560674737506,0.23809523809523808,0.25281587617807066,0.23357678213460337
Percentage of cicuits per modulation,0,16QAM,all, ,0.16665286914215482,0.1584019580348265,0.1683192923873007,0.17555896411046265,0.16970416315695433,0.15611295257521673,0.16192680143566598,0.1572747958773926,0.15778484407325108,0.158626897687662
Percentage of cicuits per modulation,0,32QAM,all, ,0.031159055739876332,0.03859342732580374,0.03257032156103032,0.03168895309984025,0.03770707302754167,0.03259178990311066,0.04147621142285208,0.04278766787132468,0.03926263632416418,0.039415722876951956
Percentage of cicuits per modulation,0,64QAM,all, ,0.04166640132965682,0.04527318155164062,0.03987331285606862,0.03282820246816148,0.041567756591877884,0.04395716471188169,0.0431018545081314,0.038536308647404885,0.03956912624830792,0.044076150104061594
Percentage of cicuits per modulation,1,BPSK,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation,1,QPSK,all, ,0.4702571821215889,0.4766924983281539,0.4775136776524175,0.4760056203640166,0.4687031692744632,0.452649416672098,0.46466362964947944,0.4918428173653869,0.465009647774471,0.4708748021919098
Percentage of cicuits per modulation,1,8QAM,all, ,0.25413258294614227,0.24717753038826168,0.24008533808015498,0.2588373688854034,0.2604982625596325,0.2657237828325621,0.25682185083757625,0.23329019438670798,0.25911632926709616,0.2576998025188653
Percentage of cicuits per modulation,1,16QAM,all, ,0.1896014658726523,0.19448487470988554,0.19464804586267376,0.17713949612783061,0.1812762170262612,0.2030698038193313,0.1951490513133901,0.1899616978443599,0.19047650194590707,0.18950341995474937
Percentage of cicuits per modulation,1,32QAM,all, ,0.03340749950919442,0.03188308878486291,0.0355029973037355,0.031003496389242886,0.038727578512018114,0.031740859023658995,0.03462722465866236,0.034014405793691256,0.035752362887137394,0.032617082772059686
Percentage of cicuits per modulation,1,64QAM,all, ,0.052601269550422096,0.049762007788836,0.0522499411010183,0.05701401823350652,0.050794772627624975,0.046816137652349606,0.04873824354089189,0.050890884609853984,0.04964515812538836,0.04930489256241581
Percentage of cicuits per modulation,2,BPSK,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation,2,QPSK,all, ,0.4331964708070903,0.4098195269588611,0.4221473706545018,0.42014138509465615,0.41918711433517,0.4138725245465136,0.4172083952451709,0.4086985413828621,0.4174616135263776,0.4166142686002105
Percentage of cicuits per modulation,2,8QAM,all, ,0.26549336947567037,0.2691138556083794,0.2654674207814769,0.2777777777777778,0.2545883378919412,0.2673722749209519,0.27319703884525576,0.27800112968069907,0.26798505035216647,0.26393402476718714
Percentage of cicuits per modulation,2,16QAM,all, ,0.20483536633979113,0.21168162366392584,0.21108363115563894,0.20657933274755705,0.2262655091766758,0.23221168247628557,0.20787783909997878,0.21987573512310196,0.220640073287794,0.2248439640736794
Percentage of cicuits per modulation,2,32QAM,all, ,0.03135879242073932,0.05009989647691831,0.0349164881943017,0.036098463668557124,0.0401686024233295,0.031206523548011317,0.0408883464232647,0.03717978536066718,0.033961988595250896,0.035787327830984796
Percentage of cicuits per modulation,2,64QAM,all, ,0.06511600095670893,0.059285097291915306,0.06638508921408064,0.05940304071145193,0.05979043617288355,0.05533699450823765,0.060828380386329865,0.0562448084526697,0.05995127423841103,0.05882041472793821
Percentage of cicuits per modulation,3,BPSK,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation,3,QPSK,all, ,0.3613411230206578,0.363584757453943,0.37920642557399836,0.37387839121714345,0.3706526349273672,0.3697547738292396,0.36585738280653535,0.371248620391115,0.3699172221524883,0.3662277345647386
Percentage of cicuits per modulation,3,8QAM,all, ,0.30181263448202356,0.28591325240763843,0.3042258038649667,0.29429694922411065,0.2928639592832149,0.2880725768368684,0.29424339593831117,0.2833567949455096,0.29167134618052576,0.2894356872425793
Percentage of cicuits per modulation,3,16QAM,all, ,0.2396394715980628,0.2495230928665254,0.22717370967310827,0.22663095112424786,0.23869419997879335,0.23643341248146005,0.23421431748624086,0.23630139249624946,0.2249271647431112,0.23564598872838333
Percentage of cicuits per modulation,3,32QAM,all, ,0.03650583227302099,0.034852175290599814,0.029013979098174433,0.038642721418769135,0.0346861414484148,0.039101835039341275,0.04120111268232123,0.042581173873677394,0.04320567619525795,0.04325000499038519
Percentage of cicuits per modulation,3,64QAM,all, ,0.0607009386262349,0.06612672198129337,0.060380081789752224,0.06655098701572891,0.06310306436220973,0.0666374018130907,0.06448379108659139,0.06651201829344859,0.07027859072861682,0.0654405844739136


Percentage of cicuits per modulation and bandwidth,0,BPSK,100.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation and bandwidth,0,BPSK,200.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation and bandwidth,0,BPSK,400.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.385206752994662E-6,0.0
Percentage of cicuits per modulation and bandwidth,0,BPSK,10.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation and bandwidth,0,BPSK,40.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation and bandwidth,0,BPSK,80.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation and bandwidth,0,BPSK,160.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation and bandwidth,0,QPSK,100.0, ,0.006718333089223284,0.0066160161129949265,0.006678477205235722,0.006873683339591779,0.006796079332261276,0.007088220295767465,0.007095453936925049,0.00705585406428667,0.006576762955584502,0.007322616478759944
Percentage of cicuits per modulation and bandwidth,0,QPSK,200.0, ,0.012462348678303287,0.012326951023634092,0.012369202533742879,0.012296255751936406,0.01177987084258621,0.012480877103518613,0.011538878370021866,0.012900676265687644,0.012221285725231783,0.01249377545678571
Percentage of cicuits per modulation and bandwidth,0,QPSK,400.0, ,0.01271707220775251,0.013028070264895598,0.013305973668446745,0.012232610535829075,0.013222043545958087,0.012933452320244773,0.012303886880741547,0.013181125749724331,0.012981125328838147,0.013093885264112157
Percentage of cicuits per modulation and bandwidth,0,QPSK,10.0, ,3.0566823533906886E-4,4.0155011090431636E-4,2.803940811358509E-4,2.800389508722577E-4,2.935395767925058E-4,2.804691483936767E-4,4.0800453905049695E-4,4.2704807796495656E-4,3.448011646617117E-4,2.8728660989032036E-4
Percentage of cicuits per modulation and bandwidth,0,QPSK,40.0, ,0.002572707647437163,0.0026706269280779133,0.002357859318642383,0.0023357794311390585,0.0025716619445082575,0.0022947475777664456,0.0024352770924576535,0.0026706439502584595,0.0022795188108190945,0.002119536766301919
