Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,8.409068880490636E11,8.992518647021484E11,8.762702896364299E11,8.640051639515519E11,9.400129565166099E11,9.176613306395631E11,8.6825252885604E11,8.395297237841069E11,8.758937142516542E11,8.550437361899525E11
Total consumed energy (Joule),1, ,5.59930392134998E11,5.612621347451852E11,5.528076939999636E11,5.570290081635344E11,5.501524039225999E11,5.624716573783513E11,5.707766760560026E11,6.063974560488159E11,5.55491478494379E11,5.539232886082518E11
Total consumed energy (Joule),2, ,4.503344854531134E11,4.434628012235409E11,4.485550297240656E11,4.4367899443938464E11,4.460415516383872E11,4.4153416200567993E11,4.423666994321656E11,4.554174843008525E11,4.606718932121056E11,4.5643944874443286E11
Total consumed energy (Joule),3, ,3.926135585246061E11,3.930422899232117E11,4.0549344529405566E11,3.9268910851844977E11,3.8794210440022516E11,3.966304970039651E11,4.106031350182481E11,4.10742766366862E11,3.930251306063081E11,3.9909461963119415E11


Average power consumption (Watt),0, ,236406.4403049522,231647.50416734183,233527.84582118777,237462.28733873655,225932.42299406452,227594.19272345776,235102.25526391907,239446.77240696587,234415.5963855521,238298.8223666157
Average power consumption (Watt),1, ,294242.75614492,294903.0952635143,295940.8705982654,300121.1877555625,299187.03221556614,296089.92398108495,295155.5587670394,280307.701479309,301990.02860880306,297967.2135623452
Average power consumption (Watt),2, ,360192.5914105583,366170.63743901555,359175.4815608944,371148.7756129243,364068.6569042551,368392.3816899491,365491.9454214171,362139.0992669995,351146.32811661396,358627.3531948283
Average power consumption (Watt),3, ,432955.10958279663,431402.74445166165,416581.649215651,429462.46858592966,439669.3391282456,419592.7627383469,417532.1301332863,409982.04161995405,428977.41144967236,435440.71299497655


Energy efficiency (bits/Joule),0, ,3.726940572583068E7,3.452912952959464E7,3.5487359382710285E7,3.648892934206832E7,3.306884497937316E7,3.4016295917831905E7,3.583987602161536E7,3.677420108482924E7,3.5592625746153146E7,3.6730697811674684E7
Energy efficiency (bits/Joule),1, ,5.555895615709254E7,5.509363537061232E7,5.547761990438089E7,5.655864601897249E7,5.6255637295513764E7,5.549852381750692E7,5.446122520014686E7,5.154130666359997E7,5.637826609946811E7,5.622392716522008E7
Energy efficiency (bits/Joule),2, ,6.814872263805293E7,6.95035573460396E7,6.869136970219138E7,6.947888371735875E7,6.97172799734061E7,6.988887757567734E7,6.93876257105214E7,6.814173982444014E7,6.719945671309608E7,6.77453175922468E7
Energy efficiency (bits/Joule),3, ,7.808807234670249E7,7.803263125988843E7,7.567486354385374E7,7.831577350668374E7,7.90118386003239E7,7.70374390303228E7,7.618640404991354E7,7.526582508829184E7,7.793294277790298E7,7.709564138844566E7


Total data transmitted (bits),0, ,3.134009998834623E19,3.1050384116029997E19,3.109651868471962E19,3.152662337861033E19,3.1085142737650016E19,3.1215439375386763E19,3.111806298965449E19,3.0873034879127896E19,3.1175357164767134E19,3.1406353089758437E19
