Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.187620960093675E16,1.2043751119266368E16,1.3342667062826942E16,1.1359036585733894E16,1.0870580971159522E16,1.0421015491405072E16,1.1030521311637274E16,1.6621256865117828E16,1.1209738059495884E16,9.795201713823096E15
Total consumed energy (Joule),1, ,5.691228482861775E15,5.255497390438689E15,6.702528143832983E15,7.528565926523487E15,5.415170802734698E15,5.235278761530952E15,6.350135622180095E15,6.296757493981318E15,6.045306475396332E15,6.699191356409613E15
Total consumed energy (Joule),2, ,4.013626956995695E15,3.75366179839941E15,3.5871054161212265E15,4.4545337180228135E15,3.651432568572233E15,3.9497928864304425E15,4.1239540637508515E15,3.7021527429619345E15,3.872141718587206E15,4.2311545989047465E15
Total consumed energy (Joule),3, ,2.851899878493618E15,2.8201812367759675E15,2.611420927250922E15,3.2780928452380745E15,2.825098059135404E15,2.729517825165814E15,2.9992825052036625E15,2.9361800325341415E15,2.565213176103112E15,3.1865473459450245E15


Average power consumption (Watt),0, ,3.080195174411741E9,3.0801938219008493E9,3.080183494956587E9,3.0802003574497027E9,3.0802066232850814E9,3.080209426509602E9,3.0802026377091236E9,3.08016366575712E9,3.08020216425273E9,3.080217449623189E9
Average power consumption (Watt),1, ,3.0802848391762695E9,3.0803021483114667E9,3.080253700608053E9,3.080237588012171E9,3.0802967871741433E9,3.080303926288412E9,3.0802647147219787E9,3.080265715386279E9,3.080272918919234E9,3.0802555485759687E9
Average power consumption (Watt),2, ,3.0803513289567876E9,3.080369570431872E9,3.080379386920367E9,3.0803236210363197E9,3.080378127205457E9,3.080354515756051E9,3.0803389905445633E9,3.0803711817260303E9,3.08035279138348E9,3.0803352408608127E9
Average power consumption (Watt),3, ,3.0804324668213534E9,3.0804374921081843E9,3.080475164371945E9,3.0803923345256586E9,3.0804427007402463E9,3.080451764944787E9,3.080424541843083E9,3.080428732545876E9,3.0804396103437715E9,3.080402189332031E9


Energy efficiency (bits/Joule),0, ,2758.5370090466513,2752.4993456539114,2469.7022399932825,2876.645093450539,3043.7095100027427,3127.5515553227015,2969.1401208232364,1986.1660958659425,2951.072818603147,3347.086156436336
Energy efficiency (bits/Joule),1, ,5747.949574060573,6262.471050369595,4894.150167529197,4398.898093730756,6088.909184249404,6309.5429457925275,5211.150126071099,5191.992459670702,5423.865859569251,4904.266908736026
Energy efficiency (bits/Joule),2, ,8067.211940826583,8603.814383447403,8873.6477387006,7247.394135596277,8941.701949648632,8245.914254660915,7598.388328024427,8701.725249555417,8193.482729298783,7621.933662551773
Energy efficiency (bits/Joule),3, ,10608.458033508958,10944.792357034377,12233.394247791595,9608.894362705174,11058.305993546628,11434.731981502711,10621.050790541613,10694.799487770739,10479.908704167645,9703.12410322197


Total data transmitted (bits),0, ,3.2760963711379186E19,3.315041707499924E19,3.295241473254829E19,3.267591686067657E19,3.3086890681173086E19,3.2592263208185897E19,3.2751163379977978E19,3.301257685617607E19,3.308075329103949E19,3.2785384055838757E19
Total data transmitted (bits),1, ,3.271289433394674E19,3.2912400262915244E19,3.280317923800935E19,3.311739430271049E19,3.2972483235050516E19,3.3032216179075056E19,3.309151004809238E19,3.2692717429125992E19,3.278893140253509E19,3.285462248453008E19
Total data transmitted (bits),2, ,3.237877931349913E19,3.2295809371665887E19,3.1830709864244793E19,3.228376154481442E19,3.2650021717412848E19,3.2569653465175065E19,3.1335404423313375E19,3.221511600114271E19,3.172632629664158E19,3.224957966885283E19
Total data transmitted (bits),3, ,3.0254260176768844E19,3.0866298045717365E19,3.194654174999402E19,3.1498847861032296E19,3.1240798799693984E19,3.121130476950526E19,3.1855531822950986E19,3.1401856707948806E19,2.6883199892288532E19,3.0919464358497165E19


Total energy consumption by transponders (Joule),0, ,4.25258620879422E11,4.2596966823315906E11,4.271779701748333E11,4.25853004364871E11,4.296530719252728E11,4.2136781191566815E11,4.217024244237949E11,4.251456897858551E11,4.2683099408704285E11,4.2157614563684216E11
Total energy consumption by transponders (Joule),1, ,3.694506900570354E11,3.706951425193091E11,3.6734794815351013E11,3.7324144788088965E11,3.725334348207844E11,3.7229065990053E11,3.707391993822597E11,3.696682945924962E11,3.6904291469121576E11,3.7118395887943695E11
Total energy consumption by transponders (Joule),2, ,3.471768643786484E11,3.4691668450876056E11,3.429536548789388E11,3.452494370431207E11,3.476106998424036E11,3.4574117551486975E11,3.4020288552246045E11,3.440925323606044E11,3.3677663410392633E11,3.438961751786993E11
Total energy consumption by transponders (Joule),3, ,3.217998850093891E11,3.228210453528568E11,3.3085700161712524E11,3.271870500038861E11,3.2816019548637335E11,3.250883548899391E11,3.307147472033251E11,3.2775079930844696E11,2.9539905560731323E11,3.282432448009119E11


Total energy consumption by OXCs (Joule),0, ,1.1875502107427086E16,1.204303893300508E16,1.334192279880305E16,1.135834078877093E16,1.0869892982649516E16,1.0420346472142194E16,1.102983747251113E16,1.662043671574164E16,1.120904483273228E16,9.794547359058012E15
Total energy consumption by OXCs (Joule),1, ,5.690723785612858E15,5.25500180416841E15,6.702001515154138E15,7.528013773218911E15,5.414669583484882E15,5.234782060288664E15,6.349613977142902E15,6.296238188385612E15,6.044793771044617E15,6.698660971111904E15
