Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,5.808851835290037E11,5.793134530942805E11,5.622196706310796E11,5.897339409433616E11,5.593097890442361E11,5.745013044466437E11,5.729051776250421E11,6.055696302307714E11,5.685292497069187E11,5.679093561843542E11
Total consumed energy (Joule),1, ,4.6046079878203125E11,5.153724740746147E11,4.683533852597259E11,4.5790565322480853E11,4.556433437637474E11,4.864665707014375E11,4.6836953898015936E11,4.59897913694229E11,4.9235436905427454E11,4.9948802786102106E11
Total consumed energy (Joule),2, ,4.086004770364806E11,4.192475035159117E11,4.0427043891003656E11,4.0849934683887476E11,4.0870813472027905E11,4.117526341405934E11,4.063864162580555E11,4.04010595236313E11,4.055860228788833E11,4.0538165964258655E11
Total consumed energy (Joule),3, ,3.550765120261991E11,3.5865468983404443E11,3.5616313520561993E11,3.558933284181934E11,3.7170299563591956E11,3.631944936252761E11,3.5974358639884106E11,3.681162273089599E11,3.600350480811316E11,3.6353586510327374E11


Average power consumption (Watt),0, ,300146.1641659894,297751.46264783415,312142.59037235344,296221.04312535154,308580.87235427543,304931.5199695809,300148.3601780083,293044.6811057169,305466.56963741686,311745.0808078251
Average power consumption (Watt),1, ,377214.6243314958,336198.6469309887,376237.2189186083,376748.5454555521,382481.24399264203,358763.3045106578,372014.089690738,375735.3704872351,358501.82922343235,342950.0959084106
Average power consumption (Watt),2, ,425344.12917808257,421654.5014855834,440594.80951570295,430234.7669368413,440257.3149647972,425606.6514669649,439813.9228857291,442995.9341871211,442137.1226242384,434180.280105259
Average power consumption (Watt),3, ,515831.4292942823,507713.6851370809,509757.38884527993,512443.9228545051,467189.14662979956,498461.22067858296,503936.7950650167,492046.36108630506,507920.1989648543,496716.4057776203


Energy efficiency (bits/Joule),0, ,5.275265193307041E7,5.2547682955606535E7,5.443116326660531E7,5.194424301945767E7,5.4887247280951895E7,5.321015938795663E7,5.297105075898881E7,5.044294891523608E7,5.3379802341191195E7,5.390364022874585E7
Energy efficiency (bits/Joule),1, ,6.351000499250901E7,5.650916164761548E7,6.332002629316386E7,6.34178879252298E7,6.4252665315510325E7,6.039604516431096E7,6.266951956741315E7,6.341252114840171E7,5.9689929928899035E7,5.832311600571584E7
Energy efficiency (bits/Joule),2, ,6.79912683731902E7,6.6339809583926365E7,6.933976812818754E7,6.80063974590218E7,6.830041060271361E7,6.709685507950724E7,6.831789250926833E7,6.835246829427178E7,6.793565099492426E7,6.88842431691929E7
Energy efficiency (bits/Joule),3, ,7.45573030483315E7,7.38104027856222E7,7.390810985716535E7,7.298619286125433E7,7.086721657899201E7,7.271933488584535E7,7.304674549421461E7,7.209505522734256E7,7.433744742046626E7,7.191280790514825E7


Total data transmitted (bits),0, ,3.0643233899783254E19,3.044157966511589E19,3.0602270683817357E19,3.063328314518447E19,3.0698974697928024E19,3.0569305978194903E19,3.034738924406361E19,3.0546717922349203E19,3.0347978974541054E19,3.0612381618300113E19
Total data transmitted (bits),1, ,2.924386762950149E19,2.912326644621392E19,2.9656148669138145E19,2.903940939654005E19,2.927629927009208E19,2.938065697501149E19,2.9352493987897373E19,2.916328617824112E19,2.938859778903694E19,2.9131698192404558E19
Total data transmitted (bits),2, ,2.778126469160089E19,2.781279955178208E19,2.8032018495102538E19,2.778056894287532E19,2.7914933418064253E19,2.762730682153676E19,2.776346350314461E19,2.7615121401439953E19,2.7553750498719183E19,2.792440881915092E19
Total data transmitted (bits),3, ,2.647354711248185E19,2.6472447117603217E19,2.6323344123849392E19,2.5975299105963995E19,2.6341556694790832E19,2.641126201063148E19,2.627809819885215E19,2.653935973792045E19,2.676408645625616E19,2.6142884833803612E19


Total energy consumption by transponders (Joule),0, ,2.649601154117304E11,2.6170920946724026E11,2.6819782976553607E11,2.647463320149296E11,2.6343360829781693E11,2.6695161936579288E11,2.6132246186392432E11,2.6823818280140128E11,2.6470970299738748E11,2.7053329795335062E11
Total energy consumption by transponders (Joule),1, ,2.611959348431346E11,2.6513529008853766E11,2.65146464823876E11,2.595013866813618E11,2.611783324613042E11,2.65120624773064E11,2.6284871151181317E11,2.6009310071083112E11,2.681660367980147E11,2.617379101593213E11
Total energy consumption by transponders (Joule),2, ,2.5178641215136133E11,2.5693935257047342E11,2.5448858714421033E11,2.5350621633771298E11,2.5716603957740973E11,2.5382629589978165E11,2.5555326810598297E11,2.5513634047053528E11,2.5584093478996753E11,2.5296915923143793E11
Total energy consumption by transponders (Joule),3, ,2.4270900874618863E11,2.4334010745736438E11,2.4210874097179816E11,2.425228222223761E11,2.4182669725586737E11,2.442527050169696E11,2.432120220859599E11,2.4599096087420197E11,2.4432371907995197E11,2.4406408215189178E11


Total energy consumption by OXCs (Joule),0, ,2.2806058580579538E11,2.2927275219928177E11,2.122490426831327E11,2.3460266991011185E11,2.135876570641881E11,2.2201454845581784E11,2.2492592027254865E11,2.435134633979275E11,2.19321829112056E11,2.1467039146006006E11
Total energy consumption by OXCs (Joule),1, ,1.4384569692820483E11,1.8064169174785004E11,1.4669139612937817E11,1.432244472523848E11,1.403807702271364E11,1.597856301654044E11,1.4836176371519916E11,1.4423547636585742E11,1.6183749738469324E11,1.7162750471678897E11
Total energy consumption by OXCs (Joule),2, ,1.1320123380336925E11,1.1716731504170648E11,1.0812480649402638E11,1.1188673424563234E11,1.0939549431288678E11,1.1400416379745612E11,1.088837183180574E11,1.0746962865473537E11,1.0809826746139856E11,1.1002382411449353E11
Total energy consumption by OXCs (Joule),3, ,8.11160658326171E10,8.324350886589111E10,8.23338018654383E10,8.184011547485327E10,9.37553479606936E10,8.586192336193701E10,8.412202608815343E10,8.816001835745276E10,8.352991306970134E10,8.624451668090991E10


Total energy consumption by Amplifiers (Joule),0, ,8.786448231146523E10,8.83314914277617E10,8.177279818240288E10,9.038493901832219E10,8.228852368222992E10,8.553513662503575E10,8.665679548857547E10,9.381798403144864E10,8.449771759748264E10,8.27056667709329E10
Total energy consumption by Amplifiers (Joule),1, ,5.541916701069665E10,6.959549223822597E10,5.651552430646629E10,5.5179819291058754E10,5.4084241075287796E10,6.1560315762977005E10,5.715906375313973E10,5.556933661753155E10,6.235083487156467E10,6.612261298491257E10
Total energy consumption by Amplifiers (Joule),2, ,4.361283108174646E10,4.5140835903712234E10,4.16570452718E10,4.3106396255529915E10,4.214660082998172E10,4.392217444335167E10,4.1949429834010086E10,4.140462611103882E10,4.164682062752382E10,4.238867629665654E10
Total energy consumption by Amplifiers (Joule),3, ,3.1251437447392403E10,3.2071073510790012E10,3.1720592368388367E10,3.1530390720963806E10,3.612095041934414E10,3.3079865246368088E10,3.24095382247295E10,3.396524807729518E10,3.21814159314707E10,3.3227266270479805E10


