Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,8.640813479452642E11,8.962526449716119E11,8.72724868915357E11,1.0096813595836664E12,8.769887382229045E11,8.385551485793502E11,8.650353007689235E11,9.147420655667472E11,8.91685401678264E11,8.45107166822379E11
Total consumed energy (Joule),1, ,5.560478371664546E11,5.618686600851312E11,5.51199249415437E11,5.542932911593082E11,5.503386499261874E11,5.4583224949193396E11,5.815628573553569E11,5.680507344443068E11,5.626019419260002E11,5.455529236815252E11
Total consumed energy (Joule),2, ,4.6804812083295276E11,4.423664626455965E11,4.398703914123765E11,4.721743694358205E11,4.6308591471452704E11,4.4976075374826227E11,4.54914204724456E11,4.59917555468663E11,4.658295137182785E11,4.4399358346132947E11
Total consumed energy (Joule),3, ,4.016292682412595E11,3.986049787764783E11,4.099765209640307E11,4.083408322930355E11,3.9679989064280597E11,4.036273239872822E11,3.96379618913574E11,4.072170682231143E11,4.0344337229099316E11,4.095250361472027E11


Average power consumption (Watt),0, ,234821.0733733824,231984.1742993658,233996.92870654372,220645.90802511032,234101.37091938363,238773.2984897923,234339.19016523458,229356.92393453882,234882.21122908592,237769.68147752064
Average power consumption (Watt),1, ,301403.7712870633,295605.68849655235,298144.76828680607,298405.2547288162,302539.7386780623,300819.7810985925,290180.420887066,292695.67699821264,297059.1851896026,304077.1247779135
Average power consumption (Watt),2, ,352208.0691386219,373354.1020600409,369300.3488923997,343939.95659678854,347433.8409645048,365707.89459100424,354293.3522737364,357842.3533100425,348366.8562344801,364113.17312862095
Average power consumption (Watt),3, ,425404.98694150534,426177.0947759922,413472.7505354626,412463.35212765983,433843.404608968,427375.0966723938,425068.4545143373,410733.22505558527,432269.63240117574,407728.52648014855


Energy efficiency (bits/Joule),0, ,3.66112923393747E7,3.471303479445813E7,3.580009653796762E7,3.112492370951865E7,3.564679932216971E7,3.722311281752544E7,3.6304833980701216E7,3.39628293827995E7,3.5157410876328975E7,3.700434586672151E7
Energy efficiency (bits/Joule),1, ,5.6541786772742875E7,5.551053321752577E7,5.620055647609838E7,5.582980357019011E7,5.677606019202819E7,5.696351586552963E7,5.4069160607094005E7,5.453441441021716E7,5.504058566974888E7,5.6833687327593096E7
Energy efficiency (bits/Joule),2, ,6.6542170379146196E7,6.957900371510474E7,7.01398574126249E7,6.593830336550322E7,6.717385540558386E7,6.944799193074612E7,6.802328666607991E7,6.723035619587535E7,6.6644666749417976E7,6.909654573740879E7
Energy efficiency (bits/Joule),3, ,7.600723793258809E7,7.688675799847883E7,7.492399692923664E7,7.465574193416353E7,7.730499032963812E7,7.739947665232699E7,7.681251441018938E7,7.578481102625987E7,7.678988427929121E7,7.499662303707252E7


Total data transmitted (bits),0, ,3.1635134834625016E19,3.1111649249524695E19,3.124363455825492E19,3.142625528796468E19,3.1261841559234703E19,3.121363289928596E19,3.1404962981861708E19,3.1067228702113026E19,3.134935003922717E19,3.1272637895540425E19
Total data transmitted (bits),1, ,3.1439938244510527E19,3.1189628919542374E19,3.0977704546355306E19,3.094608556569837E19,3.1246060314208743E19,3.1092524003851506E19,3.1444615537467294E19,3.097831415821404E19,3.09659403825451E19,3.100578428517006E19
Total data transmitted (bits),2, ,3.114493780210555E19,3.07794177478557E19,3.0852446533699592E19,3.1134376813274325E19,3.1107266275396178E19,3.123498119707561E19,3.094475935644343E19,3.092042107489447E19,3.10450527037981E19,3.0678422946751775E19
Total data transmitted (bits),3, ,3.0526731351904657E19,3.0647444540175876E19,3.0717079597768155E19,3.0484987796850405E19,3.067461170894358E19,3.124054363919487E19,3.0446915189704274E19,3.086086856195629E19,3.098036987147237E19,3.071299476017526E19


Total energy consumption by transponders (Joule),0, ,2.6339999847242767E11,2.6558772049117178E11,2.6389804204531113E11,2.626909140609907E11,2.6546031758497366E11,2.6526766911713995E11,2.6245421990935678E11,2.6369350674610825E11,2.719759557892574E11,2.649015953852717E11
Total energy consumption by transponders (Joule),1, ,2.5489284978376175E11,2.5159235742403683E11,2.4940704963409567E11,2.5107196574707104E11,2.5339491087724994E11,2.4963611477743103E11,2.544066676149207E11,2.5124181248932925E11,2.5344085356786227E11,2.5267966224557785E11
Total energy consumption by transponders (Joule),2, ,2.5111903277534833E11,2.4895248657348532E11,2.4543666582962097E11,2.4807204404923773E11,2.4550738376847437E11,2.490023164058661E11,2.4531333498574078E11,2.5011303942900946E11,2.4754810014949792E11,2.4494142629418277E11
Total energy consumption by transponders (Joule),3, ,2.4751268813469104E11,2.4592601612674478E11,2.481168405001974E11,2.4673239576245276E11,2.4749806085721512E11,2.4945801257746664E11,2.4415705733726874E11,2.4537451407440186E11,2.5108916751617755E11,2.455657775743933E11


Total energy consumption by OXCs (Joule),0, ,4.3362098886227484E11,4.552655887084916E11,4.3950106149452325E11,5.392388758906844E11,4.4145129311427325E11,4.1384585015821405E11,4.349923705494337E11,4.6998016522558563E11,4.4735702709850446E11,4.188398954799638E11
Total energy consumption by OXCs (Joule),1, ,2.1739833198466687E11,2.239828443125635E11,2.1785832407642035E11,2.1888998399030203E11,2.1435830807109814E11,2.1381862603991254E11,2.361681291289726E11,2.286986238861511E11,2.2317779130190323E11,2.1141990399173907E11
Total energy consumption by OXCs (Joule),2, ,1.5659718045030435E11,1.3962204692684238E11,1.4035818563262973E11,1.6177541058291885E11,1.5706600151116046E11,1.4492388052210132E11,1.513070723475271E11,1.514540809244828E11,1.575733997484922E11,1.4369214776143494E11
Total energy consumption by OXCs (Joule),3, ,1.1125396838861444E11,1.1021617837933865E11,1.1684357232208359E11,1.1666220387628055E11,1.0777828731888506E11,1.1129203416155632E11,1.0988671070908542E11,1.1683120914534674E11,1.0998174155025694E11,1.1835921973915659E11


Total energy consumption by Amplifiers (Joule),0, ,1.6706036061055597E11,1.7539933577194156E11,1.6932576537552277E11,2.0775156963201758E11,1.700771275236586E11,1.5944162930399673E11,1.6758871031011758E11,1.8106839359505484E11,1.7235241879049646E11,1.61365675957149E11
Total energy consumption by Amplifiers (Joule),1, ,8.375665539802898E10,8.629345834852692E10,8.39338757049338E10,8.433134142192664E10,8.25854309778336E10,8.237750867457747E10,9.098806061146707E10,8.811029806883334E10,8.598329705623305E10,8.1453357444205E10
Total energy consumption by Amplifiers (Joule),2, ,6.033190760729743E10,5.379192914527151E10,5.407553995011444E10,6.2326914803670654E10,6.051252943488391E10,5.583455682029286E10,5.829379739118966E10,5.835043511516915E10,6.0708013820278755E10,5.536000940571291E10
Total energy consumption by Amplifiers (Joule),3, ,4.286261171795046E10,4.246278427038474E10,4.5016108141739655E10,4.494623265430357E10,4.15235424667119E10,4.287727724825573E10,4.233585086721422E10,4.5011345003384056E10,4.2372463224556E10,4.5600038833653275E10


