Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,9.97301372099662E15,1.1938083635970266E16,1.1704178306056288E16,9.97970882362845E15,1.2023352359348956E16,1.0574765646998658E16,1.1758831309973206E16,1.12266329085932E16,1.1120812985149412E16,9.926688588670894E15
Total consumed energy (Joule),1, ,6.407370764080128E15,5.326626878173322E15,5.324206159089593E15,5.834191505623515E15,6.268629784266711E15,5.292030556887779E15,4.901935109966153E15,5.213618039345831E15,5.998243920666219E15,7.015120683237505E15
Total consumed energy (Joule),2, ,3.8012281338889595E15,4.004614491534619E15,4.153622458848828E15,3.853075883395459E15,4.350213596010433E15,4.010743419705619E15,4.1193080891785305E15,4.0018904210636215E15,3.5270058424837225E15,3.6818019948103875E15
Total consumed energy (Joule),3, ,2.868254517601521E15,3.70862206068099E15,2.525038314090534E15,2.817236464189045E15,3.1756548900617105E15,2.9372312894180885E15,2.600905875000902E15,3.1892686916096145E15,2.8993306872357E15,2.955398201654713E15


Average power consumption (Watt),0, ,3.0801631588037906E9,3.080150915755192E9,3.0801525610611453E9,3.0801638573369894E9,3.0801501056377883E9,3.0801595597163787E9,3.080151405649707E9,3.0801545757988396E9,3.0801553078294578E9,3.080163861380506E9
Average power consumption (Watt),1, ,3.0802088376138926E9,3.080234886672695E9,3.080233743683881E9,3.08022053899764E9,3.08021075879328E9,3.080233527077112E9,3.0802468301758356E9,3.0802352621209226E9,3.0802173282056766E9,3.0801977855026345E9
Average power consumption (Watt),2, ,3.080294179302168E9,3.0802820506894507E9,3.080276096939668E9,3.080291139858363E9,3.0802666306795244E9,3.0802855371158357E9,3.080279007843242E9,3.0802840665060906E9,3.0803062569466534E9,3.0803025211744127E9
Average power consumption (Watt),3, ,3.0803635201814623E9,3.0803005829280233E9,3.0804010594133697E9,3.0803706905523686E9,3.080336016698504E9,3.08035565157052E9,3.080392287278924E9,3.080336570316689E9,3.080362455734122E9,3.0803548654773307E9


Energy efficiency (bits/Joule),0, ,3313.654895975741,2758.6721989158373,2823.8480509124493,3294.2416601134796,2751.433103029102,3126.172070576966,2805.0171692281297,2931.5428642701563,2978.2130321271843,3316.251883749911
Energy efficiency (bits/Joule),1, ,5098.560714235321,6116.388446453149,6044.516881393602,5570.563627701451,5171.60695900448,6108.701953583257,6610.129883274246,6164.58797985571,5411.673734622416,4611.033126868761
Energy efficiency (bits/Joule),2, ,8361.203934809762,7991.780053387358,7643.677067406211,8238.45774203515,7285.352319189485,7984.244862228967,7736.450195318222,7964.584310748029,8981.556660251017,8662.952091585852
Energy efficiency (bits/Joule),3, ,10913.757352779463,8374.836672302175,12345.96318142195,11099.026153419827,9844.336143648412,10499.050285418441,11993.911551746627,9776.083001877318,10805.440209523249,10538.176012007674


Total data transmitted (bits),0, ,3.3047125744213692E19,3.293325943488327E19,3.305082109708882E19,3.2875572562598924E19,3.308144969089577E19,3.305853701854396E19,3.2983723714532143E19,3.2911355592966906E19,3.3120150160221192E19,3.2919399731578597E19
Total data transmitted (bits),1, ,3.2668368859278893E19,3.257971909622611E19,3.2182254008636834E19,3.2499734998271115E19,3.2418889415736476E19,3.2327437401282666E19,3.2402427756258497E19,3.21398070969102E19,3.246053907932796E19,3.2346953859390353E19
Total data transmitted (bits),2, ,3.178284363018194E19,3.2003998214952325E19,3.1748948735366185E19,3.1743402842208244E19,3.1692838710664237E19,3.2022757542503223E19,3.1868821871101174E19,3.1873393660936143E19,3.167800281530393E19,3.1895274291747607E19
Total data transmitted (bits),3, ,3.130343383111651E19,3.105910403750002E19,3.1174030057441485E19,3.1268581196402213E19,3.126221421398832E19,3.083813900750496E19,3.1195035019178988E19,3.1178555444464267E19,3.132854438856131E19,3.1144506434608316E19


Total energy consumption by transponders (Joule),0, ,2.534526724355885E11,2.55942124304604E11,2.5717921152029712E11,2.558860057698208E11,2.5460798965457788E11,2.563894772698328E11,2.5396929870551767E11,2.5402918240647427E11,2.5427767184868997E11,2.5453956475876508E11
Total energy consumption by transponders (Joule),1, ,2.5785342268517593E11,2.5940540384619247E11,2.5731194725258453E11,2.5694931960285843E11,2.5617972746002588E11,2.5538481654463455E11,2.5772910317062262E11,2.545373556729747E11,2.5792226971261237E11,2.5714119089937302E11
Total energy consumption by transponders (Joule),2, ,2.582851992535538E11,2.5633775980397754E11,2.5784798182886554E11,2.5800641883412497E11,2.566837134864728E11,2.6126935218509247E11,2.596103771736947E11,2.5878216212580637E11,2.5348056951289352E11,2.6014058836615628E11
Total energy consumption by transponders (Joule),3, ,2.5945345543628415E11,2.5970213487582956E11,2.5917571039446762E11,2.6139578345055722E11,2.589079504181224E11,2.5819055299112555E11,2.595570054880437E11,2.6059101938953723E11,2.6126271029400284E11,2.590333351141989E11


Total energy consumption by OXCs (Joule),0, ,9.972523259903938E15,1.1937543984461058E16,1.1703642976384448E16,9.97921577014719E15,1.2022812015482034E16,1.057425794818811E16,1.1758297891277782E16,1.1226112078018492E16,1.1120294420963086E16,9.926198141655202E15
Total energy consumption by OXCs (Joule),1, ,6.406960641910539E15,5.326240888563439E15,5.323822320416303E15,5.833795909472399E15,6.268224633012189E15,5.291649409971259E15,4.901560889662894E15,5.213239603388956E15,5.997843452787505E15,7.014696829754138E15
Total energy consumption by OXCs (Joule),2, ,3.8008795164411575E15,4.0042629878855605E15,4.1532659037529635E15,3.8527263125297175E15,4.3498535330531025E15,4.0103868389236845E15,4.1189505872300795E15,4.0015365378093475E15,3.5266685466029455E15,3.681454360248941E15
