Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.4113298431864434,1.410381980416833,1.4127843764511967,1.411462432854371,1.409878318405374,1.417759866457632,1.4151184802622518,1.4158387331027726,1.4081988088125155,1.4109760233960689
Rate of requests by circuit,1, ,1.8912787334374102,1.879603790015185,1.8842106441726711,1.8864425195496803,1.8914578280194883,1.8866704159064334,1.8847781774776327,1.8813237875599766,1.8985766895593035,1.8782395796555682
Rate of requests by circuit,2, ,2.17021116298562,2.1999804729400156,2.1554223482740555,2.1745938095058484,2.1645652924694305,2.1613244717425237,2.1664498863541897,2.1657272021786533,2.182773406401667,2.1710479203488644
Rate of requests by circuit,3, ,2.311639316721678,2.343247495240311,2.3149953613193293,2.3236500090061942,2.35624453637734,2.3355882225853324,2.351931660702596,2.332822894446976,2.347141209854121,2.3449257734231783


Maximum requests by circuit,0, ,12,14,13,14,14,16,13,12,12,12
Maximum requests by circuit,1, ,18,17,18,18,17,19,18,17,19,17
Maximum requests by circuit,2, ,20,21,21,19,25,19,21,23,25,23
Maximum requests by circuit,3, ,22,24,24,23,25,23,24,22,27,24


Virtual hops,0, ,1.542870229881767,1.5487802548379086,1.5493565509604001,1.543425572519084,1.544822190204479,1.5476004048660315,1.55014222714343,1.5459880342369678,1.548545451072527,1.5460509353424814
Virtual hops,1, ,1.6498337151017357,1.6487867055125354,1.6492968682598568,1.6499515898655062,1.6472556445040984,1.6485569736690813,1.6487494725536078,1.6481669573216304,1.6484391468485906,1.6464471071288098
Virtual hops,2, ,1.6727768096966429,1.673721679734475,1.680952932545658,1.6765349292164176,1.6763340843876982,1.676044133787765,1.6742220551813196,1.6763550592086263,1.6737454153390001,1.6772698363751999
Virtual hops,3, ,1.6925774798406683,1.7017595022844367,1.6945026787794084,1.6987806655331552,1.693038894595066,1.6981867923979161,1.6944067336410535,1.7006626500179487,1.6959941874545894,1.6974856021832236


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


