Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.2935834050528356E16,1.0006369473927706E16,1.1072005877731052E16,1.2776712108621346E16,1.013995837137504E16,1.4295560441379854E16,1.2029763272105348E16,1.1036756164046242E16,1.0127967337392752E16,1.1241579439208734E16
Total consumed energy (Joule),1, ,6.330195970810749E15,6.155298069713981E15,5.742949793732135E15,6.096976669253206E15,5.818721246213323E15,5.509241489960315E15,5.104980774457688E15,5.354170504322009E15,6.576750894165602E15,5.317923199523916E15
Total consumed energy (Joule),2, ,3.9030782788357635E15,3.538731389493796E15,3.562376975187656E15,3.994986999563301E15,4.0924899987950135E15,4.0431152829648615E15,4.038479647698203E15,3.366895102138845E15,3.920628295762461E15,3.751620904384459E15
Total consumed energy (Joule),3, ,3.0500823865692195E15,2.9499108533358505E15,2.85158938842375E15,3.205514954363722E15,2.801790319293876E15,2.747564294513724E15,3.0976257947277905E15,2.617000898901026E15,2.7614465268003085E15,2.8760942409385395E15


Average power consumption (Watt),0, ,3.0801549906668277E9,3.0801767950068483E9,3.0801681963999753E9,3.080156358265933E9,3.0801753093475704E9,3.080148345106051E9,3.0801613292719393E9,3.080167666947953E9,3.0801754457359085E9,3.080165784118901E9
Average power consumption (Watt),1, ,3.08022580335574E9,3.0802308427061496E9,3.080239174094403E9,3.0802295802922072E9,3.080238239747497E9,3.08024539108015E9,3.080258595031464E9,3.080249963354951E9,3.0802198141233077E9,3.0802520914149466E9
Average power consumption (Watt),2, ,3.080307524261829E9,3.080330128980813E9,3.080331670792781E9,3.080301902669955E9,3.0802978253783445E9,3.0802979647768664E9,3.080299877968443E9,3.0803413110709214E9,3.080305843573913E9,3.0803197642320747E9
Average power consumption (Watt),3, ,3.0803655373670983E9,3.0803786046192355E9,3.0803881752166023E9,3.080356560722586E9,3.0803933062357693E9,3.0803992608146605E9,3.0803629817533016E9,3.080415691713411E9,3.080397763608408E9,3.0803830501716905E9


Energy efficiency (bits/Joule),0, ,2558.8778506596414,3288.6261881093205,2995.535866018478,2596.482652002989,3251.9687540998502,2317.2292418566253,2751.3962607002063,2994.97728192596,3313.104366591053,2966.3445481702997
Energy efficiency (bits/Joule),1, ,5206.1252513643985,5395.789241895502,5707.592241530255,5404.400509717382,5710.020717392459,5964.435048357857,6450.090825411127,6177.255022258018,5028.041456734128,6231.63586052555
Energy efficiency (bits/Joule),2, ,8371.156218962758,9207.33692868688,9189.1196574499,8160.687363534844,7975.887451766503,8074.105145605952,8068.540774378054,9583.833462798133,8323.530933758106,8752.997944278432
Energy efficiency (bits/Joule),3, ,10415.87976548784,10836.809456448498,11278.50247365557,10103.264059658546,11460.38064494291,11657.853660333438,10289.004594515067,12215.945278963025,11542.221719100668,11105.195755539184


Total data transmitted (bits),0, ,3.3101219231705805E19,3.290720869985634E19,3.3166590715510764E19,3.317451133967186E19,3.2974827791584834E19,3.3126090683494203E19,3.3098645683979334E19,3.30548339774748E19,3.3555012810207486E19,3.3346397882320163E19
Total data transmitted (bits),1, ,3.295579308972301E19,3.321269110522285E19,3.277841568620331E19,3.2950503819047014E19,3.3225018864609743E19,3.2859513032586568E19,3.2927589657229726E19,3.3074076637848875E19,3.3068176146477887E19,3.3139360913674002E19
Total data transmitted (bits),2, ,3.2673278006974464E19,3.258229220318966E19,3.2735108289943806E19,3.2601839924822213E19,3.2641239627869057E19,3.2644537910464655E19,3.258463770394887E19,3.22677619456094E19,3.263347089954617E19,3.2837930063789162E19
Total data transmitted (bits),3, ,3.1769291413337194E19,3.1967621831110005E19,3.2161657971187237E19,3.2386164031121E19,3.2109583546423955E19,3.203070246779828E19,3.187148603404262E19,3.196913977597198E19,3.1873228077769626E19,3.193958955700136E19


Total energy consumption by transponders (Joule),0, ,2.9444620602150006E11,2.985982883314736E11,2.994900314082465E11,2.9649703446097125E11,2.976940362279154E11,2.9455375455893555E11,2.985774267918637E11,2.966394875026702E11,2.9779044452800494E11,2.952730935318203E11
Total energy consumption by transponders (Joule),1, ,2.896126828513893E11,2.9168072437891266E11,2.8767351741263934E11,2.8641836028837787E11,2.897040915815586E11,2.8708566686423975E11,2.87901768148009E11,2.869521760355193E11,2.8810545011589825E11,2.8868334025962E11
Total energy consumption by transponders (Joule),2, ,2.821140341730959E11,2.817458617759437E11,2.854114205283344E11,2.8146680823814575E11,2.82919665786281E11,2.7968927934284503E11,2.818767503793763E11,2.8028599092438055E11,2.812435141462878E11,2.860730906361775E11
