Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.1561890060856532E16,1.1221419626385784E16,1.3623148737308768E16,1.1579410469074886E16,1.1187294336933058E16,1.524120494517114E16,1.2547480999830174E16,1.1428314165620578E16,9.933245437717606E15,1.1151793143698492E16
Total consumed energy (Joule),1, ,7.374173369962024E15,5.425291799627337E15,6.146201190572744E15,5.792413649952178E15,5.186578690704886E15,5.515920747591056E15,6.444181615311882E15,5.264111838640583E15,4.946046453120357E15,5.375549284834195E15
Total consumed energy (Joule),2, ,4.1618094871309855E15,3.7846254163548515E15,3.883589934537769E15,4.656928253156123E15,3.72319231491465E15,3.8255452323399375E15,4.0782706356634665E15,3.887290109040481E15,3.525521460787616E15,3.6034856045828325E15
Total consumed energy (Joule),3, ,3.923732581439182E15,2.843144055569249E15,2.9129298625862745E15,2.6613660672975325E15,2.700968580256435E15,2.7314046272462885E15,2.648204446418969E15,2.705703757668254E15,2.782656763072227E15,3.798655381490614E15


Average power consumption (Watt),0, ,3.0801659790457473E9,3.0801697503153224E9,3.080155079639989E9,3.0801665408663898E9,3.080169297513636E9,3.08014686147819E9,3.08016070458757E9,3.0801684885444827E9,3.080180196204203E9,3.080170570897106E9
Average power consumption (Watt),1, ,3.080204832037083E9,3.080247237197423E9,3.080227646235902E9,3.080237753981633E9,3.080253753697752E9,3.0802457385326347E9,3.0802207213848696E9,3.0802522016368313E9,3.080263025139119E9,3.0802494893453794E9
Average power consumption (Watt),2, ,3.0802836420516E9,3.0803026891876707E9,3.080291949439809E9,3.0802607732142315E9,3.080307377255226E9,3.0802970552453127E9,3.0802879162105107E9,3.080294632013146E9,3.0803202040464315E9,3.0803132333100038E9
Average power consumption (Watt),3, ,3.0802802145181007E9,3.0803566804954405E9,3.0803453244360614E9,3.0803724186148853E9,3.080362754483069E9,3.080362618879588E9,3.0803705050277305E9,3.080370443516878E9,3.080362046059204E9,3.08028587173679E9


Energy efficiency (bits/Joule),0, ,2738.2112818006144,2822.0995749074646,2338.1335562263644,2757.40448456953,2862.1061918042346,2076.108106016588,2546.9349513891816,2790.903982505812,3190.313281526038,2867.160051989027
Energy efficiency (bits/Joule),1, ,4190.436451826897,5697.02470589726,5020.131791141951,5394.938591166311,5926.383535052531,5654.191415744456,4783.052855710107,5880.675222950878,6259.690621696455,5806.775170806103
