Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,2.2595291925561587,2.286084744985473,2.267002034176969,2.3430439292876692,2.2689350037371168,2.2905640305430848,2.2727763647937356,2.2920912355076646,2.329636577819794,2.2194129672751015
Rate of requests by circuit,1, ,2.622995940530081,2.683346967244419,2.5417073261821246,2.5319470363532486,2.5826375707687244,2.6174026178185756,2.5326994516300356,2.484425540893217,2.7142049440491225,2.6863468077990746
Rate of requests by circuit,2, ,2.821340135097034,2.756994723599228,2.6007862846521386,2.6905100417829315,2.8186336494187576,2.5493869390043837,2.790266526768762,2.9233149742466313,2.822509476729451,2.735177627476841
Rate of requests by circuit,3, ,2.672207617963894,2.9218659869693067,3.0570477324815313,3.0012333128036808,2.978532675869966,3.058039309197405,2.9151635646956695,2.953568469146602,3.0862259920083273,2.9840306056528605


Maximum requests by circuit,0, ,25,27,23,25,26,23,27,24,25,25
Maximum requests by circuit,1, ,30,28,27,26,31,33,26,29,28,30
Maximum requests by circuit,2, ,32,31,40,30,33,31,29,35,31,30
Maximum requests by circuit,3, ,35,35,33,44,34,35,32,36,35,31


Virtual hops,0, ,1.8001881053389899,1.7969833061604168,1.797521529090527,1.787952407029422,1.7989432285568465,1.8031713340198559,1.797409722082672,1.7974251497005989,1.7898802819007367,1.8078749684900428
Virtual hops,1, ,1.7775301295950785,1.7758501734843863,1.7858281001031024,1.7917267474561538,1.7804770140369224,1.7869842098919202,1.782532310177706,1.7912874270290629,1.7705692016524552,1.776383227733161
Virtual hops,2, ,1.7748299390810964,1.7725053497600398,1.7972429136992725,1.7827904815981004,1.77090294105515,1.7944310114493283,1.7653926066116723,1.7650892920596566,1.7669204650684227,1.7701724692909135
Virtual hops,3, ,1.7876735937378387,1.7643785767932891,1.7524204277965407,1.7651941983438608,1.755246575491036,1.7637029858881959,1.7560165201999813,1.7586641662163738,1.7501919710046994,1.75923715064132


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


