Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.3426909872288388,1.3325755807844888,1.3389561271568058,1.3476788771236266,1.3269461266994784,1.3477074547454069,1.3393776155536772,1.3498295779315825,1.3279190157992784,1.3429672913125983
Rate of requests by circuit,1, ,1.8476446695675075,1.8351107673436413,1.8585593685336674,1.8328032204423954,1.8516224087649342,1.835872429094739,1.8562621055719501,1.8726286705778747,1.858416613895344,1.851414627667032
Rate of requests by circuit,2, ,2.1535263369153492,2.112764882048769,2.148882323756873,2.1224157974323385,2.157082806804016,2.1655394392677163,2.107618203214596,2.178552885980084,2.144900791670165,2.1221076441035955
Rate of requests by circuit,3, ,2.387973766669737,2.37138617548995,2.36683955750372,2.379388634408625,2.3943961692602005,2.3364147059166136,2.3536870285081357,2.3616958299986597,2.396492611793539,2.314859395657024


Maximum requests by circuit,0, ,18,18,15,18,18,19,20,17,16,16
Maximum requests by circuit,1, ,26,22,23,22,23,25,23,23,21,23
Maximum requests by circuit,2, ,24,27,25,26,30,27,26,28,25,26
Maximum requests by circuit,3, ,30,32,31,32,31,32,31,30,27,35


Virtual hops,0, ,1.9394112042121394,1.9438866730848576,1.9427491037666356,1.9390859956644138,1.9436997319034852,1.9367993246029096,1.9407704450305414,1.9395387634936212,1.9442306559597904,1.9409626004756009
Virtual hops,1, ,1.930767790815673,1.9271430679191461,1.9236890971792378,1.9273278714353237,1.924909307195454,1.9320833866727063,1.9234855700776732,1.9239779287593763,1.9246738190678299,1.9232720978718383
Virtual hops,2, ,1.9144088234997325,1.9247292291231364,1.9116829769240062,1.918062994198702,1.914053261913184,1.9085830268684312,1.924733247110177,1.9088135764432548,1.9170624254794575,1.9157076926177472
Virtual hops,3, ,1.903908136510141,1.9037616023448949,1.912981708399929,1.9026584401333362,1.9039809727573922,1.908770355842557,1.9073340096002007,1.912373620841549,1.8959409594095942,1.9171417870073661


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


