Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,8.9438497747723E11,8.681545897060513E11,9.099273764232599E11,8.340570220563597E11,8.74594817627002E11,8.743913574088512E11,8.585790903815079E11,8.529312787109438E11,8.956907352821306E11,9.167383508754553E11
Total consumed energy (Joule),1, ,5.44925731041401E11,5.756623737450416E11,5.513461042390831E11,5.865333057808099E11,5.758297392342947E11,5.4346364564757214E11,5.358612672158453E11,5.665870200368711E11,5.553555962799026E11,5.488735191185801E11
Total consumed energy (Joule),2, ,4.625141014228233E11,4.4371535424431934E11,4.5082399831048596E11,4.45779886135494E11,4.430163979041133E11,4.511515923012101E11,4.448388204458539E11,4.6235348057472125E11,4.392469051139042E11,4.426990891631163E11
Total consumed energy (Joule),3, ,3.9451436351580286E11,3.930314821679683E11,4.0483181427847375E11,4.1005739543507465E11,4.0870224751377014E11,4.071595891568231E11,4.016072306399679E11,3.91460668725222E11,4.1930502058817676E11,3.9063752845636273E11


Average power consumption (Watt),0, ,230761.81334234375,233551.88215553158,230555.65861521824,240521.58895321641,232152.37149945216,232247.6142173988,236970.69954889343,235461.70851368888,229942.80805511653,230654.47725653902
Average power consumption (Watt),1, ,304534.38898625993,291766.0792415225,304629.28017287015,286278.93036583374,289613.27150863153,303443.12769525236,304375.6245471297,296452.5185726513,295750.2367039324,301776.5336384784
Average power consumption (Watt),2, ,358963.68375559617,366361.1714100399,353380.68812595116,366063.9054292117,366216.93866557773,356704.93705686514,378161.12118972384,350362.216438982,372309.72739097895,365969.92438685085
Average power consumption (Watt),3, ,425326.3912552483,431898.7167981047,402335.5830613821,409576.3421815519,405058.1922742836,415609.9641803775,419465.7804248794,428696.1943740455,390777.5625591983,436727.1906847781


Energy efficiency (bits/Joule),0, ,3.49997759505692E7,3.556901122740746E7,3.350209811201766E7,3.729757502163696E7,3.5426544121879466E7,3.506227318487303E7,3.616529111950198E7,3.6211221879362285E7,3.4295816555212714E7,3.360952304713078E7
Energy efficiency (bits/Joule),1, ,5.6640046454106845E7,5.287723379184371E7,5.532389577738072E7,5.256759820923792E7,5.3431943296450615E7,5.687230158943512E7,5.671540701433404E7,5.392245503692513E7,5.503885482368801E7,5.55469353037008E7
Energy efficiency (bits/Joule),2, ,6.669518420957731E7,6.900797699036343E7,6.744388171307327E7,6.916220241013749E7,6.911149126524341E7,6.74504188518938E7,6.892703051497038E7,6.607395485274455E7,7.033859633861145E7,6.851823722783744E7
Energy efficiency (bits/Joule),3, ,7.693832891094247E7,7.76402555355517E7,7.459373538827439E7,7.447283852897407E7,7.39820685846133E7,7.51190356107027E7,7.638274081949684E7,7.770298618720475E7,7.288387754528432E7,7.805361675883466E7


Total data transmitted (bits),0, ,3.1303273825257927E19,3.0879400348379857E19,3.0484476239742878E19,3.1108304352470192E19,3.0983871895430107E19,3.065814864396109E19,3.1050762752764436E19,3.0885683781250183E19,3.0718445147439546E19,3.081113873193728E19
Total data transmitted (bits),1, ,3.0864618720223085E19,3.043943392168428E19,3.050261440818792E19,3.0832647154621702E19,3.0767701975176778E19,3.0908028358162625E19,3.0391589873363476E19,3.055176311244358E19,3.0566136039172248E19,3.048824185639435E19
Total data transmitted (bits),2, ,3.0847463193922322E19,3.0619898955962946E19,3.0405320415467155E19,3.083111871527108E19,3.0617523914109727E19,3.0430363866415444E19,3.0661418951114797E19,3.0549523001503437E19,3.089601075179127E19,3.033296121182596E19
Total data transmitted (bits),3, ,3.035327586026996E19,3.051506470903769E19,3.019791723104351E19,3.0538138197847986E19,3.023663770624934E19,3.0585435677110477E19,3.0675861009208558E19,3.0417662934789857E19,3.0560575774671593E19,3.0490671937751306E19


Total energy consumption by transponders (Joule),0, ,2.6170055881742532E11,2.613619836449974E11,2.656727707480464E11,2.6798946498994592E11,2.596157109855411E11,2.5980745451538943E11,2.6713697968730685E11,2.6161431759799582E11,2.5982585712333548E11,2.6793946269926352E11
Total energy consumption by transponders (Joule),1, ,2.5282841936730798E11,2.5358543411441034E11,2.5589933036063516E11,2.5208432375721515E11,2.5126434158190912E11,2.5110241740250278E11,2.4847296734635547E11,2.545988959482741E11,2.4882584148723874E11,2.5197133066593643E11
Total energy consumption by transponders (Joule),2, ,2.5218418412772113E11,2.4600855538223087E11,2.425712217524863E11,2.4699189438461664E11,2.4554329068690393E11,2.4468967300484048E11,2.5281620103662848E11,2.4693475495946487E11,2.4665815570555066E11,2.4523423071590054E11
Total energy consumption by transponders (Joule),3, ,2.431000002775787E11,2.4448170266240076E11,2.405790160049991E11,2.4662566772764038E11,2.4399367932124716E11,2.4723866073290012E11,2.453170935440081E11,2.423993045206435E11,2.4414820986302017E11,2.446249340831354E11


Total energy consumption by OXCs (Joule),0, ,4.567234249869577E11,4.3803259432879626E11,4.6507573347687994E11,4.0863391892126337E11,4.4394228085414777E11,4.436569904249225E11,4.2695134969494635E11,4.2686100647848987E11,4.59019341106539E11,4.683561687251012E11
Total energy consumption by OXCs (Joule),1, ,2.108597599097927E11,2.3250151045133063E11,2.132776760220324E11,2.4143266381806717E11,2.3429788323546173E11,2.1105027650330414E11,2.07460409560287E11,2.252185772028892E11,2.2127827924999176E11,2.1432831344805203E11
Total energy consumption by OXCs (Joule),2, ,1.518333585766711E11,1.4272095796317282E11,1.5033390829204898E11,1.4350145153102414E11,1.425522601964975E11,1.490411208642731E11,1.3861765174701974E11,1.5550687715327084E11,1.3902633074173337E11,1.4254630555880682E11
Total energy consumption by OXCs (Joule),3, ,1.0930328696392332E11,1.072353958400934E11,1.1857112073355219E11,1.1797840476013231E11,1.1890013278489943E11,1.1544402233199722E11,1.1282301981982452E11,1.0760469957037111E11,1.2644252986921536E11,1.0540384783718137E11


Total energy consumption by Amplifiers (Joule),0, ,1.7596099367284702E11,1.6876001173224335E11,1.791788721983213E11,1.574336381451578E11,1.7103682578732245E11,1.709269124685309E11,1.6449076099924188E11,1.6445595463445068E11,1.7684553705224622E11,1.8044271945111755E11
