Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,2.728461518799032,2.7162268818103485,2.6799660029893673,2.783146437939437,2.5655640964085573,2.6638906792043064,2.698289171762297,2.8152065187929853,2.683171733046079,2.664370143083772
Rate of requests by circuit,1, ,3.252766027138383,3.430319036475238,3.444171026247844,3.4145800249175506,3.2577841426489678,3.1573273979547207,3.1713977643406253,3.240435386995874,3.3222899022249774,3.285131308145381
Rate of requests by circuit,2, ,3.6636821134853927,3.6764366548482768,3.710452905625996,3.6954093961819376,3.291276742490666,3.823249317148034,3.381308026572481,3.8119009785828983,3.218000718009542,3.547489599530311
Rate of requests by circuit,3, ,3.693209614420981,3.9720712802982177,3.9289753335174344,3.924270752866075,3.673146769633745,3.7069302725721776,3.7364850443268542,4.075579770595272,3.5289223668816083,3.683280966440069


Maximum requests by circuit,0, ,25,30,27,26,26,26,29,25,28,27
Maximum requests by circuit,1, ,31,31,31,32,38,35,34,33,31,32
Maximum requests by circuit,2, ,38,36,38,32,35,37,39,38,36,32
Maximum requests by circuit,3, ,42,45,37,38,41,39,33,37,38,35


Virtual hops,0, ,1.7555008585011462,1.7631894425014614,1.7540744271966153,1.761571896751453,1.788386359535695,1.7635387835679495,1.7605167405292328,1.7513504956764352,1.7586999081065964,1.768319755703107
Virtual hops,1, ,1.7455478145642178,1.7269741737689628,1.7295130080087548,1.720540288775035,1.735218355594896,1.7457983624386941,1.7385454582323658,1.7393598876291763,1.7347001436141236,1.7350192138339604
Virtual hops,2, ,1.7120832163062232,1.7095107135301761,1.704530047453842,1.7100158631352784,1.7274965661087653,1.700699231341433,1.7230887476941996,1.708530901722391,1.7519497734255387,1.695777517445118
Virtual hops,3, ,1.711188568157658,1.6856165351310983,1.6966008410290236,1.6989328799950842,1.6891658715819817,1.7134565194696731,1.7039306653071629,1.6845939104071401,1.7180277349768875,1.710871660275995


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


