Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,6.512173716361047E11,6.807410838375059E11,6.553302131380082E11,6.839948390921554E11,6.51205309269512E11,6.820321848930874E11,6.545411448722463E11,6.362039986235245E11,6.441323851755219E11,6.439653698619131E11
Total consumed energy (Joule),1, ,5.0751400752727386E11,5.3400247250938324E11,5.24493691372946E11,5.3405780305747656E11,5.2340058709605963E11,5.010534523074073E11,4.9900348804113354E11,5.085782370335268E11,5.3461857907592914E11,5.2244807829545435E11
Total consumed energy (Joule),2, ,4.512016183400201E11,4.446535684947232E11,4.389687846759518E11,4.359186243351021E11,4.6758434730613837E11,4.4803765680746216E11,4.3163762009855035E11,4.437396151677479E11,4.347159887831558E11,4.3788717414145905E11
Total consumed energy (Joule),3, ,3.8763222430988983E11,3.949992537537108E11,3.89933752103168E11,3.8971619107354645E11,3.977760486412558E11,3.8830199363192786E11,3.9267056021916943E11,4.0450328061108136E11,3.888049255384075E11,4.031057922054752E11


Average power consumption (Watt),0, ,349911.8386565152,337243.08391234203,351110.5663003019,338436.9168024958,347032.6767841758,337507.63567141915,353586.71458528255,362306.6645982902,353635.27590079163,349863.3497093657
Average power consumption (Watt),1, ,419094.97539227566,399420.1724787275,403699.542001092,393966.2551433525,415524.6215712292,400586.804370842,416733.8336572128,415057.0495529406,405888.6333969097,403269.6480461954
Average power consumption (Watt),2, ,460581.8274986406,462825.8771502299,496403.1669268125,482677.57077281276,421349.8230801965,485509.6399119567,471301.4860119864,455526.7131903718,468366.6813195639,459277.7130527781
Average power consumption (Watt),3, ,523187.0602736332,544059.3127932003,494156.66023590334,512958.524076515,534486.1118824518,495576.8168052076,526254.2051601418,533080.9581310914,512812.6293216748,501225.30565189134


Energy efficiency (bits/Joule),0, ,4.691815385639666E7,4.517079031288176E7,4.668602081340123E7,4.5574282642665245E7,4.654298466742274E7,4.5928677874723084E7,4.762961585931006E7,4.848337043505032E7,4.746957447343218E7,4.7110507096681245E7
Energy efficiency (bits/Joule),1, ,5.935215274792524E7,5.8069671448727235E7,5.86172572141939E7,5.7811625228960246E7,5.8941583383688405E7,5.733708695175138E7,5.870187176397275E7,5.863339213350263E7,5.825728089343922E7,5.7691020142846316E7
Energy efficiency (bits/Joule),2, ,6.632432467828188E7,6.617763950583431E7,6.899753243908867E7,6.88264191420639E7,6.1860085713031396E7,6.886674149725361E7,6.62469163306159E7,6.609094685359449E7,6.525135362697623E7,6.59035644924995E7
Energy efficiency (bits/Joule),3, ,7.257337829365593E7,7.447460931392643E7,7.126325055456337E7,7.328072639463702E7,7.325344458798292E7,7.122595892381953E7,7.265797292359275E7,7.47986790321974E7,7.113434449723959E7,7.05653470927008E7


Total data transmitted (bits),0, ,3.0553916836381004E19,3.074961275538784E19,3.0594759970211713E19,3.1172574122910224E19,3.030903872467518E19,3.132483652014819E19,3.1175543294378107E19,3.084531413752459E19,3.0576690228838937E19,3.033753512689662E19
Total data transmitted (bits),1, ,3.0122048896470438E19,3.100934813142788E19,3.0744381614430007E19,3.0874749560960696E19,3.0850059347393864E19,2.8728945362425025E19,2.9292438764765733E19,2.9819667202552226E19,3.1145424732077752E19,3.0140562608534405E19
Total data transmitted (bits),2, ,2.992564263014972E19,2.9426123560826597E19,3.0287762960426316E19,3.0002717950319632E19,2.892480780242956E19,3.085489349239473E19,2.8594661303814836E19,2.93271713228861E19,2.836580671139033E19,2.8858325621470007E19
Total data transmitted (bits),3, ,2.8131780053652926E19,2.94174151026001E19,2.7787946675809067E19,2.855868556962064E19,2.9138465737569034E19,2.7657181848464925E19,2.8530646932296405E19,3.0256311053899153E19,2.7657383515472663E19,2.8445300142057484E19


Total energy consumption by transponders (Joule),0, ,3.474130643739292E11,3.512334383833949E11,3.506509631801683E11,3.5408012828487476E11,3.448861589513666E11,3.5215836251136383E11,3.523598352202048E11,3.49557489234974E11,3.467973122300441E11,3.435026118634589E11
Total energy consumption by transponders (Joule),1, ,3.098342655756933E11,3.1575970557182434E11,3.124093532156185E11,3.127708409561699E11,3.177812148564766E11,2.968730732678987E11,3.035374067945655E11,3.085567905774931E11,3.196060616817609E11,3.109656999063287E11
Total energy consumption by transponders (Joule),2, ,2.912861640594494E11,2.878229933159767E11,2.9461582888372595E11,2.884923494358243E11,2.864320964370937E11,2.9739663738194836E11,2.8213559815267377E11,2.8472357355591364E11,2.832042761885918E11,2.8224996320055347E11
Total energy consumption by transponders (Joule),3, ,2.6668679369612103E11,2.7648335545629767E11,2.6112280849890613E11,2.6569588914879037E11,2.762893332025505E11,2.6039767024346707E11,2.708671777061973E11,2.806363247204639E11,2.65039416625639E11,2.7182153983908313E11


Total energy consumption by OXCs (Joule),0, ,2.1931082803096613E11,2.378656024277805E11,2.1994243331923553E11,2.38159455534982E11,2.2112624769350955E11,2.3812993892098724E11,2.1813921544595575E11,2.069249244446572E11,2.1464080492461264E11,2.1689862412729654E11
Total energy consumption by OXCs (Joule),1, ,1.427014260694378E11,1.575455014452405E11,1.5309984322751935E11,1.5974305080873862E11,1.4843290140107083E11,1.4739411826767273E11,1.4110342449213086E11,1.4439186014689432E11,1.5521364279423224E11,1.526652993713156E11
Total energy consumption by OXCs (Joule),2, ,1.1544007064704369E11,1.1321315228536726E11,1.0420578479879198E11,1.0642435820956316E11,1.3077052954183337E11,1.0874502406948082E11,1.0792280241424992E11,1.1479080092831894E11,1.0937356170144571E11,1.1235168425187419E11
Total energy consumption by OXCs (Joule),3, ,8.73083162431171E10,8.555448085865245E10,9.298628763983769E10,8.952801016180379E10,8.769905995648232E10,9.23318149234019E10,8.792765618309175E10,8.941731243660072E10,8.934407970031815E10,9.47717244477745E10


Total energy consumption by Amplifiers (Joule),0, ,8.449347923121198E10,9.164204302631747E10,8.473681663860617E10,9.175525527230064E10,8.519290262462057E10,9.174388346073299E10,8.40420942060957E10,7.972158494388406E10,8.269426802085493E10,8.356413387117442E10
Total energy consumption by Amplifiers (Joule),1, ,5.497831588215021E10,6.069726549231109E10,5.898449492981529E10,6.154391129257232E10,5.718647083849806E10,5.678626077182961E10,5.4362656754435036E10,5.562958630913979E10,5.979887459995033E10,5.8817079017799934E10
Total energy consumption by Amplifiers (Joule),2, ,4.447538363353562E10,4.361742289337871E10,4.014717099342388E10,4.100191668970002E10,5.03817213272167E10,4.189599535602895E10,4.157921953162696E10,4.422524068351664E10,4.213815089312375E10,4.328552668902957E10
Total energy consumption by Amplifiers (Joule),3, ,3.3637114370651573E10,3.2961417438754314E10,3.582465596443163E10,3.449229176294881E10,3.3787655482215115E10,3.557250846505789E10,3.387572632987377E10,3.4449643454019196E10,3.442142921244488E10,3.651252791860972E10


