Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,6.200929392350708E11,6.684197994493273E11,6.155432430591302E11,6.117635507971785E11,6.256354368489364E11,6.177729761663096E11,6.072802256752301E11,6.340585152298419E11,6.000999653537626E11,6.130445693369052E11
Total consumed energy (Joule),1, ,4.912392253381513E11,4.8526044479889764E11,4.770628470489307E11,4.802620488054379E11,4.9104755207996655E11,4.802239245043043E11,4.9249646275767883E11,4.749534816289024E11,4.9084103099849536E11,4.969834990419342E11
Total consumed energy (Joule),2, ,4.184116971858535E11,4.1496882179396735E11,3.8827985988744183E11,4.1535828553637555E11,4.3428686801208527E11,4.106472275485551E11,4.256945708893391E11,4.158043244553111E11,4.337443358571223E11,4.079002661589975E11
Total consumed energy (Joule),3, ,3.633540370584843E11,3.6384088988320245E11,3.8537196057225635E11,3.823659029437095E11,3.777208606975939E11,3.893971219057181E11,3.606609598061687E11,3.750034016831917E11,3.728817857496128E11,3.9971077088352026E11


Average power consumption (Watt),0, ,330169.67719586875,304393.6531720477,333512.2756070748,329527.87123702664,327488.5585738369,322324.76037768606,333520.80903322215,319852.8852242964,333860.03797642235,328019.8095830466
Average power consumption (Watt),1, ,394064.2150452597,402679.26474051346,395907.90009233414,406260.9215628202,392283.9603145511,394455.4264188443,386463.9069067059,388257.5870326368,406141.94626984256,406546.7810903264
Average power consumption (Watt),2, ,470796.4755642024,445207.60855581466,416773.15060464403,428189.66806630907,434004.4096610764,410226.3800231794,442974.36674210225,453966.6257357461,455733.20260459394,439582.78281482385
Average power consumption (Watt),3, ,489927.1043206006,461305.0067751257,505154.3269717732,470109.64233162446,510091.1543231231,486770.0960009974,502952.7716912528,458996.91449829534,431867.4988697234,489311.7196568519


Energy efficiency (bits/Joule),0, ,4.936888627886248E7,4.5702960250131026E7,5.021075021847683E7,5.077128631266695E7,4.977259585244427E7,4.8197018398082E7,5.061084581358335E7,4.836312699575625E7,5.120017164018054E7,4.996778958700432E7
Energy efficiency (bits/Joule),1, ,6.170227172418188E7,6.1487432022554114E7,5.9712442381562784E7,6.255663346958901E7,6.161124923705327E7,6.067419153099811E7,5.9791818597003795E7,6.0028445896084316E7,6.1924024694155246E7,6.205754311116601E7
Energy efficiency (bits/Joule),2, ,7.069696502233659E7,6.750962699772927E7,6.295607087856709E7,6.507972670985765E7,6.616187157602165E7,6.233933496234427E7,6.823253857689759E7,6.786838639537953E7,6.92087751486259E7,6.69673410154979E7
Energy efficiency (bits/Joule),3, ,7.146634562903833E7,7.01194222460198E7,7.397879795991044E7,7.157934858992088E7,7.467286752023616E7,7.267019163917117E7,7.142555909578769E7,6.852917136583328E7,6.547125505674916E7,7.410751430604535E7


Total data transmitted (bits),0, ,3.061329779942179E19,3.0548763524633158E19,3.090688802591316E19,3.106002239317732E19,3.113949974924953E19,2.9774815498125496E19,3.073496586728717E19,3.0665052494801494E19,3.072522122737904E19,3.0632482048082158E19
Total data transmitted (bits),1, ,3.0310576163391226E19,2.983741861280659E19,2.8486587766793576E19,3.004357695647565E19,3.0254053118443713E19,2.9137198373141737E19,2.944725916087317E19,2.8510719375117443E19,3.039485212445545E19,3.0841574917332963E19
Total data transmitted (bits),2, ,2.9580437120884777E19,2.8014390374997926E19,2.4444574379793887E19,2.703140370938234E19,2.873323198856825E19,2.5599475069507383E19,2.9046221230182695E19,2.821996855700281E19,3.001891421232565E19,2.7315996224181944E19
Total data transmitted (bits),3, ,2.596758519812804E19,2.5512312988087865E19,2.8509354410589524E19,2.7369502255707636E19,2.8205499790501007E19,2.829756347263023E19,2.576041069817901E19,2.5698672376717857E19,2.441303850082899E19,2.9621571671530897E19
