Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.3768676627985645,1.3787234924902108,1.3831189364407066,1.3823285584382148,1.3816718696404793,1.384569777684382,1.3739564242523068,1.3724810133483623,1.38518367455922,1.37830726742789
Rate of requests by circuit,1, ,1.950933997157675,1.8393017490145116,1.9515613657118909,1.9987942451279028,1.984234621493989,1.968390744936598,1.9375822415578228,1.9629529327115562,1.9702991856746015,1.9489392695608267
Rate of requests by circuit,2, ,2.363050890064815,2.311120053435326,2.321540634657178,2.3293066922977745,2.35320034424538,2.3184407648267134,2.274304716519873,2.3269184609732023,2.351822367099717,2.3697760641941334
Rate of requests by circuit,3, ,2.5033893387871324,2.482552678942686,2.3725794090708154,2.4612771482982185,2.225144276529035,2.6093628968263856,2.3709483622290115,2.532378978721392,2.325111059221437,2.5559764605833544


Maximum requests by circuit,0, ,14,16,16,17,15,17,16,16,15,16
Maximum requests by circuit,1, ,23,21,22,22,21,23,22,21,20,20
Maximum requests by circuit,2, ,27,25,25,24,23,24,27,26,23,24
Maximum requests by circuit,3, ,27,28,27,30,29,27,26,29,30,28


Virtual hops,0, ,1.8130712849204609,1.807186928702011,1.8032560575046412,1.8092427214044975,1.8124928628525752,1.808192711456281,1.808494230549526,1.8171680522621871,1.809209273993985,1.8111876124903579
Virtual hops,1, ,1.8434035715310524,1.8760256746390112,1.8432890679446667,1.8330219612627725,1.8370411356177974,1.8387407584068687,1.8453701845427526,1.8341391773715179,1.8347880834501904,1.8426486429803908
Virtual hops,2, ,1.8400605497379692,1.8561212622189756,1.84861437971279,1.84858662188637,1.843370728488222,1.8581463377083254,1.8533700457612658,1.8471022482143713,1.8511537461854657,1.8473722515896729
Virtual hops,3, ,1.8598367331109904,1.8555174684328763,1.8796980420856348,1.8742859405783758,1.9015819596356196,1.8418682957333206,1.879750268665882,1.8635506386950014,1.888165656808047,1.8605748188493896


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


