Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,9.620182917874144E15,1.1623781145849914E16,1.048067149211378E16,1.032257101974269E16,1.2154272311452142E16,1.1706872938516662E16,1.190983215657768E16,1.1183113947290332E16,1.2855021072341914E16,1.1657075977538054E16
Total consumed energy (Joule),1, ,4.654609411811673E15,6.103873405468063E15,5.557593139662081E15,5.047356935185794E15,5.831969417644005E15,5.326203371419891E15,5.234329133582923E15,5.376810012805205E15,5.575023120113882E15,5.771946451979844E15
Total consumed energy (Joule),2, ,3.80243939669104E15,3.658452096572766E15,5.274993449636188E15,3.188753605115596E15,3.727989121019189E15,3.672061258140402E15,4.0101862428831925E15,3.469239505703112E15,4.47562547676645E15,4.355912393688572E15
Total consumed energy (Joule),3, ,2.9483306637460335E15,2.8790847848726E15,2.7075449326441305E15,3.0388828587852145E15,2.6223997568517805E15,2.64797051345225E15,3.11201300101454E15,3.3268056818579875E15,2.9479414325271285E15,3.674186525448993E15


Average power consumption (Watt),0, ,3.08023112782105E9,3.0802040373675427E9,3.080217641991753E9,3.0802198283618937E9,3.080199673963122E9,3.080204961027142E9,3.080202446177253E9,3.0802104868864603E9,3.080193875813633E9,3.0802050118227725E9
Average power consumption (Watt),1, ,3.080338369940377E9,3.080278671542889E9,3.0803002806917534E9,3.0803198340267506E9,3.0802886656169395E9,3.080306358273455E9,3.0803127676259007E9,3.0803060571708407E9,3.0802984388833756E9,3.0802894313947377E9
Average power consumption (Watt),2, ,3.0803737891870565E9,3.080384477816192E9,3.080291674983117E9,3.08042900301955E9,3.0803741990991592E9,3.0803810491620665E9,3.0803546384307666E9,3.080400196402739E9,3.080324882040709E9,3.080336976851388E9
Average power consumption (Watt),3, ,3.080427930085924E9,3.0804456309834175E9,3.0804662400020313E9,3.0804203676651564E9,3.0804730417709594E9,3.080456408747007E9,3.0804151108259077E9,3.0803943239500513E9,3.0804312229699726E9,3.0803663534095774E9


Energy efficiency (bits/Joule),0, ,3467.614836731253,2849.722655293626,3147.5801893014436,3204.96827575832,2720.4280014689684,2819.483548617305,2788.562068186038,2965.079342130411,2572.6928716102943,2857.6610996219956
Energy efficiency (bits/Joule),1, ,6972.355241011749,5362.0378099653435,5917.212463331572,6525.541498952369,5636.798814046445,6153.668565264267,6296.691320012523,6127.876364064906,5954.503484707183,5709.612189871253
Energy efficiency (bits/Joule),2, ,8488.777868545645,8815.38653895164,6117.157498435454,10121.896463886347,8501.628568951655,8710.626616581487,8003.539711431738,9312.447277346459,6992.346477904825,7377.337943619097
Energy efficiency (bits/Joule),3, ,10392.941915376188,10938.153412495973,11741.424660488796,10122.78716592424,11702.501984225353,10874.965545211671,9999.269533308096,9430.092469186673,10423.226253641049,8483.066767268627


Total data transmitted (bits),0, ,3.335908901808894E19,3.31245524715034E19,3.2988753959153734E19,3.3083512642537533E19,3.306482273355337E19,3.3007335655900856E19,3.3211306190294835E19,3.3158820145801044E19,3.3072021077214163E19,3.3311972556348543E19
Total data transmitted (bits),1, ,3.245359032730773E19,3.2729199987361673E19,3.2885459392134504E19,3.293673714057994E19,3.287363829693086E19,3.2775690258911146E19,3.295895482152026E19,3.2948426991536538E19,3.3196494596041224E19,3.2955575821508243E19
Total data transmitted (bits),2, ,3.2278063397116957E19,3.2250669365526966E19,3.226796573463991E19,3.2276233839824392E19,3.1693978815997706E19,3.198595453287549E19,3.2095684845152874E19,3.230710998934772E19,3.1295124038888993E19,3.213503778103939E19
Total data transmitted (bits),3, ,3.064182933563505E19,3.1491871064519463E19,3.179043484152927E19,3.076196440165813E19,3.0688638357990044E19,2.8796588098529677E19,3.1117856788303385E19,3.137208520693644E19,3.072706053371297E19,3.116836961078254E19


Total energy consumption by transponders (Joule),0, ,4.5676143502545337E11,4.496647448200448E11,4.5173263188277295E11,4.5224501091981757E11,4.5296968868486926E11,4.563895405049191E11,4.545783800716173E11,4.5603251136479E11,4.548880809756753E11,4.5464044768650885E11
Total energy consumption by transponders (Joule),1, ,3.830412509007869E11,3.840168929672108E11,3.886339959214056E11,3.849914620674288E11,3.858312044211442E11,3.829613647039464E11,3.872460134481985E11,3.860745019545844E11,3.865195973278541E11,3.8329505176267944E11
Total energy consumption by transponders (Joule),2, ,3.5663193822507324E11,3.558206018352969E11,3.541360028482312E11,3.5622425259968665E11,3.501452695397864E11,3.530573940367218E11,3.511873387973469E11,3.551188324683979E11,3.4871621955871716E11,3.564908020233272E11
