Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.3470626662624474,1.3547903671906933,1.3477589085772321,1.341278231769395,1.3471112921701356,1.344469379448549,1.3451682194489982,1.352586518616258,1.3516941883482145,1.358383196607046
Rate of requests by circuit,1, ,1.9094066528467508,1.9140799606382914,1.9004005414034644,1.8942480144727607,1.8922324114134452,1.9107508190714984,1.9165230559476472,1.8943041402882375,1.9319606814259778,1.9274323039324341
Rate of requests by circuit,2, ,2.267915799863648,2.2715832055342013,2.2377307545746357,2.24710582363087,2.2167933080412197,2.205180044240222,2.246297534795087,2.2673996186953027,2.1754228103675888,2.218634859973189
Rate of requests by circuit,3, ,2.366739408848393,2.397655754383281,2.5511171509770545,2.355606165837731,2.389989601522295,2.2068931112024472,2.4514348108857122,2.4630887553608853,2.382101468764654,2.389235179873263


Maximum requests by circuit,0, ,17,15,13,14,16,17,16,14,16,16
Maximum requests by circuit,1, ,19,20,22,20,21,20,24,20,22,21
Maximum requests by circuit,2, ,26,23,28,25,26,33,25,25,27,24
Maximum requests by circuit,3, ,26,27,29,28,32,31,32,29,26,29


Virtual hops,0, ,1.8036396915127886,1.7989544179656942,1.7978087934073264,1.8052614510005913,1.8001601464195836,1.7997407029618966,1.8036662946960809,1.7997234407781804,1.8011167116082742,1.804431948150972
Virtual hops,1, ,1.8320425527851256,1.8283747186939772,1.8347789618163448,1.8329784288074253,1.830076951683497,1.828945608772902,1.8328992931345334,1.831009289815539,1.8266170578133945,1.8299320377228818
Virtual hops,2, ,1.8398219925351709,1.8412837162837163,1.8428811847862672,1.8422883093490716,1.849998550710635,1.8503227671259272,1.8402551300181824,1.8337201941337835,1.849952461338456,1.8457335257335257
Virtual hops,3, ,1.8520533176516711,1.8559851525074578,1.831504090501749,1.8626260457034645,1.85609288869776,1.8892353647583584,1.8520949896729275,1.847306863947615,1.8630994358251058,1.8577405857740585


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


