Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.2236118379539878E16,1.1534927171722734E16,1.1103082263245838E16,1.0752228866678298E16,1.0160261849763316E16,1.1691635849707188E16,1.2168315218579562E16,1.1359281653586162E16,1.0900867948162962E16,1.048556038308303E16
Total consumed energy (Joule),1, ,5.98990089861047E15,5.988917388270945E15,5.364401617267424E15,5.220407755064522E15,5.616799987323365E15,5.146281182006464E15,6.291511384753334E15,6.167879068104062E15,5.835662871409674E15,5.552086791046061E15
Total consumed energy (Joule),2, ,3.8302936409637495E15,3.979892832272241E15,4.429975344236201E15,3.781706412484693E15,3.210446532517983E15,4.06829778317359E15,3.614438006068463E15,3.7060958112781905E15,4.589328908354506E15,3.4662811890047285E15
Total consumed energy (Joule),3, ,2.751061411361406E15,2.810876917060831E15,3.970347754911165E15,2.763468742121014E15,2.643332954588896E15,2.7525948727537095E15,3.015494214534214E15,2.704724983522197E15,2.6877792800688445E15,2.6585509850521305E15


Average power consumption (Watt),0, ,3.080184226228607E9,3.0801916221318808E9,3.0801954525454082E9,3.080198156351642E9,3.080205821470338E9,3.0801895134113874E9,3.080185323859486E9,3.0801924349212627E9,3.0801971411090794E9,3.0802012278597717E9
Average power consumption (Watt),1, ,3.080267545970901E9,3.0802685788258657E9,3.080291088051304E9,3.080296440123958E9,3.0802815417435703E9,3.0802972966776714E9,3.080260239981109E9,3.080262467216782E9,3.0802715853315635E9,3.080283322434234E9
Average power consumption (Watt),2, ,3.0803547825190015E9,3.0803466231440988E9,3.0803161719420094E9,3.0803586444503174E9,3.080407193935226E9,3.08034074676033E9,3.080372592417293E9,3.0803641323209405E9,3.0803116669396033E9,3.0803803916156745E9
Average power consumption (Watt),3, ,3.080450376452421E9,3.080437410872926E9,3.0803280579224195E9,3.080446620904895E9,3.080465054785929E9,3.080447736225225E9,3.0804090822501435E9,3.080453066742355E9,3.080456260781479E9,3.0804580159926705E9


Energy efficiency (bits/Joule),0, ,2692.1488564078813,2855.84148866187,2943.8488161544005,3070.006738853539,3232.581003227244,2819.591028192198,2712.385686969156,2856.019528602418,3020.9098470740432,3145.1480533844697
Energy efficiency (bits/Joule),1, ,5497.088196686131,5535.088250054219,6139.487371478993,6278.000984445357,5870.329122246703,6395.52585078803,5231.376036287244,5326.185741388963,5628.328003574167,5942.0158170749055
Energy efficiency (bits/Joule),2, ,8412.698455901087,8182.289651468399,7253.379429462762,8543.38395746658,10099.675652158925,7939.421653718232,8975.42861301525,8807.014446465013,7103.83727047712,9364.35656629906
Energy efficiency (bits/Joule),3, ,11538.629047748274,11268.107417165902,7700.853097198723,11404.093531388748,12137.092633881959,11581.465946243634,10335.886292397798,11717.99164227651,11827.106694571366,11874.280997998236


Total data transmitted (bits),0, ,3.2941452102349742E19,3.2941923585698906E19,3.2685795576321184E19,3.3009415078397923E19,3.284386944335939E19,3.296563154672465E19,3.3005164033404158E19,3.244233023353725E19,3.293053932625931E19,3.2978639827498906E19
Total data transmitted (bits),1, ,3.2927013529071264E19,3.314918626636391E19,3.2934675984754835E19,3.2773725025501245E19,3.2972464539419263E19,3.2913174334946316E19,3.2913261890226962E19,3.2851269547147297E19,3.2845024758573105E19,3.299058753016835E19
Total data transmitted (bits),2, ,3.2223105398983487E19,3.2564635935454413E19,3.213229203491008E19,3.230856989627022E19,3.242446867702992E19,3.229993151350228E19,3.2441130299636675E19,3.26396393499105E19,3.2601845745646813E19,3.2459493012895347E19
Total data transmitted (bits),3, ,3.1743477113274085E19,3.1673263037873574E19,3.0575064805363642E19,3.1514856006217257E19,3.2082376932038324E19,3.1879083782601916E19,3.116780531680905E19,3.1693944751569576E19,3.1788652316832436E19,3.1568381444014006E19


Total energy consumption by transponders (Joule),0, ,3.946556843152514E11,3.997357530505182E11,3.985773261943648E11,3.954204230355487E11,3.9893340847000134E11,3.9716249217775165E11,3.968048723120379E11,3.9664620623168665E11,3.9729389694833795E11,3.96069093870936E11
Total energy consumption by transponders (Joule),1, ,3.552129958742001E11,3.5716271622358466E11,3.5911632131902466E11,3.585466961374493E11,3.586067259577016E11,3.54886507919852E11,3.58177307015787E11,3.5559842343832666E11,3.537186060251894E11,3.576845057823539E11
Total energy consumption by transponders (Joule),2, ,3.3561260801704877E11,3.381793643719039E11,3.326339061440174E11,3.360961812441031E11,3.3592041268025916E11,3.3793085229704193E11,3.37595100792167E11,3.359784144183627E11,3.378878407181368E11,3.3253242271118677E11
Total energy consumption by transponders (Joule),3, ,3.264143431754553E11,3.2168187860750726E11,3.1344093881368976E11,3.2451777500925964E11,3.2622624255955505E11,3.2423734167066724E11,3.1737018803569055E11,3.2327838115862146E11,3.2403952043920215E11,3.220303785089732E11


