Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.367868016206904,1.3666389460805055,1.3731612377314915,1.3739413755647574,1.367818650861759,1.3708135567237418,1.376372623980772,1.3676159877014253,1.3732634694283954,1.3729729137640685
Rate of requests by circuit,1, ,1.87473713728039,1.9083280338278215,1.883892695235704,1.8674960622763364,1.8890850515848976,1.8767880468683127,1.9042096146657128,1.9011572698082477,1.890179355768165,1.8880195404207756
Rate of requests by circuit,2, ,2.10102005954935,2.1361629240616717,2.1392538853156338,2.1078790920764843,2.143441881502548,2.095726771814011,2.1431908995406506,2.125019018485932,2.1202182826223606,2.1198312242891935
Rate of requests by circuit,3, ,2.293945649003483,2.3154984492952035,2.3260123478460915,2.3348246832314143,2.268592674709894,2.330952729808738,2.3108867867434544,2.3092001355227723,2.360912374276775,2.295494686865264


Maximum requests by circuit,0, ,15,16,20,16,16,19,17,16,17,16
Maximum requests by circuit,1, ,23,22,22,21,24,23,26,21,24,24
Maximum requests by circuit,2, ,32,26,27,26,27,24,23,26,24,28
Maximum requests by circuit,3, ,33,30,29,32,31,31,28,32,28,29


Virtual hops,0, ,1.8852367419681133,1.8832747905971359,1.8809551363653898,1.8788884280381584,1.8825060240963856,1.8831691384351148,1.8778000733180267,1.8846298637991448,1.885393627398901,1.881119893453777
Virtual hops,1, ,1.9071417523780063,1.8935593416558936,1.9003656924516832,1.9069715743792466,1.9110310984639507,1.9059810068495135,1.901045087509176,1.892615441055792,1.903507838718725,1.8989242947026588
Virtual hops,2, ,1.9237736818190798,1.9152260703679667,1.9201478925314273,1.9187492002874045,1.9169471177500934,1.9221331281869198,1.9133096463687096,1.9247085348126614,1.9183816697309373,1.917193563001044
Virtual hops,3, ,1.925138566608234,1.924350962759742,1.9134812717990193,1.9215433234089685,1.9309417314491233,1.913113803521836,1.9263335296148145,1.9220120920953525,1.9147731867065578,1.9252714498616137


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


