Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,5.489523978924467E11,5.623711395790599E11,5.723087442552977E11,5.4975448093734E11,5.613696739844865E11,5.978827968689412E11,5.646692555551626E11,5.635254824022893E11,5.636918735966324E11,5.53505159773929E11
Total consumed energy (Joule),1, ,4.592825486781373E11,4.542483740941182E11,4.510531859200509E11,4.5998654889593207E11,4.6240659454971387E11,4.6244963587593604E11,4.5582033998544885E11,4.5720073129551794E11,4.723244906477377E11,4.5064816520091187E11
Total consumed energy (Joule),2, ,4.06376242142508E11,3.97475547745177E11,4.1128468546413617E11,4.0106753664594257E11,4.091795275889927E11,4.0558626590002625E11,4.000607279706616E11,4.052943646937951E11,3.97808070860726E11,4.036982310847422E11
Total consumed energy (Joule),3, ,3.6742752594909705E11,3.6767562213558124E11,3.649473413098693E11,3.7542775326124243E11,3.636742388768788E11,3.606851121697243E11,3.777419620241343E11,3.64161565697413E11,3.784599992822813E11,3.7625934987972797E11


Average power consumption (Watt),0, ,304733.8287098663,302824.93705398875,298008.42516542407,302726.6577960377,302471.2983410257,287878.95860113343,302211.5215483815,301047.46689351264,298624.9238829695,302714.28773335123
Average power consumption (Watt),1, ,359391.38887306437,372630.04793253273,368165.31565276656,370542.21115777455,368150.928239515,367744.7130578432,369536.7458037353,362803.9225077271,356717.68262722617,374895.1585555219
Average power consumption (Watt),2, ,426746.8362749042,434098.83994973055,412587.181025996,425692.40472300013,417440.7580672071,436201.48381646967,436884.2462647484,428926.64872154436,444402.6131812019,432182.9642593922
Average power consumption (Watt),3, ,498641.5617479631,490046.7040480689,507298.5703047781,471612.9891382343,509813.1984599955,512851.7034388231,474920.81242410763,500980.6608658303,470088.9965492506,466464.9843273071


Energy efficiency (bits/Joule),0, ,5.597127293022862E7,5.480318693215156E7,5.379196000987346E7,5.549340158655272E7,5.462652764870405E7,5.160375783149315E7,5.479374211211423E7,5.470341040682298E7,5.4229903355944246E7,5.55606317438253E7
Energy efficiency (bits/Joule),1, ,6.6407465003099374E7,6.770439710887429E7,6.8038792803287E7,6.684004320319886E7,6.637226247399606E7,6.6454349391308166E7,6.750765029144257E7,6.62307364794805E7,6.477649574668577E7,6.836685379458377E7
Energy efficiency (bits/Joule),2, ,7.438022311161779E7,7.534931944075254E7,7.294440023086955E7,7.496147871155971E7,7.323179656006537E7,7.455003264190987E7,7.507566391758E7,7.472171933015679E7,7.541698163418368E7,7.48054744314021E7
Energy efficiency (bits/Joule),3, ,8.073122425500527E7,8.115653155188589E7,8.144045064529921E7,7.812981439644425E7,8.157804793295254E7,8.225383868255982E7,7.81829351177858E7,8.132578892059617E7,7.882041717238206E7,7.869690368446344E7


Total data transmitted (bits),0, ,3.0725564488141595E19,3.081973068759832E19,3.0785609084281872E19,3.050774618466265E19,3.066567601705753E19,3.0852999061240648E19,3.0940341567529103E19,3.082676573855533E19,3.0568955827676516E19,3.075309635050645E19
Total data transmitted (bits),1, ,3.049978977787769E19,3.0754612305728664E19,3.0689114260076835E19,3.0745520801094443E19,3.0690971863160283E19,3.0731789678382694E19,3.077136010746414E19,3.0280741152659223E19,3.0595525359498703E19,3.0809397223088177E19
Total data transmitted (bits),2, ,3.022635555782056E19,2.9949512016939426E19,3.0000914705323246E19,3.0064615610182517E19,2.996495192094077E19,3.023646936195729E19,3.0034824759747785E19,3.0284291764743963E19,3.0001483974033412E19,3.0198837703411937E19
Total data transmitted (bits),3, ,2.9662873994858324E19,2.983927822870557E19,2.972147593807958E19,2.9332100681574937E19,2.966783449107805E19,2.9667735031609496E19,2.9532975308197994E19,2.9615726624901624E19,2.9830375026488828E19,2.9610445817863782E19


Total energy consumption by transponders (Joule),0, ,2.5488924838475238E11,2.592208583704716E11,2.5881532754946307E11,2.5330909313581464E11,2.58405438753445E11,2.5885701938545807E11,2.5966232264751117E11,2.5795938448229288E11,2.555559676935555E11,2.5502508815904477E11
Total energy consumption by transponders (Joule),1, ,2.5067075227058447E11,2.552534057641676E11,2.5106171757914612E11,2.573424182659793E11,2.5737315118654648E11,2.571706043089563E11,2.544652294472838E11,2.5148783034116635E11,2.561808745379992E11,2.5442315453168384E11
Total energy consumption by transponders (Joule),2, ,2.509284400066954E11,2.4800749475190295E11,2.485600174601281E11,2.4727041939484528E11,2.4917007764238992E11,2.5380342126995636E11,2.505796839818258E11,2.5104828954361734E11,2.5168339120943417E11,2.5121721102602365E11
Total energy consumption by transponders (Joule),3, ,2.4714298904511697E11,2.451987886794711E11,2.475135311581342E11,2.45480470523431E11,2.4722730707207422E11,2.4587953130532544E11,2.4790432116338205E11,2.455028256939349E11,2.4703847966292706E11,2.4458692357115387E11


Total energy consumption by OXCs (Joule),0, ,2.122788626438811E11,2.1883869846617603E11,2.263052206849793E11,2.1399855732990884E11,2.1870439524397125E11,2.4473656958254373E11,2.201789817069145E11,2.2058263280379727E11,2.2243773065190915E11,2.154673587300715E11
