Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.1368700948456258E16,1.1123299023285298E16,1.3021839575651298E16,1.0301955926704562E16,1.127772606974278E16,1.3018580217820794E16,1.0790728620807586E16,1.096009322251063E16,1.1145481120799444E16,1.2005320955981014E16
Total consumed energy (Joule),1, ,5.425021276583467E15,5.702275587428458E15,5.755079014196694E15,6.108247574308035E15,5.931707012089752E15,5.991697971868896E15,5.491482800124248E15,5.871845776280396E15,5.211763616264704E15,6.858638612067857E15
Total consumed energy (Joule),2, ,3.5749794511917955E15,3.757962945334741E15,3.6722271174775725E15,4.035020540072174E15,3.552981365845191E15,4.1025308561938395E15,4.1761991524820295E15,4.632255428388827E15,4.599027573164121E15,3.9655919605172345E15
Total consumed energy (Joule),3, ,2.6882672403595755E15,3.3613737628718765E15,2.945248121532442E15,3.1247544891194455E15,2.661725379995081E15,2.8637191568063835E15,3.0180031146262655E15,2.6937643603319875E15,2.8981658868032425E15,2.9507987216661505E15


Average power consumption (Watt),0, ,3.0802151467425046E9,3.0802171244325905E9,3.0801972638129597E9,3.080227519628012E9,3.080215369901144E9,3.0801986104091544E9,3.080221050393071E9,3.080218676089183E9,3.080217677565168E9,3.080206717805908E9
Average power consumption (Watt),1, ,3.080307504844762E9,3.0802986853252096E9,3.080297596068456E9,3.0802835687251077E9,3.0802885176503696E9,3.0802883570839853E9,3.080307077822854E9,3.0802911644766755E9,3.080317293054927E9,3.080263307466196E9
Average power consumption (Watt),2, ,3.0803927662521615E9,3.0803743750210714E9,3.0803858233212366E9,3.0803607668721294E9,3.080395792043434E9,3.080353257228549E9,3.0803487478880424E9,3.0803231296841655E9,3.080324073552435E9,3.080364828183332E9
Average power consumption (Watt),3, ,3.080469060083282E9,3.0803871411626163E9,3.0804363218809724E9,3.080409292311393E9,3.080473671150374E9,3.0804429254104285E9,3.0804306731934395E9,3.0804673399769106E9,3.0804483247779946E9,3.080427853286999E9


Energy efficiency (bits/Joule),0, ,2935.2563189498114,3005.6997620365737,2556.487520121716,3237.906985366026,2931.1886983336653,2553.0141790113034,3046.6971419604033,3002.9527739475234,2962.5875884187735,2774.7535773975037
Energy efficiency (bits/Joule),1, ,6052.075953913124,5774.568476579447,5748.161633750214,5344.345127430946,5524.957966125984,5528.495020238634,6036.213258180719,5558.907669827642,6345.845968022451,4827.047882768598
Energy efficiency (bits/Joule),2, ,9027.197400829222,8531.858114601271,8783.530906509946,8029.213621784849,9010.466190340878,7852.825083628159,7791.725574215066,6862.823475070958,6969.276881353201,8048.281177549267
Energy efficiency (bits/Joule),3, ,11704.416278922283,9173.821102076708,10674.658364559988,9679.094293459328,11525.622280096446,10543.031468672067,10446.442250593132,11586.39191848277,11055.220380859031,10313.996838581063


Total data transmitted (bits),0, ,3.3370051297206948E19,3.3433297227350274E19,3.3290170364179603E19,3.3356775058009637E19,3.3057143198532985E19,3.3236619886692553E19,3.2876082048684798E19,3.291264234526175E19,3.3019464035436196E19,3.3311807270413537E19
Total data transmitted (bits),1, ,3.2832640817477878E19,3.292818085193292E19,3.3081124388606435E19,3.2644583160895046E19,3.2772431909170635E19,3.3125072400251118E19,3.3147761285181366E19,3.2641048521810137E19,3.3073049130559484E19,3.3106976991057105E19
Total data transmitted (bits),2, ,3.2272045209816457E19,3.2062406649525105E19,3.225512038208819E19,3.239804188452916E19,3.201401847185925E19,3.221645721387749E19,3.2539797739409514E19,3.179035129647172E19,3.2051896542358626E19,3.1916199133671555E19
Total data transmitted (bits),3, ,3.1464598850158096E19,3.0836641557801013E19,3.1439517496220873E19,3.0244793344097444E19,3.0678041343169483E19,3.0192281187648737E19,3.1527395249053487E19,3.1211009614847447E19,3.2039862578897596E19,3.0434528686553715E19


Total energy consumption by transponders (Joule),0, ,4.80798765232815E11,4.775619083206852E11,4.751137209433678E11,4.7706448691433356E11,4.777683321554709E11,4.8068603418035095E11,4.770364638486291E11,4.7607581292490283E11,4.8051563565378906E11,4.7487136361423944E11
