Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.1857092997172966E16,1.1574358060871426E16,1.2370372528305076E16,1.252187785946172E16,1.1787448567452664E16,1.1591095109834934E16,1.2738940845121744E16,1.0927993225945642E16,1.2056134384540034E16,1.3244973149348494E16
Total consumed energy (Joule),1, ,6.920321918291536E15,5.76084356408306E15,5.588153828634674E15,5.672982373605904E15,5.492600669126147E15,6.166662964917766E15,5.74423277974513E15,5.609468000206885E15,5.482111675529633E15,5.638512487143597E15
Total consumed energy (Joule),2, ,3.847397211764856E15,3.462533704014519E15,3.7806605626476065E15,4.977959635782838E15,4.009156342806263E15,3.63140926891494E15,3.631176122942369E15,4.209621091247076E15,4.152640326908589E15,3.4890077736145005E15
Total consumed energy (Joule),3, ,2.9588539997607475E15,3.1835042024676905E15,2.9243452756057085E15,3.1043289247713555E15,2.9315353405439985E15,3.2578260178815075E15,2.794614081049298E15,2.953063003205387E15,2.7523081831175885E15,3.2656652281659515E15


Average power consumption (Watt),0, ,3.080193284717339E9,3.080197267031617E9,3.0801887948837695E9,3.080188708555339E9,3.080194340548315E9,3.080196057321262E9,3.080185678743313E9,3.080202558245169E9,3.080191278655976E9,3.0801822505234323E9
Average power consumption (Watt),1, ,3.0802481324836416E9,3.0802812649972324E9,3.08028608913666E9,3.0802831658278093E9,3.0802897519003983E9,3.0802661890373597E9,3.080279341481658E9,3.0802845654539113E9,3.0802893079083996E9,3.080285571560484E9
Average power consumption (Watt),2, ,3.080355407793608E9,3.0803861491819053E9,3.0803611077761316E9,3.0802954229151564E9,3.0803442350430064E9,3.0803701681926503E9,3.0803727417402515E9,3.080330379558566E9,3.0803351146396165E9,3.08038264198583E9
Average power consumption (Watt),3, ,3.0804163386430087E9,3.08039669519279E9,3.080422834949442E9,3.080405807851147E9,3.0804243414407983E9,3.0803822152342978E9,3.080429578431495E9,3.08042117175964E9,3.080439918776336E9,3.08038735914003E9


Energy efficiency (bits/Joule),0, ,2778.969823420056,2864.380504537029,2671.0752830210495,2655.5914042910267,2809.57645178661,2856.278382241127,2582.2094763986784,3047.52737109558,2726.4927838862745,2492.3955255644732
Energy efficiency (bits/Joule),1, ,4764.133160111026,5735.963524179388,5862.108937529184,5830.15875724569,6087.693467863207,5347.462221926458,5724.681327027003,5904.386212639652,6000.788716725379,5869.314394928502
