Metrics,LoadPoint,Bandwidth,src,dest, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total energy consumption (Joule),0,all,all,all, ,1.779421133876746E12,1.7718621709688096E12,1.7748564343296626E12,1.7387735734589966E12,1.7592340520353354E12,1.7604868947024414E12,1.8253188922405564E12,1.7134008712665986E12,1.7650348236152983E12,1.799310980347893E12
Total energy consumption (Joule),1,all,all,all, ,1.8890784091332988E12,1.8642085160231892E12,1.928466420423988E12,1.868035463617947E12,1.933239533386895E12,1.908537030236724E12,1.887435978648515E12,1.8800323465290442E12,1.8947145051793909E12,1.8886541675440164E12
Total energy consumption (Joule),2,all,all,all, ,2.1522965506808262E12,2.1221516002716445E12,2.1601429478305293E12,2.1342789459203086E12,2.1530746413939656E12,2.1381203010704927E12,2.122870496828765E12,2.116953990607444E12,2.0992297439573086E12,2.1832830939986548E12
Total energy consumption (Joule),3,all,all,all, ,2.4215456665765786E12,2.444662438244046E12,2.372202676763881E12,2.4155740362251055E12,2.51588151144332E12,2.419899557168157E12,2.407177891455755E12,2.5036069330198105E12,2.460322692032603E12,2.42956395141776E12


Average power consumption (Watt),0,all,all,all, ,255118.87907723562,255526.82198677992,255567.02786451697,254762.56113614628,254183.6795471663,255025.8257143407,255869.5593046712,254089.72294951545,255150.87334949823,255226.12476604086
Average power consumption (Watt),1,all,all,all, ,335681.7434327618,334106.4785596577,336790.17240091093,333817.7190506242,337447.9769824523,336538.86155794153,335782.51799526537,334258.13421173353,334706.2457733931,338158.979367141
Average power consumption (Watt),2,all,all,all, ,417722.4045943485,413994.05429133325,416131.22465644876,418659.3791939376,415660.20813260815,414768.91851776844,418161.79158151423,416286.160973105,414337.6499966615,419457.08105676866
Average power consumption (Watt),3,all,all,all, ,491288.3819695421,486316.67406258354,488948.12056429166,488341.0889530081,487240.87758636236,487059.8551082807,489628.0048673262,491077.17251427943,487616.82169098983,488280.83559471753


Energy efficiency (bits/Joule),0,all,all,all, ,1.748037997180867E7,1.7636266052983925E7,1.7729503893945396E7,1.790576775976747E7,1.7632206336789455E7,1.7705582111997753E7,1.714308833771136E7,1.806208145078929E7,1.7614081630521573E7,1.743817002250945E7
Energy efficiency (bits/Joule),1,all,all,all, ,1.6287354143586736E7,1.651685187809067E7,1.5907482486116746E7,1.6395871508487018E7,1.5932244644758211E7,1.6035515551237796E7,1.6305742537232054E7,1.6149828378545294E7,1.6258661774916587E7,1.6437848906530295E7
Energy efficiency (bits/Joule),2,all,all,all, ,1.3947729386745133E7,1.395092369114807E7,1.3660392719442599E7,1.4032235678426549E7,1.381521849823729E7,1.3696334478481272E7,1.3931892312518993E7,1.4167816891402196E7,1.401873276136324E7,1.3506490279893078E7
Energy efficiency (bits/Joule),3,all,all,all, ,1.152204109386947E7,1.1436938593040364E7,1.1709603454407942E7,1.1482199079695873E7,1.1024549212243104E7,1.1429807363004934E7,1.1604623182317093E7,1.1157724033698615E7,1.132538856696845E7,1.1434961785237053E7


Total data transmitted (bits),0,all,all,all, ,3.1104957550032142E19,3.1249032656423612E19,3.1467324063641793E19,3.1134075793177776E19,3.101917780019323E19,3.117044527125002E19,3.12916030141733E19,3.0947586094670643E19,3.1089467463873114E19,3.137669079867472E19
Total data transmitted (bits),1,all,all,all, ,3.0768089054557475E19,3.0790855929030234E19,3.0677045807958843E19,3.0628069434776834E19,3.080084520283822E19,3.0604375228474188E19,3.0776045123351302E19,3.0362199742557856E19,3.080552229974016E19,3.1045411842777293E19
Total data transmitted (bits),2,all,all,all, ,3.0019649848921145E19,2.9605975036437475E19,2.9508400997499437E19,2.994870517265756E19,2.974519661387153E19,2.928441079869255E19,2.9575603155242045E19,2.9992616506449433E19,2.942854078524249E19,2.9488491887347716E19
Total data transmitted (bits),3,all,all,all, ,2.7901148680976876E19,2.7959454186909483E19,2.7777552658390106E19,2.773610197568115E19,2.7736459535079444E19,2.765898577625298E19,2.7934392363148632E19,2.7934555247489618E19,2.786411048739908E19,2.7781970939251618E19


Total energy consumption by transponders (Joule),0,all,all,all, ,1.1420719340948347E12,1.1491950803064038E12,1.161567640526405E12,1.1329017186071162E12,1.1290024443380032E12,1.1379653162981057E12,1.1524303916215762E12,1.1217651370139536E12,1.1432329026762356E12,1.1481831255948105E12
Total energy consumption by transponders (Joule),1,all,all,all, ,1.5855912603668062E12,1.5552104408895842E12,1.6129922676905146E12,1.5668820984379846E12,1.6021273161845024E12,1.5902088234099102E12,1.584837589487762E12,1.5589327943712622E12,1.5919690700498215E12,1.595128806232293E12
Total energy consumption by transponders (Joule),2,all,all,all, ,1.950246754072462E12,1.9244629341089675E12,1.9637031747063657E12,1.942021150353716E12,1.9291894148846528E12,1.9350268960859058E12,1.9207325963497107E12,1.9030808633608064E12,1.9036655226104307E12,1.9903628685857932E12
Total energy consumption by transponders (Joule),3,all,all,all, ,2.272796374698012E12,2.2856171501932085E12,2.2212340586046963E12,2.252964471021202E12,2.3596312580545317E12,2.267203657754413E12,2.2554564080344644E12,2.3408289569875024E12,2.297151498244489E12,2.275589800467847E12


Total energy consumption by OXCs (Joule),0,all,all,all, ,4.600908460077214E11,4.494920973024866E11,4.427220746249441E11,4.373679207041509E11,4.549527851694047E11,4.493870546383662E11,4.8574602372543884E11,4.2709112303560223E11,4.48867546945964E11,4.7003740752329834E11
Total energy consumption by OXCs (Joule),1,all,all,all, ,2.1908187705613522E11,2.2306011500700818E11,2.2773507815555325E11,2.1739716094588803E11,2.3902391371679706E11,2.2979536812344873E11,2.184402975906832E11,2.3179595213350296E11,2.185464474128182E11,2.1189064308364056E11
Total energy consumption by OXCs (Joule),2,all,all,all, ,1.4585608939187473E11,1.4270786829582123E11,1.4180631502665674E11,1.387874211563788E11,1.61618690834706E11,1.466094513806892E11,1.459196899807139E11,1.5439113767914597E11,1.4117427005339438E11,1.392656172669175E11
Total energy consumption by OXCs (Joule),3,all,all,all, ,1.0737942020932532E11,1.1481191340303041E11,1.0898151166306248E11,1.1738490053680457E11,1.1279422849384196E11,1.1022840472258998E11,1.095249914626616E11,1.1750647326419513E11,1.1779033004160384E11,1.1115115135957933E11


Total energy consumption by Amplifiers (Joule),0,all,all,all, ,1.7725835377419003E11,1.731749933599193E11,1.705667191783135E11,1.6850393414772955E11,1.7527882252792746E11,1.7313452376596933E11,1.8714247689354144E11,1.6454461121704294E11,1.7293437399309882E11,1.81090447229784E11
Total energy consumption by Amplifiers (Joule),1,all,all,all, ,8.440527171035759E10,8.593796012659683E10,8.773907457792021E10,8.375620423407431E10,9.20883034855956E10,8.853283870336534E10,8.415809157006973E10,8.930360002427898E10,8.419898771675107E10,8.163471822808284E10
Total energy consumption by Amplifiers (Joule),2,all,all,all, ,5.619370721648941E10,5.498079786685577E10,5.463345809750693E10,5.347037441021383E10,6.226653567460668E10,5.6483953603897575E10,5.621821049834022E10,5.9481989567491745E10,5.438995129348358E10,5.3654608145944115E10
