Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,5.436999616158957E11,5.408455718356553E11,5.352225084146212E11,5.3732024636505493E11,5.640573558310906E11,5.672913154900022E11,5.3179654977427625E11,5.881625666898363E11,5.630406506497211E11,5.600097328406097E11
Total consumed energy (Joule),1, ,4.494071951839974E11,4.396092365039523E11,4.364784460410073E11,4.380185382034638E11,4.324202987815134E11,4.4158708512175354E11,4.6780992646094745E11,4.290861053266833E11,4.341531925149943E11,4.551403161763619E11
Total consumed energy (Joule),2, ,3.869729897016555E11,4.0211646829528284E11,3.956903840348544E11,3.832119989618092E11,3.897172518310757E11,3.84092159853344E11,3.8839121876711725E11,3.908393109106965E11,3.87850979293276E11,4.0024325807797906E11
Total consumed energy (Joule),3, ,3.5343019860803973E11,3.549442760901378E11,3.4775654711143396E11,3.493814845665278E11,3.5423741463029297E11,3.603766543061104E11,3.502221791355534E11,3.512772060261572E11,3.5287689664881934E11,3.5292606010648773E11


Average power consumption (Watt),0, ,286080.7191105558,289617.5079888986,292125.19436584273,293789.4087112142,282643.25419056026,281989.6139167418,296775.4220545357,275342.7388695396,286222.54375652387,283572.306425318
Average power consumption (Watt),1, ,343776.341108838,348072.417147805,366801.383262218,354475.5371513294,362134.8060913807,349051.94928300905,333909.0562433074,362947.52050344116,360665.4161355056,342738.7114627355
Average power consumption (Watt),2, ,417164.8654440477,387495.3688762522,399957.231321335,424861.1483009376,421549.9693579472,427006.4638774567,417309.81572650466,414793.9804460178,432382.45416249573,401009.4650757527
Average power consumption (Watt),3, ,474717.204973093,469276.9569911057,482300.7275028643,481596.28054405714,457702.50447006134,457192.6716141542,486617.1249279201,492593.10728538356,473361.37421907595,474659.6673658493


Energy efficiency (bits/Joule),0, ,5.6632304605906285E7,5.680488477832353E7,5.763651425791613E7,5.7618331207431845E7,5.5173499165871285E7,5.505340929187884E7,5.875824814247347E7,5.3106786839444995E7,5.551666878074964E7,5.511182709683162E7
Energy efficiency (bits/Joule),1, ,6.784421660282461E7,6.858252633867173E7,6.991528868501635E7,6.887809935715407E7,6.976280018104464E7,6.833534941512875E7,6.501762189517718E7,7.043413514704427E7,6.970057711964588E7,6.669772038944914E7
