Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,2.7716696119288167,2.7462069333615946,2.756277775134795,2.7490412016166963,2.722331385328603,2.7717628451551852,2.7574887481052635,2.759894666984531,2.743473407840146,2.7711344290352766
Rate of requests by circuit,1, ,3.1002717955995336,3.0725603580308003,3.0460973243234095,3.061892674596385,3.0856963863580775,3.0134220636900095,3.0835456493157376,3.0736281552377847,3.0562976166467983,3.1036570716540224
Rate of requests by circuit,2, ,3.1646300397585247,3.1469745954705486,3.055936993967328,3.177428373343896,3.092208388192839,3.066617277238526,3.1350708607531605,3.114736479503773,3.1739716250619483,3.1301536772813976
Rate of requests by circuit,3, ,3.147241704248469,3.1490046015281763,3.02954407370737,3.0703185413264498,3.1444560768492633,3.010145215164885,3.2000284381851896,3.2103302115605037,3.095746425863582,3.1248040144471383


Maximum requests by circuit,0, ,24,24,24,24,23,24,23,24,26,24
Maximum requests by circuit,1, ,29,30,33,29,29,26,28,27,27,28
Maximum requests by circuit,2, ,33,35,34,32,34,36,29,37,34,34
Maximum requests by circuit,3, ,37,38,36,36,36,36,44,37,33,35


Virtual hops,0, ,1.5844388386011772,1.5795980535664833,1.586853299040459,1.582970641766242,1.5854006075658773,1.5832608093674592,1.5795356750714689,1.5802947868236226,1.5810449887231433,1.583696845603727
Virtual hops,1, ,1.566824982895898,1.5687897016123438,1.575783427738153,1.568464894882983,1.571318129107074,1.5691538438644008,1.5650225993180558,1.5692883151931263,1.5752738809299558,1.5665718166585698
Virtual hops,2, ,1.5938229950687777,1.5998900769461377,1.5950394204986593,1.597646329513868,1.5993204417128866,1.6109524525276817,1.5892093749687133,1.5955280694567944,1.5959846176896568,1.593098490294752
Virtual hops,3, ,1.6400654757093203,1.6567136912615448,1.6483486378164476,1.6582779569947184,1.6435210497539638,1.667832167832168,1.650694346182612,1.634746148017176,1.6480530659780241,1.6358964482646772


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


