Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,5.376437569040476E11,5.4658596998124E11,5.257565728190869E11,5.27183364264804E11,5.582777597807468E11,5.131237617798198E11,5.2875553841850476E11,5.363717481284288E11,5.289887100955564E11,5.3297738781163257E11
Total consumed energy (Joule),1, ,4.25518803980214E11,4.298019458638329E11,4.418675404542646E11,4.346460345546347E11,4.681336788272669E11,4.439360634192432E11,4.305839234838548E11,4.229450878131814E11,4.333548918815938E11,4.213460380618567E11
Total consumed energy (Joule),2, ,3.960119229767171E11,4.0819211576290344E11,3.8872016970494336E11,3.790651061844282E11,3.784643735384782E11,3.909910261526163E11,3.874414657427982E11,3.956958945854704E11,4.026930957491321E11,3.77486184194289E11
Total consumed energy (Joule),3, ,3.5647361467130804E11,3.622700576689133E11,3.5433553014027985E11,3.589271964517987E11,3.56175663467853E11,3.789542879308224E11,3.513906952568652E11,3.6503706413865186E11,3.5743379863035095E11,3.6599813019054834E11


Average power consumption (Watt),0, ,289481.4248895302,284947.7310352354,292049.864522912,292773.2804203042,279216.34540185507,299806.12701609294,290114.40745965997,288814.3659456219,292476.68136237137,288290.2167305567
Average power consumption (Watt),1, ,358487.5591116919,352174.1142997347,343504.1002943408,352031.12878317933,329219.7789823725,338638.4565912897,350100.606470751,355672.51941523177,349677.0883053048,355533.2076985515
Average power consumption (Watt),2, ,396985.674417328,378255.78192136815,408125.2681007571,424488.1082833301,423087.5560818774,408549.15743305365,404091.4499130175,402473.9370642098,390437.7476532771,431259.6355792407
Average power consumption (Watt),3, ,483108.15064502694,460010.47313220944,474182.60607264825,480874.9894321407,484981.4098018653,434312.4021752923,487867.9996304636,446420.53282289853,482543.28432446806,455304.34736218135


Energy efficiency (bits/Joule),0, ,5.845259423805133E7,5.7154403240358E7,5.9003340767513804E7,5.9658286425966464E7,5.580474724752761E7,6.083037676004945E7,5.896105625828487E7,5.809791460877811E7,5.917373360678046E7,5.871041704885772E7
Energy efficiency (bits/Joule),1, ,7.258832537947546E7,7.178341595837595E7,6.920956101743427E7,7.130467033144338E7,6.632488016787201E7,6.953413891684093E7,7.162687127920368E7,7.30437388144638E7,7.103963234825984E7,7.285782516970983E7
Energy efficiency (bits/Joule),2, ,7.629880059523207E7,7.38169093762346E7,7.766792128510168E7,7.940704703029233E7,7.953673171310997E7,7.639027070024484E7,7.770946028992818E7,7.746246757024501E7,7.557097110063685E7,8.05586683917669E7
Energy efficiency (bits/Joule),3, ,8.254577912819608E7,8.028957503123936E7,8.17437861151239E7,8.081707385385482E7,8.249813723674698E7,7.53817855643558E7,8.371324854010537E7,8.027189230264409E7,8.212656498216256E7,8.002482841931093E7


