Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.1107479986131194E16,1.3532526005674192E16,1.053340817179513E16,1.0538185243091858E16,1.1174483175187152E16,1.3773178280518122E16,1.03084121884795E16,1.0773583869297686E16,1.016437073020308E16,1.1249220899713328E16
Total consumed energy (Joule),1, ,6.326621029723378E15,5.569709147045249E15,6.754544217219899E15,5.226765030686897E15,5.772840584357702E15,5.325105315595678E15,5.623565154422403E15,6.806542043591377E15,5.685597967306994E15,5.189763371810996E15
Total consumed energy (Joule),2, ,3.784691756920717E15,4.052913954752257E15,4.2879854901479275E15,3.211080765332055E15,3.797526896072591E15,3.814847155316985E15,3.724497331462895E15,3.72221260922996E15,3.891575789497847E15,3.3587047620787045E15
Total consumed energy (Joule),3, ,3.382573738519421E15,2.474337049152742E15,2.7870724988580135E15,3.28269329931187E15,2.579417013157378E15,3.154501836657172E15,3.051048879309377E15,2.786090449099919E15,2.773182171615276E15,2.835853835828509E15


Average power consumption (Watt),0, ,3.0801923990618796E9,3.080171733937902E9,3.080197306999666E9,3.080198002819104E9,3.080191441655013E9,3.0801708439441724E9,3.0801992480558996E9,3.0801951614959435E9,3.080200194045778E9,3.0801898331768456E9
Average power consumption (Watt),1, ,3.080249575116031E9,3.0802731288465624E9,3.080240744033086E9,3.080284292578447E9,3.0802683474235024E9,3.08028028983941E9,3.080271651775357E9,3.080236911844671E9,3.080269243916696E9,3.080287306855604E9
Average power consumption (Watt),2, ,3.0803426567268114E9,3.0803258009771852E9,3.080309778930389E9,3.0803911222687345E9,3.0803417281438847E9,3.0803404220884447E9,3.0803488779398055E9,3.080346925783505E9,3.0803369754990973E9,3.0803746293805137E9
Average power consumption (Watt),3, ,3.0803551082235575E9,3.080451104606055E9,3.080405835644864E9,3.0803546008069043E9,3.0804407048159757E9,3.080371862417342E9,3.0803832592615724E9,3.0804125663499494E9,3.080412681583857E9,3.0804071997034826E9


Energy efficiency (bits/Joule),0, ,2957.0179680681667,2426.003951438729,3114.5418120592844,3118.8883839562927,2941.175577660249,2377.72912682823,3161.120012058343,3035.906476647262,3211.987453849092,2906.6894510968327
Energy efficiency (bits/Joule),1, ,5064.892569656362,5806.523965262166,4786.085022947076,6137.823046841268,5617.598493967282,5990.95939077594,5739.999543274574,4708.1138713581695,5626.233166022596,6238.498611046687
Energy efficiency (bits/Joule),2, ,8237.148478192868,7714.5095611282,7123.10319742384,9755.749347845316,8254.968103848427,8110.417529962754,8392.7031089049,8384.238124698093,8109.097165936274,9187.968695483334
Energy efficiency (bits/Joule),3, ,8652.547993807226,11538.314492686779,10058.647630750787,8479.47397272924,11359.135861801293,9231.796821283182,9368.433881510096,10478.76006665568,10420.991001441367,10399.523104329288


Total data transmitted (bits),0, ,3.284501789894749E19,3.282996156271295E19,3.2806740174542877E19,3.286742354265882E19,3.2866117007835804E19,3.27488871665859E19,3.2586128061548687E19,3.270759304550331E19,3.264783126168323E19,3.269799172225475E19
Total data transmitted (bits),1, ,3.204365584447762E19,3.2340649641858134E19,3.232782291486994E19,3.2080958865774043E19,3.242950057260103E19,3.1902489697338802E19,3.22792614179594E19,3.2045975011415142E19,3.198849985233327E19,3.2376331586703868E19
Total data transmitted (bits),2, ,3.1175067945948578E19,3.126624345436619E19,3.0543763155379737E19,3.1326499082266833E19,3.1348463400585757E19,3.094000324261142E19,3.125860033287664E19,3.1207916866537796E19,3.155716620564321E19,3.0859674211349934E19
Total data transmitted (bits),3, ,2.926788161513122E19,2.8549679034030924E19,2.8034180187368833E19,2.783551239196768E19,2.929994829669635E19,2.912172002838364E19,2.858354969506538E19,2.919477334011902E19,2.889930645576042E19,2.9491527486199415E19


Total energy consumption by transponders (Joule),0, ,3.877244253150586E11,3.8158689681903986E11,3.844687073468384E11,3.870235684884086E11,3.8659006869480493E11,3.843932005919121E11,3.827522074618765E11,3.8573106022791144E11,3.805254975886804E11,3.833015282604906E11
Total energy consumption by transponders (Joule),1, ,3.382724546431805E11,3.4038907547166486E11,3.417883830653247E11,3.383722386761357E11,3.438428308020618E11,3.378192491285746E11,3.4098396718099945E11,3.35951802563996E11,3.4030113184136945E11,3.410550302804991E11
Total energy consumption by transponders (Joule),2, ,3.1671978148480743E11,3.1698984246768585E11,3.1307349568376306E11,3.192349996418552E11,3.1664919701880286E11,3.164760629078756E11,3.192039802166866E11,3.166494368760574E11,3.1848747351584076E11,3.15929957003314E11
Total energy consumption by transponders (Joule),3, ,2.9674075237372864E11,2.941657180528483E11,2.9039246737987915E11,2.8743790902174207E11,2.979510634960751E11,2.9388872610675854E11,2.9553780650649335E11,2.963771216528587E11,2.951077021707197E11,2.9673075934698535E11


Total energy consumption by OXCs (Joule),0, ,1.1106828295229164E16,1.3531822819532646E16,1.0532773379682678E16,1.0537547782649004E16,1.1173831026245348E16,1.3772466568898856E16,1.0307784459986062E16,1.0772942106947806E16,1.0163748651595036E16,1.1248570263048606E16
