Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.2238502106063806E16,1.2870677080075284E16,1.1109037665643428E16,1.087373143812073E16,1.1083904515540104E16,1.0261583146640224E16,1.0979155415095256E16,1.5459538991917516E16,1.181186676995762E16,1.1089769949198144E16
Total consumed energy (Joule),1, ,5.949405060570409E15,5.758586261772478E15,6.203670285789191E15,6.158681751145819E15,6.49726975212702E15,5.269179943338121E15,5.794682161388078E15,6.219155371869268E15,5.360102603401109E15,5.487952599511121E15
Total consumed energy (Joule),2, ,3.754509550270722E15,4.613104320068137E15,4.105747974196173E15,4.080213722079224E15,4.0922772083888975E15,3.561846970346871E15,3.508045981221383E15,3.495820529208288E15,4.070209363251854E15,3.6329467732104535E15
Total consumed energy (Joule),3, ,2.853347693836119E15,3.622245493592523E15,2.773976972556605E15,2.9800093517013215E15,3.317569605792334E15,2.640345076504764E15,2.741193861683466E15,2.9404171402500495E15,3.5239622143707615E15,3.0154117123284765E15


Average power consumption (Watt),0, ,3.0801659190198364E9,3.08016164225625E9,3.0801743801661134E9,3.0801763837302623E9,3.0801743800388117E9,3.0801802618095984E9,3.0801765303916583E9,3.080149245765362E9,3.080170027789699E9,3.0801742517123084E9
Average power consumption (Watt),1, ,3.0802397199308567E9,3.080243101991415E9,3.0802316322130733E9,3.080233430197575E9,3.0802267336088037E9,3.0802586595407805E9,3.0802433045495534E9,3.0802329561887884E9,3.080254859102203E9,3.0802528175196304E9
Average power consumption (Watt),2, ,3.08031474953104E9,3.080273763511677E9,3.080293864554595E9,3.0802982657495856E9,3.080295306421728E9,3.080325736737502E9,3.0803311236204185E9,3.080330073723571E9,3.0802956332814612E9,3.080321433397245E9
Average power consumption (Watt),3, ,3.080363724891777E9,3.080304345846842E9,3.080371762703625E9,3.080354441127163E9,3.080323624530305E9,3.0803865531710577E9,3.080378228961483E9,3.080356090048692E9,3.0803137166701455E9,3.0803517949957232E9


Energy efficiency (bits/Joule),0, ,2603.8372014813044,2458.2193656648637,2878.7285411074236,2928.4761007768484,2870.1235565204297,3095.159558644042,2889.146365376721,2049.1327046698575,2677.8688000972934,2850.473660231713
Energy efficiency (bits/Joule),1, ,5287.875444055027,5432.127163817267,5013.0129279072435,5041.930370610521,4848.906294530564,5933.230282298761,5433.879236749841,5011.159736318858,5812.693359582299,5707.787269122232
Energy efficiency (bits/Joule),2, ,7881.845010151168,6414.5731022805385,7167.418406078379,7280.223230300901,7131.834532423949,8267.174399188478,8538.806483887796,8444.573417918296,7216.374099493696,8061.902630347408
Energy efficiency (bits/Joule),3, ,9454.052105290215,7588.322157529154,9874.152409434655,9334.814763114875,8213.373698437734,10324.19645731108,10053.817531556117,9342.829516821994,7802.245501339391,9020.13595948571


Total data transmitted (bits),0, ,3.186706707417623E19,3.1638947647459963E19,3.1979903792325124E19,3.1843462642802426E19,3.1812175448274813E19,3.1761237163144098E19,3.1720386962428604E19,3.167864694745706E19,3.1630629494175506E19,3.161109713821849E19
Total data transmitted (bits),1, ,3.1459712926526976E19,3.1281372857759207E19,3.1099079343135236E19,3.1051644564026892E19,3.1504652198351745E19,3.126325800269501E19,3.1487603080331366E19,3.1165180993422414E19,3.115663280946942E19,3.1324065981035835E19
Total data transmitted (bits),2, ,2.9592462364366197E19,2.9591094889523225E19,2.942761360097267E19,2.9704866724073673E19,2.9185443911039414E19,2.9446410087078695E19,2.995452577022967E19,2.952071311476538E19,2.937215342848741E19,2.9288463146857484E19
Total data transmitted (bits),3, ,2.697569777203634E19,2.748676573903827E19,2.739067140728605E19,2.781783529048188E19,2.7248438942951195E19,2.7259441284929237E19,2.755946290398724E19,2.7471816049697477E19,2.749481833396427E19,2.7199423619028468E19


Total energy consumption by transponders (Joule),0, ,3.219944122850414E11,3.2075661168866656E11,3.227936453078286E11,3.2302922440416656E11,3.220628970130604E11,3.1776334061694104E11,3.266838390222236E11,3.230574171524311E11,3.265255938953241E11,3.217713182161771E11
Total energy consumption by transponders (Joule),1, ,2.9906940753566254E11,2.957997002322384E11,2.955629486085926E11,2.9701430482582385E11,2.9921860999746484E11,2.9727233065074884E11,2.980348694641144E11,2.989737588626319E11,2.9578897522197284E11,2.992069813660829E11
Total energy consumption by transponders (Joule),2, ,2.801815462833642E11,2.8287724093531616E11,2.785571602687574E11,2.826542719199504E11,2.7955866695170135E11,2.785078313327789E11,2.804354169584161E11,2.7826668958714105E11,2.784830034684554E11,2.789922804251418E11
