Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.2715993973936244E16,1.4069465705098146E16,1.0337177245686168E16,1.1226484058755232E16,1.4353598793259286E16,1.1712219293232306E16,1.2420792456954178E16,1.0082660830456696E16,1.0658327420635568E16,1.234471364526046E16
Total consumed energy (Joule),1, ,4.970805299073426E15,6.928779596915584E15,6.088486412851652E15,6.244622878472382E15,5.606895740089836E15,5.54484910029998E15,5.734620093384374E15,5.513244911008512E15,5.522481919080352E15,5.844602583956821E15
Total consumed energy (Joule),2, ,4.1759733644920025E15,3.895303119389505E15,4.305048071257524E15,4.1998492179473675E15,3.8220603917131605E15,4.3949653967936965E15,3.9337946219699195E15,4.149224894848522E15,3.6704556377826585E15,3.75963343166713E15
Total consumed energy (Joule),3, ,2.642643156255488E15,2.9777201546314935E15,2.951301088740928E15,3.0843029253768105E15,2.7768158612025305E15,3.325369622107096E15,3.5898405467849735E15,3.2392994301926665E15,3.055555191136168E15,2.9339093421512115E15


Average power consumption (Watt),0, ,3.0801616035115185E9,3.080154310967316E9,3.0801794335669103E9,3.0801719768050556E9,3.080152727408209E9,3.0801679094301734E9,3.0801635357609715E9,3.080181142221256E9,3.08017791209977E9,3.0801643710390415E9
Average power consumption (Watt),1, ,3.080272697866479E9,3.080219579201882E9,3.080237960333053E9,3.080234920962719E9,3.0802510700763664E9,3.0802522882396255E9,3.080245782395549E9,3.0802548593884125E9,3.080253535221509E9,3.0802442573006654E9
Average power consumption (Watt),2, ,3.080300885704978E9,3.0803173700021315E9,3.0802925142666283E9,3.0802984904973216E9,3.0803213359782767E9,3.08029226005107E9,3.080313458848591E9,3.0803017561746154E9,3.0803288998318844E9,3.080323698180826E9
Average power consumption (Watt),3, ,3.0804127271343937E9,3.080374587457467E9,3.080381256624471E9,3.080369413957362E9,3.080398056916857E9,3.0803452802207484E9,3.080327822914317E9,3.0803587154398274E9,3.080370998318694E9,3.0803845972397285E9


Energy efficiency (bits/Joule),0, ,2574.559806222335,2305.8795838510596,3147.842290526611,2910.838820619873,2283.876015786374,2790.72941521163,2638.914281975315,3238.3026990587796,3086.822318019529,2659.873188409728
Energy efficiency (bits/Joule),1, ,6466.945439541786,4631.163862331882,5298.194594123354,5139.046688346905,5736.47987008243,5804.569275297861,5598.576762039595,5896.480120299364,5824.160984124058,5507.354955181821
Energy efficiency (bits/Joule),2, ,7508.96543609574,8052.905241128835,7228.515431465287,7439.111497734921,8247.463020688934,7181.641842520985,7923.271320849476,7498.548144445517,8532.449556067459,8353.656344447401
Energy efficiency (bits/Joule),3, ,11458.106846608478,10031.025966905387,10252.648178809559,9765.358301598748,10902.861716646881,9047.629559577452,8488.66250993862,9501.876871479644,9860.722716109125,10336.026411090304


Total data transmitted (bits),0, ,3.2738086981461676E19,3.2442493725078467E19,3.253980369864031E19,3.267848561729488E19,3.2781840024145125E19,3.2685634899032564E19,3.2777406608107643E19,3.2650707780962157E19,3.2900362954777395E19,3.2835372843624014E19
Total data transmitted (bits),1, ,3.2145926659693036E19,3.2088313679297917E19,3.2257985798964113E19,3.2091408523588813E19,3.2163844546676273E19,3.2185460723764253E19,3.210571079394709E19,3.2508739016103326E19,3.216382372863834E19,3.2188301001823076E19
Total data transmitted (bits),2, ,3.1357239656026886E19,3.1368506905917243E19,3.1119106416284885E19,3.1243146605985276E19,3.1522301743494156E19,3.1563067390045454E19,3.116852211036617E19,3.1113162636153532E19,3.131797757716395E19,3.140668566924268E19
