Metrics,LoadPoint,Bandwidth,src,dest, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total energy consumption (Joule),0,all,all,all, ,1.5100355766804888E12,1.4933197789663062E12,1.5127316666896978E12,1.5285962543086487E12,1.52320126615025E12,1.5093703888051892E12,1.5072725348117666E12,1.5447898115825327E12,1.5389037890206213E12,1.513501878752796E12
Total energy consumption (Joule),1,all,all,all, ,1.52567337125688E12,1.5480364045464585E12,1.5147949025004565E12,1.5165394038544243E12,1.5916721730714092E12,1.544931910726795E12,1.5272459903700928E12,1.5497648732003772E12,1.5068348868382734E12,1.4798583350146172E12
Total energy consumption (Joule),2,all,all,all, ,1.5551159643108093E12,1.455482870429195E12,1.5414699368503262E12,1.5866929707403462E12,1.5377127073032395E12,1.5177372568559104E12,1.5646382952949768E12,1.570006102420023E12,1.525386083318996E12,1.4733582849999995E12
Total energy consumption (Joule),3,all,all,all, ,1.5668986051552058E12,1.4857589861088428E12,1.5339870801527153E12,1.5453612070206318E12,1.53819454542663E12,1.5035406763362764E12,1.5278561343834678E12,1.5456147815766958E12,1.574901224936728E12,1.5844186970318755E12


Average power consumption (Watt),0,all,all,all, ,359357.7218281219,353598.88898931706,360411.15862781735,359358.6413050103,361982.8121249244,357923.1750907305,358649.57339708455,356200.56341144,359096.38096183137,357352.89519566024
Average power consumption (Watt),1,all,all,all, ,441335.3546009223,446503.1082064594,447899.1561498001,446348.19633543777,446594.026439421,447468.2362764957,445056.6182131774,450554.8871781799,445001.1211741205,434544.3508494198
Average power consumption (Watt),2,all,all,all, ,516790.0194717729,514072.2681489865,529609.1861308774,527430.9230578938,519786.6360020105,521302.2739143587,525081.1409095883,523894.818103504,521353.3977271928,517815.2955711226
Average power consumption (Watt),3,all,all,all, ,602293.6521955205,582659.2292014139,596889.283822142,597213.939904536,595452.5577140336,590478.1369826129,589250.2814685919,598330.2310629074,595163.1563477203,596912.5447598839


Energy efficiency (bits/Joule),0,all,all,all, ,1.996675602577291E7,1.9658531215901762E7,2.0103101561574113E7,1.9728452250328865E7,1.9870166802902773E7,1.9938797851772465E7,1.997615947878304E7,1.9312328428738393E7,1.9617517426103666E7,1.9850437164039508E7
Energy efficiency (bits/Joule),1,all,all,all, ,1.9530676220871013E7,1.947321246605977E7,1.9674187107562117E7,1.9849814752495874E7,1.9035474912413094E7,1.9581734437818084E7,1.9662264650722746E7,1.961933203358045E7,1.99293481830324E7,1.9702023216561414E7
Energy efficiency (bits/Joule),2,all,all,all, ,1.8850695532787144E7,1.9729150942316864E7,1.9437093415046323E7,1.8965613342587236E7,1.9120647499357946E7,1.9325188928216033E7,1.9023678475356657E7,1.892502531804515E7,1.928696198083775E7,1.9762622997954074E7
