Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,6.021745803142402E11,6.128100743347079E11,6.071027309334293E11,6.365771631263334E11,5.94720110227903E11,5.9613588436474E11,6.003737236243171E11,6.389753880329805E11,6.059912640179998E11,6.087354444944274E11
Total consumed energy (Joule),1, ,4.9565180573278485E11,4.8975849107459644E11,4.949193456744755E11,4.8800446530696063E11,5.148975893435949E11,4.97702079876496E11,4.782044031303947E11,4.941816124749209E11,4.845226976245983E11,4.7625743058470557E11
Total consumed energy (Joule),2, ,4.242207572824627E11,4.1823844773136945E11,4.3727022929278955E11,4.3580666237995233E11,4.2436422924417065E11,4.2593576038223895E11,4.272743007396454E11,4.3912709360405383E11,4.2478542554160535E11,4.1497622097507556E11
Total consumed energy (Joule),3, ,3.886093485736104E11,3.7935590377643933E11,3.8595743205324E11,3.874525817557674E11,3.9545764985939874E11,3.881656822876359E11,3.86626436105792E11,3.868200326464045E11,3.916293618671551E11,4.0098148426538434E11


Average power consumption (Watt),0, ,322959.5448014228,309311.0766128295,323738.9993081145,305135.32787845173,326220.048204125,321292.549994217,326595.41337492666,302858.7195781956,321175.20207790687,317254.7240475574
Average power consumption (Watt),1, ,380068.062676408,390584.3659814628,385066.5926365357,400214.3014734258,366451.42886411416,383841.03667990264,405916.6156610376,396980.5558307779,395037.26742201834,384026.1766531232
Average power consumption (Watt),2, ,448201.56268961256,449429.698634284,453368.03590825683,462043.0806377094,458383.2142650849,450042.7629222293,460248.0533907884,433039.4670991708,453414.05294903484,459511.1600004938
Average power consumption (Watt),3, ,524354.936443181,504690.6282991251,519987.9726053474,516367.32264391176,487115.52665326453,499529.91913230874,499101.8844160855,527221.8258167056,496939.4063256267,487990.56397133745


Energy efficiency (bits/Joule),0, ,5.00693867450911E7,4.79046848601555E7,5.00913548587E7,4.737342141690196E7,5.089160886320092E7,5.0483508634793945E7,5.015128968607292E7,4.668957326586565E7,4.981832856473701E7,4.935423789358983E7
Energy efficiency (bits/Joule),1, ,6.0117671898258366E7,6.155123874378512E7,6.021659610165506E7,6.1685964722547546E7,5.884322697628442E7,6.078424749173255E7,6.279556326298342E7,6.1526675322912656E7,6.1979009985218905E7,6.121941916556466E7
Energy efficiency (bits/Joule),2, ,6.910321349947679E7,6.865806192714703E7,6.851986060771461E7,6.905035644045903E7,6.928496938584158E7,6.886146212708527E7,6.966292100506847E7,6.766242773572746E7,6.925864595651235E7,7.01664887181958E7
Energy efficiency (bits/Joule),3, ,7.62470409673372E7,7.42501006117939E7,7.565714324215624E7,7.444881020600058E7,7.302111757825884E7,7.35999267675094E7,7.345889389910282E7,7.501747896922307E7,7.437088076105556E7,7.211378206605332E7


Total data transmitted (bits),0, ,3.015051194981662E19,2.9356473490132648E19,3.0410598330872275E19,3.0156838213159735E19,3.026626323279817E19,3.0095031065837875E19,3.010951653338941E19,2.983348819465077E19,3.0189471898209E19,3.004367394183812E19
Total data transmitted (bits),1, ,2.9797432632822854E19,3.014524181092844E19,2.9802358341375295E19,3.010302623137085E19,3.029823571928684E19,3.0252446400362975E19,3.002911484941193E19,3.04053516212979E19,3.003023711414018E19,2.9156203273679905E19
Total data transmitted (bits),2, ,2.9315017561399747E19,2.8715441244654207E19,2.9961695159045345E19,3.009260537646249E19,2.9402062631628624E19,2.9330559232132813E19,2.976517585992178E19,2.9712405237784322E19,2.9420063395072483E19,2.9117424327367164E19
Total data transmitted (bits),3, ,2.96303129209823E19,2.8167214023078625E19,2.920043672222676E19,2.884538372296005E19,2.8876759547605074E19,2.8568965790030328E19,2.8401150348483633E19,2.901826366392583E19,2.912582057395047E19,2.8916291368836514E19


Total energy consumption by transponders (Joule),0, ,2.978052558190069E11,2.893974192502152E11,3.0098128739596893E11,2.9602381969265106E11,2.971231006999796E11,2.9325546661010284E11,3.00292942845183E11,2.94569446913722E11,2.9799110305194104E11,2.955171803453514E11
Total energy consumption by transponders (Joule),1, ,2.82768354810711E11,2.850698679595334E11,2.851098334165287E11,2.8895648370455035E11,2.85530541314946E11,2.860392305319283E11,2.858937566694568E11,2.9097214733731433E11,2.843049164608232E11,2.7381221279718903E11
Total energy consumption by transponders (Joule),2, ,2.6971483364572778E11,2.6632760513433658E11,2.798264163721015E11,2.818359991493311E11,2.7323911247287598E11,2.7143987853909943E11,2.757293754784131E11,2.7359228163850342E11,2.718524222206726E11,2.6755712823335538E11
Total energy consumption by transponders (Joule),3, ,2.6762910093549768E11,2.5665487811808E11,2.6479368495212683E11,2.6496659809210895E11,2.629336319809962E11,2.6131809308477283E11,2.6017349853824268E11,2.6705165615444318E11,2.6298273771655872E11,2.668472974098268E11


Total energy consumption by OXCs (Joule),0, ,2.1971870374000476E11,2.33465739249916E11,2.2098352674867627E11,2.4583929178036243E11,2.1482989220026053E11,2.1864388892554385E11,2.1662288168962268E11,2.486204122855585E11,2.2233973883998843E11,2.261065930368006E11
Total energy consumption by OXCs (Joule),1, ,1.5367670826180344E11,1.4776101046238422E11,1.5145768760399612E11,1.4368913349687085E11,1.6557591852301953E11,1.527955780860298E11,1.388255732599575E11,1.4669323310350964E11,1.4453359061712836E11,1.4614153678069318E11
Total energy consumption by OXCs (Joule),2, ,1.1153502843269804E11,1.0966168642266304E11,1.1365583750657072E11,1.111486336381729E11,1.090944851772305E11,1.1152777944374373E11,1.0939753732409204E11,1.194965832027758E11,1.1039956573963907E11,1.0641917354009283E11
Total energy consumption by OXCs (Joule),3, ,8.733345002250362E10,8.857564851495503E10,8.746591496198442E10,8.842041359302805E10,9.566668872085408E10,9.156897765048454E10,9.128408578142027E10,8.645862218704799E10,9.286766840177934E10,9.682904054802441E10


Total energy consumption by Amplifiers (Joule),0, ,8.465062075522826E10,8.994691583457382E10,8.513791678878206E10,9.471405165333191E10,8.276711732766403E10,8.423652882908849E10,8.345789908951709E10,9.578552883370859E10,8.566042212606262E10,8.711167111227655E10
Total energy consumption by Amplifiers (Joule),1, ,5.92067426602686E10,5.692761265268244E10,5.835182465394914E10,5.5358848105549644E10,6.379112950564342E10,5.8867271258534096E10,5.348507320096954E10,5.651623203410766E10,5.56841905466527E10,5.630368100681771E10
Total energy consumption by Amplifiers (Joule),2, ,4.297089520404272E10,4.224915617437925E10,4.378797541410613E10,4.2822029592439224E10,4.20306315940776E10,4.2968102399404976E10,4.21473879371506E10,4.6038228762780205E10,4.253343758129277E10,4.099991920163195E10
