Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,2.02301360389311,2.038609400211819,2.033654627734942,2.0162502574437666,2.0108515628566863,2.0516804904397574,2.0274387161692875,2.0421689407601367,2.047524204750923,2.0458288979214108
Rate of requests by circuit,1, ,2.3390276295102845,2.3592160171668706,2.291153008840867,2.2951234266155756,2.3535510335463172,2.305429562950983,2.3164383378320057,2.290694983589703,2.3210473608840902,2.3532870024751347
Rate of requests by circuit,2, ,2.594139169727309,2.4766686059101706,2.485272552950444,2.532365307970286,2.5604626548104665,2.5134795771784586,2.55807347123086,2.560406742386125,2.5473864123191623,2.4941880397187983
Rate of requests by circuit,3, ,2.7099708796532163,2.661904802032389,2.72568965436422,2.645460122551285,2.678166665896311,2.641986917743602,2.6795457659483692,2.678012642935235,2.7161245080707093,2.677459803665607


Maximum requests by circuit,0, ,22,25,22,22,23,23,24,23,22,25
Maximum requests by circuit,1, ,25,24,26,31,28,25,29,24,26,27
Maximum requests by circuit,2, ,28,27,29,30,28,35,30,38,27,27
Maximum requests by circuit,3, ,42,37,30,32,34,30,33,28,34,32


Virtual hops,0, ,1.7922187424716935,1.7775005325137694,1.789941984549253,1.785955938620162,1.8045562706452876,1.7881125545468224,1.7901627493699863,1.7871043423334905,1.7873698320445748,1.788203538135806
Virtual hops,1, ,1.7703758127176472,1.7755541748506833,1.7819278319429088,1.7756451951846774,1.7744632586897389,1.7734882508621381,1.7790193361845672,1.778853186650235,1.7735391976518602,1.7663898535406914
Virtual hops,2, ,1.76212177735655,1.7577749066604271,1.7694741600120536,1.7698004381116983,1.7612631706430908,1.7617820881951811,1.7644208049709924,1.762535477767266,1.764545729555309,1.7603631415398988
Virtual hops,3, ,1.7538055468805094,1.7523930685653901,1.7474112762281915,1.7651689844678538,1.7585963211985383,1.7505448176133933,1.762453163445537,1.7619660762625085,1.7570284580418518,1.7622664500406173


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


