Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,5.753374595245153E11,5.588008398626044E11,5.528460561555869E11,5.724747073291145E11,5.605854343545891E11,5.760594461424685E11,5.4614370630529565E11,5.753355035376475E11,5.652995570574635E11,5.524484837519923E11
Total consumed energy (Joule),1, ,4.417389824541451E11,4.435457332885057E11,4.547661708081769E11,4.369248336700307E11,4.584238294908007E11,4.4240529634442334E11,4.5978149547426636E11,4.438811384595562E11,4.5223077096813293E11,4.5357978009792303E11
Total consumed energy (Joule),2, ,3.897576459007768E11,3.9618135139475E11,3.862710514432842E11,3.9923045616795636E11,3.988997588290957E11,3.9614820956264844E11,4.0155633194554846E11,3.9484742066491675E11,3.887877179384387E11,3.931085586733534E11
Total consumed energy (Joule),3, ,3.5785668857408026E11,3.56974402224569E11,3.6058233537860175E11,3.5201256354918176E11,3.6353519360272534E11,3.614425948599683E11,3.639093317666665E11,3.512121540312761E11,3.5960238198911255E11,3.55250875903728E11


Average power consumption (Watt),0, ,292233.3719275077,299219.102262308,302450.67076912516,294142.7711787417,299422.3025110496,290689.8758145011,304702.9373704136,292177.7782930068,298762.6565100735,299450.4936332911
Average power consumption (Watt),1, ,364261.0011757912,359670.9889105282,353060.0250697435,372351.5659397806,349429.2354591828,370167.7341370979,353754.07894289267,360931.84195840143,353927.8748125637,352973.5904439242
Average power consumption (Watt),2, ,421983.95712056867,406841.3140914837,425730.8138531331,398187.20617728436,405635.7009885737,408021.89565581514,396637.9305203091,410331.67589141446,419657.28495294694,411355.2173079464
Average power consumption (Watt),3, ,473888.1098505644,473390.370690926,464165.7398780076,491921.49936139147,441622.9046292747,469131.74313383776,463238.2936923018,467284.1448100994,465246.2187482327,470569.2513994511


Energy efficiency (bits/Joule),0, ,5.325403385734263E7,5.5172274159503214E7,5.601494082215789E7,5.406681311573931E7,5.529398352589535E7,5.3730527219518766E7,5.6578750932661325E7,5.386020259168723E7,5.4708242710767604E7,5.5461251962840565E7
Energy efficiency (bits/Joule),1, ,7.02921533997088E7,6.960027922540684E7,6.806164956823069E7,7.086252113188636E7,6.670862570257125E7,7.015587060038416E7,6.756619185700613E7,6.819612390833707E7,6.779442161221398E7,6.796869449770737E7
Energy efficiency (bits/Joule),2, ,7.863932675440222E7,7.761416243516345E7,7.881631819463018E7,7.72028763365209E7,7.747576217305535E7,7.64917532625096E7,7.68631811283884E7,7.863491693525776E7,7.887835673275325E7,7.875184775643142E7
Energy efficiency (bits/Joule),3, ,8.604580801303561E7,8.511380898918599E7,8.453828626254706E7,8.69011808378099E7,8.273282033376215E7,8.245293636359671E7,8.31920226043975E7,8.530271971632169E7,8.562096370335013E7,8.510534869394471E7


Total data transmitted (bits),0, ,3.063904054891603E19,3.083031313746026E19,3.0967639119318577E19,3.095188301465079E19,3.0997001772059537E19,3.0951977751018807E19,3.090012873248786E19,3.098768677872808E19,3.092654537178913E19,3.063948455385848E19
Total data transmitted (bits),1, ,3.1050784317298037E19,3.0870906886117827E19,3.095213575303228E19,3.0961595258988483E19,3.058082365464117E19,3.103732872326397E19,3.1065684735515476E19,3.027097311896162E19,3.065872355303018E19,3.0829225503813018E19
Total data transmitted (bits),2, ,3.0650278871017783E19,3.07492837609347E19,3.044446209992825E19,3.082173953730756E19,3.0905062845932155E19,3.0302071101251047E19,3.086489707558195E19,3.104879412608651E19,3.066693630886122E19,3.0958025364394115E19
Total data transmitted (bits),3, ,3.0792067921225986E19,3.038345108497081E19,3.0483012689453986E19,3.0590307442168496E19,3.0076291857333715E19,2.9802003273082233E19,3.0274353354283713E19,2.9959351936295547E19,3.0789502495928054E19,3.023374966761605E19


Total energy consumption by transponders (Joule),0, ,2.5395702896890997E11,2.5394513910856027E11,2.544615626534191E11,2.5476922420638373E11,2.5496369029406314E11,2.5256712043001492E11,2.5355545826717783E11,2.5389501567379016E11,2.5642728777187466E11,2.5129122268528665E11
Total energy consumption by transponders (Joule),1, ,2.4377798398587115E11,2.42238405940991E11,2.445015572823045E11,2.4537572693193347E11,2.4426571582369754E11,2.4730930629652072E11,2.476150900846799E11,2.4312534853263696E11,2.4365112436095505E11,2.4381234902732837E11
Total energy consumption by transponders (Joule),2, ,2.3898405121014676E11,2.3721852839311255E11,2.3816129667379614E11,2.3556276756863647E11,2.3837050444501138E11,2.3765859315354166E11,2.362921184579328E11,2.377674369924015E11,2.375554878500447E11,2.3710946490277795E11
Total energy consumption by transponders (Joule),3, ,2.345859741827632E11,2.3387831699139166E11,2.337710363743414E11,2.3520016370822452E11,2.291592715623511E11,2.3567432177146616E11,2.3567174837497153E11,2.2852048417510403E11,2.334294213708746E11,2.3201470437305536E11


Total energy consumption by OXCs (Joule),0, ,2.3199871316266803E11,2.20069809953789E11,2.1539836262127023E11,2.2934583515795218E11,2.2062280274498422E11,2.3352325203354532E11,2.1121415798095715E11,2.320420674459618E11,2.229692980434639E11,2.1739997331598386E11
Total energy consumption by OXCs (Joule),1, ,1.4290446005575885E11,1.4532011427732983E11,1.5178621696820255E11,1.3827583152424277E11,1.5459686421546243E11,1.4083626235753586E11,1.5315908607638522E11,1.44921969400811E11,1.5056986986150012E11,1.514273099568623E11
Total energy consumption by OXCs (Joule),2, ,1.0884072775265366E11,1.1475238337731685E11,1.0691774995121715E11,1.1814874065513522E11,1.1588316182688544E11,1.1441078410713754E11,1.1930124306162521E11,1.1339319576065585E11,1.0917180834118925E11,1.1261292091353166E11
Total energy consumption by OXCs (Joule),3, ,8.898689649518132E10,8.886083486815926E10,9.154278041326888E10,8.432475617041763E10,9.700354480052623E10,9.078983889211804E10,9.257238928495915E10,8.856889473077489E10,9.108197549162491E10,8.896196062959462E10


Total energy consumption by Amplifiers (Joule),0, ,8.938171739294785E10,8.478589080025375E10,8.298613088090346E10,8.835964796479169E10,8.49989413155322E10,8.996907367891019E10,8.137409005715755E10,8.939842041791084E10,8.590297124213658E10,8.375728775072653E10
Total energy consumption by Amplifiers (Joule),1, ,5.505653841252027E10,5.5987213070185814E10,5.847839655767535E10,5.327327521385389E10,5.956124945164586E10,5.425972769036025E10,5.900731931320415E10,5.583382052611049E10,5.8009776745689995E10,5.8340121113725914E10
Total energy consumption by Amplifiers (Joule),2, ,4.193286693797108E10,4.421043962432309E10,4.11920048182717E10,4.551894794418756E10,4.46460925572011E10,4.407883230196829E10,4.596297042598279E10,4.368678791186193E10,4.206042174719801E10,4.33861728570458E10
Total energy consumption by Amplifiers (Joule),3, ,3.42838178961405E10,3.423525036502423E10,3.526851859099062E10,3.248764367054453E10,3.737237723985052E10,3.49784341963856E10,3.566519410673056E10,3.4122775125400764E10,3.509098512661021E10,3.4274210901082714E10


