Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,2.3250204596413466,2.317615069988877,2.306721753377957,2.318459796721927,2.3287458525232756,2.334925130299043,2.3158014944958745,2.322838713219944,2.311373566526732,2.309605696179696
Rate of requests by circuit,1, ,2.7813690928207757,2.758191119957592,2.746521915659074,2.812224036770224,2.7726041534149015,2.7680989979821202,2.7972120187683776,2.724208122674646,2.755020696950589,2.735519012967992
Rate of requests by circuit,2, ,3.0389374851786743,3.0626190319983446,2.9888613826645023,3.077375848687864,3.1120296843457136,2.965041522298481,3.0986673504651896,3.094263011275775,3.090570304250367,3.054518175177027
Rate of requests by circuit,3, ,3.3584305984054867,3.2662770578533027,3.275762510118735,3.277023002020158,3.2685540985025416,3.149940185151981,3.221976584797137,3.2642016269983025,3.2873625037471124,3.269815907844578


Maximum requests by circuit,0, ,23,20,20,21,20,21,19,20,19,24
Maximum requests by circuit,1, ,25,23,28,25,24,24,22,24,28,25
Maximum requests by circuit,2, ,25,28,24,27,28,23,24,27,27,29
Maximum requests by circuit,3, ,28,28,27,24,30,27,29,29,25,28


Virtual hops,0, ,1.522157613764909,1.5232107740897443,1.5241094937652144,1.520564263945281,1.5247974100262176,1.5192336298455955,1.5240935161847302,1.522697962342017,1.520641723963449,1.5222812329379063
Virtual hops,1, ,1.4751896678089653,1.4845257573503892,1.480979284369115,1.4807309068916628,1.483651699330191,1.480867271032116,1.4828461759717524,1.4835144118668453,1.4778646091596088,1.4809339061926354
Virtual hops,2, ,1.446853369400907,1.4390435162391806,1.4545490750512755,1.4321133295001685,1.4435480673934589,1.449312749003984,1.4438440105896702,1.440749080016267,1.438792000872488,1.4447115384615385
Virtual hops,3, ,1.404276844339529,1.4193928264904891,1.4183235595734724,1.421807975954696,1.4148583303360909,1.446038565291238,1.4323862273054466,1.4271725336983783,1.418171681169232,1.4247657962926052


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


