Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,5.917080730588564E11,6.243449857265481E11,5.854570639398002E11,5.976507905610074E11,6.180579296991207E11,5.960624835922423E11,5.938510988215776E11,6.141470823161439E11,6.037067284209818E11,5.83454733364554E11
Total consumed energy (Joule),1, ,4.896890915109934E11,5.125306798400893E11,4.884670038506361E11,5.337432446086434E11,4.8713845420683813E11,5.227790752761046E11,4.877899999928287E11,4.883766752787476E11,4.9363439645895715E11,4.8346278497255963E11
Total consumed energy (Joule),2, ,4.169292825473009E11,4.251464838584235E11,4.1718917313724066E11,4.179223942545133E11,4.336419055099677E11,4.20119481598803E11,4.1378902074569543E11,4.1528625021538104E11,4.175597610587671E11,4.5210414732658417E11
Total consumed energy (Joule),3, ,4.0412509737316785E11,3.7667575400103265E11,3.8373569586672394E11,3.684536982758303E11,3.750164770395317E11,3.7842398691268896E11,3.7889254980428284E11,3.895915609577241E11,3.902253385215185E11,3.726196551892786E11


Average power consumption (Watt),0, ,326738.589137736,313632.6968204872,331924.2700354992,327520.3231635501,314111.4119992176,323239.668705907,330804.79543615144,322009.8686090446,322386.5901837644,330804.3560562885
Average power consumption (Watt),1, ,383363.0102423955,364487.1964765922,390816.6629979196,345618.1140554967,394241.7913282665,357402.1468407061,384730.2231411009,399221.40699907026,389698.6276318117,388053.70973564073
Average power consumption (Watt),2, ,462974.46758317266,440372.2312931798,445658.17731259175,434100.9657637296,421208.95661002106,452352.744189379,457777.5777261862,455029.06581173604,455231.64425116626,407727.6678529324
Average power consumption (Watt),3, ,466134.7059207882,498374.07035344763,503186.5981207373,521182.84959529235,507093.9808358292,511993.6926675908,480958.8283983859,517234.3558842614,518442.2040403878,498841.8936618747


Energy efficiency (bits/Joule),0, ,5.116780723282639E7,4.8651145222047746E7,5.2616657981164895E7,5.1596237857460484E7,4.973067569472779E7,5.197991740835555E7,5.224416269495064E7,5.014908569023943E7,5.131401964132676E7,5.216300034578492E7
Energy efficiency (bits/Joule),1, ,6.172443662927477E7,5.8797189909359485E7,6.2091712894389E7,5.710744458020722E7,6.268210973364933E7,5.849100557375556E7,6.168182597439702E7,6.346292417173565E7,6.186885898825017E7,6.281007472177782E7
Energy efficiency (bits/Joule),2, ,7.260941087846868E7,6.895084577658062E7,6.985468959438942E7,6.902130542133172E7,6.794439185983542E7,7.154694109421134E7,7.144705378388342E7,6.998823334208891E7,7.061415341511637E7,6.6080767284949854E7
Energy efficiency (bits/Joule),3, ,7.321665932775673E7,7.696240254455726E7,7.727887617409723E7,7.647336812280421E7,7.584338281585479E7,7.607463962784497E7,7.432664687828214E7,7.689442699960303E7,7.680560125747415E7,7.616027202740029E7


Total data transmitted (bits),0, ,3.027640462038272E19,3.0375098569239618E19,3.080479409597745E19,3.0836532345485038E19,3.0736438462421844E19,3.098327866734404E19,3.1025253423409713E19,3.079891465748283E19,3.0978618919795384E19,3.0434749458245075E19
Total data transmitted (bits),1, ,3.0225783297017446E19,3.0135363716930855E19,3.0329752961476104E19,3.0480712761548087E19,3.0534866042073338E19,3.0577873805817414E19,3.008777789160878E19,3.0993811910459527E19,3.05405968662692E19,3.0366333649325273E19
Total data transmitted (bits),2, ,3.027298958374213E19,2.931420964097768E19,2.914262019164193E19,2.884554921625497E19,2.946353555481497E19,3.005826380248016E19,2.9564006420398158E19,2.906515098383521E19,2.948562902738311E19,2.987538894804869E19
Total data transmitted (bits),3, ,2.958868958016775E19,2.89898710082021E19,2.9654663324465594E19,2.8176895304456204E19,2.844251823036242E19,2.8788468430915133E19,2.8161812754114863E19,2.9957419843725115E19,2.997149175104662E19,2.837881430197156E19


Total energy consumption by transponders (Joule),0, ,2.9608818285541327E11,2.9938500386491174E11,2.9752990782279425E11,2.9977457296072675E11,2.9686050550514404E11,2.9504361356572125E11,3.0080742258397723E11,3.02810755419261E11,2.980206690496353E11,2.955408987044633E11
Total energy consumption by transponders (Joule),1, ,2.8117432831640674E11,2.8298761499208264E11,2.8443948594257025E11,2.816492607964258E11,2.854336045083784E11,2.8400475060450244E11,2.8082201357179974E11,2.8868145083731744E11,2.868569711248132E11,2.8008767725181464E11
Total energy consumption by transponders (Joule),2, ,2.6992433767787332E11,2.675504614633439E11,2.6437707613143118E11,2.6076620936079398E11,2.6558350232413107E11,2.6851146096197882E11,2.662350053611103E11,2.6630383880782678E11,2.678283962557877E11,2.7109734590389133E11
Total energy consumption by transponders (Joule),3, ,2.6260081253176697E11,2.532974449338664E11,2.5924705640925375E11,2.5305008944017325E11,2.542939048428905E11,2.5777029037636713E11,2.5029439092233942E11,2.6663583366073148E11,2.673565138698747E11,2.5068436209152213E11


Total energy consumption by OXCs (Joule),0, ,2.1340264556220792E11,2.3458272643086987E11,2.078494001275916E11,2.1503144745170395E11,2.3186660418414258E11,2.173000713300955E11,2.1154292335112753E11,2.2474805661313892E11,2.2066923080322937E11,2.0783978360907986E11
Total energy consumption by OXCs (Joule),1, ,1.505230317008661E11,1.6570298187754147E11,1.4728377058494302E11,1.8198208191883923E11,1.456070784640321E11,1.7236686118170642E11,1.494064415575506E11,1.441563663818817E11,1.4926887895967502E11,1.4681280748476306E11
Total energy consumption by OXCs (Joule),2, ,1.0612020769060762E11,1.1376571476988214E11,1.1031228566015945E11,1.1344820404236716E11,1.2131831800672342E11,1.0944308473317607E11,1.0651657175275192E11,1.0754770497590065E11,1.0808836086978331E11,1.3066553222034879E11
Total energy consumption by OXCs (Joule),3, ,1.021638184618382E11,8.906456714331334E10,8.986609454587476E10,8.330777545450566E10,8.714743878737762E10,8.7097718695419E10,9.283268220196536E10,8.87595130156669E10,8.869677956965329E10,8.802288004557166E10


Total energy consumption by Amplifiers (Joule),0, ,8.221724464124347E10,9.037725543076653E10,8.007775598941359E10,8.284477014857097E10,8.933082000984381E10,8.371879869642084E10,8.150075288646497E10,8.658827028374477E10,8.50168285681149E10,8.00740510510189E10
Total energy consumption by Amplifiers (Joule),1, ,5.79917314937152E10,6.384008297047126E10,5.674374732312005E10,7.01119018933755E10,5.609777123444358E10,6.640746348989708E10,5.75615448634831E10,5.553885805954976E10,5.750854637448266E10,5.656230023598322E10
Total energy consumption by Amplifiers (Joule),2, ,4.088473717883159E10,4.3830307625193344E10,4.2499811345648125E10,4.3707980851352974E10,4.674008517910059E10,4.216493590365095E10,4.103744363183184E10,4.14347064316527E10,4.164300393319952E10,5.0341269202340965E10
Total energy consumption by Amplifiers (Joule),3, ,3.9360466379561165E10,3.4313741923850533E10,3.4622544911597435E10,3.2095833381148907E10,3.3575133409258045E10,3.355597784090327E10,3.576547667998294E10,3.4196214281324142E10,3.417204508199527E10,3.391241305218067E10


