Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,2.4496798820528736,2.4523677710398064,2.4516479553687227,2.4440489432651877,2.4500326758377415,2.4388072891192567,2.4473214145557742,2.4605097262905424,2.4645686683064927,2.449179506817109
Rate of requests by circuit,1, ,2.9335420070265728,2.88270739928996,2.9196890131935667,2.8904636566897115,2.909903561437512,2.9115905606261867,2.876150934471902,2.84513378747086,2.882638282473741,2.8832976648866557
Rate of requests by circuit,2, ,3.2077287002792136,3.1957810258623294,3.1898570791005274,3.1560071336265474,3.2228416297220814,3.1492007430961504,3.2004436297724266,3.192118034312625,3.2287477648317804,3.135431838818557
Rate of requests by circuit,3, ,3.3472347510155216,3.365606962299766,3.3743311022425533,3.4519233263381275,3.3295144952786226,3.2864906717000646,3.339949301485336,3.3112596467537516,3.302238332163109,3.3436362896681966


Maximum requests by circuit,0, ,22,21,23,20,22,21,20,22,21,21
Maximum requests by circuit,1, ,27,22,27,24,31,22,27,23,24,24
Maximum requests by circuit,2, ,28,26,25,29,27,28,32,27,24,27
Maximum requests by circuit,3, ,27,27,25,25,28,35,30,24,27,25


Virtual hops,0, ,1.5299461108689623,1.5287795107731055,1.5269277239685464,1.5244790582919652,1.5253427914718238,1.5236645611669162,1.5308292905542824,1.5280773042616451,1.5238925429907282,1.5307764822624659
Virtual hops,1, ,1.4795212713258168,1.4832283972039066,1.4756405558251706,1.4785366047009394,1.4861524126719796,1.4821855085678042,1.4840283147938849,1.4858155324386564,1.4829689126877883,1.4725905226232237
Virtual hops,2, ,1.4376587049674654,1.436600452004282,1.4416924972182483,1.4497819208926772,1.431121766611518,1.4434449989540687,1.4381461710951917,1.4475738679873895,1.4285756785434496,1.4327566297682568
Virtual hops,3, ,1.4058444468790774,1.4044313881696873,1.4119563268315036,1.4051236608387432,1.4148742289513738,1.427524756444694,1.4149371805473911,1.413842358135307,1.4207038757206918,1.4222592788600756


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


