Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,5.933900198520631E11,5.746680391877936E11,5.832410303480354E11,5.905891672699603E11,6.020308877057565E11,5.972151533970277E11,6.156596692437886E11,5.811693708725392E11,6.072366690390968E11,5.915564680023959E11
Total consumed energy (Joule),1, ,4.732619931313681E11,4.7381122486043115E11,4.72076468740647E11,4.631403666378328E11,4.7059994415434314E11,4.721328224168894E11,4.679721480999781E11,4.787694099119684E11,4.6938015439853644E11,4.7205398548952594E11
Total consumed energy (Joule),2, ,4.0327190548122925E11,4.128381112322008E11,4.096293496230437E11,4.079528923284509E11,4.1154150410320636E11,4.037910565284516E11,4.059300138790771E11,4.15486408309829E11,4.141382766247691E11,4.0460060182177625E11
Total consumed energy (Joule),3, ,3.67760709267954E11,3.58713296095522E11,3.602287651497577E11,3.669373860045476E11,3.707445282213184E11,3.4628749421457526E11,3.6540577958180707E11,3.559931130320685E11,3.578374554161768E11,3.650917813795148E11


Average power consumption (Watt),0, ,313670.966532749,323394.4581589933,319652.7969610927,315376.1110438306,311883.91429487197,316737.92414222535,310488.5929260185,322145.5361596229,308266.1623604889,313683.1519510943
Average power consumption (Watt),1, ,372195.0737878374,379909.26857461705,375942.7725487301,387810.4644978898,379030.64034302684,370437.5568454958,382137.76513305085,367721.2544253816,377405.6932585264,373930.67456835584
Average power consumption (Watt),2, ,441857.630848584,425714.67928988603,434300.75530180824,435348.70233709586,431077.18432374723,453881.9406283863,447716.9989427881,431844.0206201925,425525.93440681393,411544.7365439155
Average power consumption (Watt),3, ,488083.95191757416,479084.92396496615,498772.52909657906,487230.1980465621,492462.0881019369,472081.58817586297,512065.2760873671,480767.372933827,466108.83953879325,470600.3413844657


Energy efficiency (bits/Joule),0, ,5.210877667010309E7,5.3880589090261176E7,5.3875454779908724E7,5.240705481767046E7,5.194878154338358E7,5.244024516951904E7,5.064252673281503E7,5.3494343649822116E7,5.150348454855829E7,5.234497329516448E7
Energy efficiency (bits/Joule),1, ,6.408984701896059E7,6.564964028165625E7,6.436154953167508E7,6.702243455926484E7,6.482434610778238E7,6.391059146863721E7,6.595524534113176E7,6.489597750082413E7,6.355683575843446E7,6.330146144437953E7
Energy efficiency (bits/Joule),2, ,7.364513558164987E7,7.393510248760992E7,7.493458626696907E7,7.463841424221736E7,7.38631321700071E7,7.48145981637103E7,7.375794150855881E7,7.399680226048866E7,7.141860075009242E7,7.245965075713779E7
Energy efficiency (bits/Joule),3, ,8.092136652217758E7,7.760645268567759E7,8.025892412092383E7,8.12770205707191E7,8.138419669278936E7,7.650233515816334E7,8.196203915746358E7,7.612823988701606E7,7.523667084063001E7,7.524973602526234E7


Total data transmitted (bits),0, ,3.0920828022739194E19,3.0963452482783613E19,3.1422375756302954E19,3.095103886383916E19,3.1274771067795636E19,3.131810906309205E19,3.117856125799462E19,3.108927404420653E19,3.1274804401173123E19,3.0965007520167236E19
Total data transmitted (bits),1, ,3.0331288739677757E19,3.1105536473498247E19,3.038357302558941E19,3.1040794914738074E19,3.05063336581642E19,3.017428793242046E19,3.08652178407505E19,3.1070208853729948E19,2.983231738137639E19,2.988170716213092E19
Total data transmitted (bits),2, ,2.969901415543542E19,3.052322806474407E19,3.0695405836810404E19,3.044895696892162E19,3.0397744511018648E19,3.020946563627614E19,2.9940562220261433E19,3.0744665597623067E19,2.9577176233595716E19,2.9317218304133673E19
Total data transmitted (bits),3, ,2.9759699147128095E19,2.783846644116058E19,2.8911573128328495E19,2.9823577470457508E19,3.0172745607539175E19,2.6491801943483986E19,2.9949402814447575E19,2.7101129107030934E19,2.692249884759551E19,2.7473060173801275E19


Total energy consumption by transponders (Joule),0, ,2.845792047760659E11,2.8459253433515875E11,2.853920307486362E11,2.848977331722429E11,2.869279997248936E11,2.894231455263342E11,2.919753642577344E11,2.86674872416336E11,2.85679112754272E11,2.837118252918294E11
Total energy consumption by transponders (Joule),1, ,2.6569533467848865E11,2.7022328757108087E11,2.6709377354270874E11,2.6819195659984167E11,2.679230977278168E11,2.6407896689630304E11,2.68065778130905E11,2.662325561579998E11,2.663582663542269E11,2.6597810610289218E11
Total energy consumption by transponders (Joule),2, ,2.542870260658157E11,2.5453562236816772E11,2.556625553769772E11,2.5498532911717026E11,2.556992615238551E11,2.5856639309185995E11,2.579257709709629E11,2.5842969789135236E11,2.5526680297306714E11,2.4411500602473648E11
Total energy consumption by transponders (Joule),3, ,2.4476289722139078E11,2.364878710706319E11,2.423318478324458E11,2.4399989335418738E11,2.4785113551344855E11,2.265455428836323E11,2.4891899118892303E11,2.3511902913420743E11,2.325161114143572E11,2.3845017670694168E11


Total energy consumption by OXCs (Joule),0, ,2.2292493536237827E11,2.0940025417688434E11,2.150117992697489E11,2.2067311072086694E11,2.2746706885361215E11,2.2218947688975253E11,2.336618383947363E11,2.1259024563881058E11,2.3212657701914032E11,2.2222747302753076E11
Total energy consumption by OXCs (Joule),1, ,1.4983861205640723E11,1.469664452963615E11,1.4797329577385983E11,1.4072972702081174E11,1.4630874530080032E11,1.5019031079727182E11,1.443087885147911E11,1.534265060424346E11,1.4655782459655362E11,1.4876244564396426E11
Total energy consumption by OXCs (Joule),2, ,1.0754948658608194E11,1.1427570012091652E11,1.111458406882891E11,1.1042451389865724E11,1.1249969287889828E11,1.048350547621173E11,1.0684158284913326E11,1.1337639522000336E11,1.1468643993577739E11,1.158516454834816E11
Total energy consumption by OXCs (Joule),3, ,8.878989323429782E10,8.82323210299718E10,8.510764969781984E10,8.874634975446268E10,8.871451480455145E10,8.64395463418159E10,8.408970316232405E10,8.725681234086586E10,9.046720887757819E10,9.14202811481042E10


Total energy consumption by Amplifiers (Joule),0, ,8.588587971361063E10,8.067525067575201E10,8.283720032965598E10,8.501832337684557E10,8.763581912724165E10,8.560253098094507E10,9.002246659131908E10,8.190425281739609E10,8.943097926569095E10,8.561716968304266E10
Total energy consumption by Amplifiers (Joule),1, ,5.772804639647583E10,5.662149199299943E10,5.7009399424077385E10,5.421868301718376E10,5.636810112573315E10,5.786354472332037E10,5.559758145427342E10,5.911034771152758E10,5.646406344775615E10,5.731343374266737E10
Total energy consumption by Amplifiers (Joule),2, ,4.143539282932905E10,4.4026788743121765E10,4.282095355777662E10,4.25430493126186E10,4.334254970045779E10,4.038960867447498E10,4.116266005898323E10,4.368031519847386E10,4.418503371592312E10,4.463395031356085E10
Total energy consumption by Amplifiers (Joule),3, ,3.42079188122632E10,3.3993103994914913E10,3.278926761949286E10,3.419114289589775E10,3.4178877903315575E10,3.330240498912491E10,3.2397085230563126E10,3.361727155698713E10,3.485413512425445E10,3.522132352447343E10


