Metrics,LoadPoint,Bandwidth,src,dest, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total energy consumption (Joule),0,all,all,all, ,1.476607411815377E12,1.4670310435800796E12,1.49493645564445E12,1.4859830923188652E12,1.5107878711345378E12,1.509989175645186E12,1.5216315262548447E12,1.4943919099749868E12,1.5151016386213562E12,1.5003440807029514E12
Total energy consumption (Joule),1,all,all,all, ,1.4456699290827617E12,1.5358163214045947E12,1.4847710603491792E12,1.4847226912974805E12,1.501377345931691E12,1.491801940148043E12,1.4850248599867449E12,1.5144932191475E12,1.435308848196749E12,1.4753705316400784E12
Total energy consumption (Joule),2,all,all,all, ,1.4370255634974263E12,1.4906017593843625E12,1.449210715935561E12,1.4837112203469458E12,1.4562517125537485E12,1.4088112025144192E12,1.4468830371385083E12,1.456849418365234E12,1.453150509512338E12,1.4120517009539297E12
Total energy consumption (Joule),3,all,all,all, ,1.4636137371682664E12,1.355400167182222E12,1.4314765540259849E12,1.42305251959071E12,1.4446978451696787E12,1.3500281921973992E12,1.4421655501157256E12,1.3610617744858367E12,1.3880531809402092E12,1.3921735300667336E12


Average power consumption (Watt),0,all,all,all, ,350043.99538755167,350145.6246770159,352988.9301060142,349973.9450407706,353570.0086115063,353001.5045733225,351461.86322421185,352012.06505283155,352578.54760981933,350738.558409188
Average power consumption (Watt),1,all,all,all, ,425654.54127990914,425578.09769055905,424712.85736659303,427122.05205250724,426125.95233209163,422160.94668974995,425796.91135183634,425180.9453674978,424492.92447080766,423918.7329791226
Average power consumption (Watt),2,all,all,all, ,494289.77700759773,495528.91353523906,500098.11604390806,496680.8610098426,499650.1643174395,498147.29635197547,499259.20743011415,501424.01009413955,496703.8225222175,487852.8581273169
Average power consumption (Watt),3,all,all,all, ,565847.46882265,550994.9228897032,556412.0465568568,560055.8129403088,565631.7952424367,532133.9541805063,569781.2399330717,551699.0474727427,541556.9937664667,549988.1302733547


Energy efficiency (bits/Joule),0,all,all,all, ,2.094045294322638E7,2.1106201275210734E7,2.1019204955274925E7,2.082866152638406E7,2.0700967796564057E7,2.0740618256227233E7,2.049021771698807E7,2.0803963027829096E7,2.0642050410315152E7,2.063860411650326E7
Energy efficiency (bits/Joule),1,all,all,all, ,2.0980784153767474E7,2.025342226149179E7,2.0463473350863934E7,2.090679633084338E7,2.031889833746843E7,2.0226738630884226E7,2.078431053405126E7,2.0515251214673117E7,2.078459797614725E7,2.025369662827227E7
Energy efficiency (bits/Joule),2,all,all,all, ,2.0667004756097794E7,2.047711796432506E7,2.11807748171352E7,2.052215859215619E7,2.0873963099217094E7,2.144323212532585E7,2.069314619893167E7,2.1103530131564595E7,2.035382848506278E7,2.076214226740285E7
Energy efficiency (bits/Joule),3,all,all,all, ,2.0333028032864608E7,2.0538927997208916E7,2.0197028758183684E7,2.095746787970636E7,2.0885159971976984E7,1.962314720284774E7,2.0766965909041654E7,1.9911755377355173E7,1.9395869853746768E7,1.973393372339464E7


Total data transmitted (bits),0,all,all,all, ,3.0920828022739194E19,3.0963452482783613E19,3.1422375756302954E19,3.095103886383916E19,3.1274771067795636E19,3.131810906309205E19,3.117856125799462E19,3.108927404420653E19,3.1274804401173123E19,3.0965007520167236E19
Total data transmitted (bits),1,all,all,all, ,3.0331288739677757E19,3.1105536473498247E19,3.038357302558941E19,3.1040794914738074E19,3.05063336581642E19,3.017428793242046E19,3.08652178407505E19,3.1070208853729948E19,2.983231738137639E19,2.988170716213092E19
Total data transmitted (bits),2,all,all,all, ,2.969901415543542E19,3.052322806474407E19,3.0695405836810404E19,3.044895696892162E19,3.0397744511018648E19,3.020946563627614E19,2.9940562220261433E19,3.0744665597623067E19,2.9577176233595716E19,2.9317218304133673E19
Total data transmitted (bits),3,all,all,all, ,2.9759699147128095E19,2.783846644116058E19,2.8911573128328495E19,2.9823577470457508E19,3.0172745607539175E19,2.6491801943483986E19,2.9949402814447575E19,2.7101129107030934E19,2.692249884759551E19,2.7473060173801275E19


Total energy consumption by transponders (Joule),0,all,all,all, ,1.1677965967393901E12,1.1769555387274412E12,1.1970874560450447E12,1.1802916582211516E12,1.1956849831536826E12,1.202197167774493E12,1.197947221268791E12,1.1998974115187822E12,1.193544082336524E12,1.1924994379923782E12
Total energy consumption by transponders (Joule),1,all,all,all, ,1.2381032706298816E12,1.332228384115232E12,1.2797883651512434E12,1.2897742812594858E12,1.2987004995051555E12,1.2837480846274531E12,1.285118490017677E12,1.301956365393541E12,1.2322869601524407E12,1.269294652253447E12
Total energy consumption by transponders (Joule),2,all,all,all, ,1.2880406840820144E12,1.3322992705203252E12,1.2952439216894924E12,1.3307436571356707E12,1.300409469974392E12,1.2635865390778276E12,1.2988787942303936E12,1.2997927079467566E12,1.2942790358606375E12,1.2515661051568882E12
