Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,2.66297223182,2.705255527450137,2.701340288800307,2.6923936564122948,2.6999316268160074,2.689365526860468,2.693090118067657,2.6959569127010137,2.704772209405562,2.723141729264093
Rate of requests by circuit,1, ,3.0458069702614763,3.237270408758797,3.0596742980478617,3.168441409411736,3.109516494055282,3.127763857629473,3.1269569344907433,3.2302611993856205,3.0101454579822944,3.0418604434259513
Rate of requests by circuit,2, ,3.295148381147322,3.4949341111236114,3.4454615708309295,3.4664560594749205,3.366675644777708,3.32264161911757,3.2343640669062226,3.3619723235486174,3.2484295697679277,3.2868597535249338
Rate of requests by circuit,3, ,3.669985860698329,3.366722687080732,3.4823523640977134,3.630350951949002,3.607704780664148,3.2933892941325347,3.5332720260993553,3.1254431384530905,3.2671167520596422,3.273710734812934


Maximum requests by circuit,0, ,23,22,25,23,22,23,25,22,23,22
Maximum requests by circuit,1, ,26,29,25,25,27,26,25,28,31,25
Maximum requests by circuit,2, ,30,25,24,26,29,29,28,29,29,26
Maximum requests by circuit,3, ,29,28,33,25,33,34,27,37,29,30


Virtual hops,0, ,1.5473370437124918,1.541823722039197,1.5426566783109519,1.5440060172401848,1.54090801139962,1.5505169545238473,1.5472183725994852,1.553705336357963,1.5405675499178755,1.5448042503932802
Virtual hops,1, ,1.509951661932526,1.5054922197680292,1.5264175193535852,1.4982950715673446,1.5247709889497816,1.5175629808792936,1.5067572264092863,1.4926122024840418,1.5259763058372706,1.529002250261191
Virtual hops,2, ,1.479877309222858,1.4625888198757764,1.4532149807379164,1.4628974914096173,1.4647916791200908,1.464252257280102,1.4955074075187067,1.4600931955313938,1.5008595642863605,1.4800240404205036
Virtual hops,3, ,1.4351594799177136,1.4891201997871122,1.4706400826697466,1.429017566688354,1.4331507506546988,1.5165864802551927,1.4484689431350355,1.5335084731683004,1.5226589246506208,1.5092505552399154


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


