Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Percentage of cicuits per modulation,0,BPSK,all, ,0.10438933027218077,0.10869171297414834,0.11010983162376621,0.10992424655294566,0.1075508800714191,0.10585303599402418,0.10721997423381902,0.10941602042174287,0.1092161304938831,0.10441248362896752
Percentage of cicuits per modulation,0,QPSK,all, ,0.6061988339425429,0.6118929693162599,0.6034933230114187,0.6020673242865188,0.5934419900833625,0.6099992137080922,0.6002854844465412,0.6063370313464075,0.6076967225494638,0.6063528659114364
Percentage of cicuits per modulation,0,8QAM,all, ,0.18179017007521978,0.16764315051944914,0.1749745984130056,0.17385749147698026,0.18254695925975076,0.17410922199439918,0.18187536668420703,0.17077803452823112,0.17553239691889444,0.17287810295191594
Percentage of cicuits per modulation,0,16QAM,all, ,0.09906654985952935,0.10263348634935975,0.10308205922198568,0.10485585045506567,0.10563269836291032,0.09978044310573207,0.10435303296982454,0.10400812998294155,0.09777979157227006,0.10712841528405627
Percentage of cicuits per modulation,0,32QAM,all, ,0.008555115850527142,0.009138680840782797,0.008340187729823883,0.009295087228489594,0.010827472222557335,0.010258085197752415,0.006266141665608196,0.009460783720677015,0.009774958465488598,0.009228132223623777
Percentage of cicuits per modulation,0,64QAM,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation,1,BPSK,all, ,0.07001090886245123,0.06495471728280855,0.0797625725504562,0.06423968188674072,0.07230714661662738,0.07502739475846955,0.07236457772534106,0.06847960868795036,0.07832175826688388,0.06537020619441188
Percentage of cicuits per modulation,1,QPSK,all, ,0.5612409830541388,0.5612030470186499,0.5520817831099104,0.5765288632935692,0.5712773747683013,0.5422107570084924,0.5605892257820644,0.5524197004588545,0.5681271256680671,0.5550490462436011
Percentage of cicuits per modulation,1,8QAM,all, ,0.1804188774723423,0.1853222325007709,0.17475644797545592,0.17993281228575347,0.17859676422801438,0.19350401789790886,0.18600016036471517,0.1901303421123308,0.17590671353854068,0.18280664626647983
Percentage of cicuits per modulation,1,16QAM,all, ,0.17525573000851005,0.17221708294788776,0.17786452669055441,0.16310160427807488,0.16525549783747912,0.1728951693909232,0.16722603406604736,0.17091330906680532,0.16469176026751264,0.18045013870220494
Percentage of cicuits per modulation,1,32QAM,all, ,0.013073500602557585,0.01630292024988294,0.015534669673623115,0.016197038255861784,0.012563216549577793,0.01636266094420601,0.013820002061832053,0.018057039674059007,0.012952642258995685,0.016323962593302255
Percentage of cicuits per modulation,1,64QAM,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation,2,BPSK,all, ,0.05255469473827808,0.05747948377430449,0.045792465796214155,0.05091642730132677,0.06369369012073586,0.04318504767143381,0.05373787009591218,0.059651841049945316,0.047479484173505275,0.04469346648131862
Percentage of cicuits per modulation,2,QPSK,all, ,0.5295655683193979,0.5236660196819559,0.5244296529359315,0.5569746500706698,0.5054418955133398,0.5330204895489549,0.5035107689880194,0.5340468920889537,0.5376398547672976,0.5253085193906211
Percentage of cicuits per modulation,2,8QAM,all, ,0.17610313134126448,0.18569596258839285,0.18002351244057999,0.16864997948297086,0.19214622013473012,0.1873682159882655,0.1962424064828068,0.16862809879693766,0.18295223027805915,0.2019858719396295
Percentage of cicuits per modulation,2,16QAM,all, ,0.22149024333403436,0.21088863917549178,0.22970632166608926,0.2067204668763963,0.2146220134730115,0.21504858819215256,0.22523583576588863,0.21950191396281443,0.21250526411636828,0.21690828108598825
Percentage of cicuits per modulation,2,32QAM,all, ,0.02028636226702514,0.02226989477985494,0.020048047161185162,0.016738476268636303,0.024096180758182675,0.02137765859919325,0.021273118667372953,0.01817125410134889,0.01942316666476969,0.011103861102442622
Percentage of cicuits per modulation,2,64QAM,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation,3,BPSK,all, ,0.044285405228414225,0.02950630990926054,0.058322792383166386,0.04355347803422182,0.06080193689115265,0.04814091579324911,0.03038331141041555,0.05065012816563301,0.05572251801175595,0.04442092011902037
Percentage of cicuits per modulation,3,QPSK,all, ,0.48800481795272094,0.5010143520644535,0.48977812724351305,0.5159279818064124,0.5099813848314928,0.49715629287621477,0.47332505820380283,0.4637270914829432,0.5111704612970772,0.5212577248798352
Percentage of cicuits per modulation,3,8QAM,all, ,0.2087915943096704,0.19477884799832587,0.19368568595945437,0.19686424123688898,0.17986478307047496,0.21345167405821772,0.22424365933638402,0.21200513825032113,0.16906534993856678,0.19290455481803617
