Metrics,LoadPoint,Bandwidth,src,dest, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total energy consumption (Joule),0,all,all,all, ,1.2360238927443778E16,1.0910366089427846E16,1.2739872897785398E16,1.2867414522249828E16,1.0166965780676626E16,1.1338217111719668E16,1.1662819953061518E16,1.2865425973931322E16,1.043297586831154E16,1.227763641596812E16
Total energy consumption (Joule),1,all,all,all, ,6.77703370554976E15,5.234666948812677E15,5.496459753919248E15,6.015746516064922E15,6.203492189787422E15,6.958259036534864E15,5.514696388413056E15,5.861247293899373E15,6.168473447780221E15,5.90758987084873E15
Total energy consumption (Joule),2,all,all,all, ,3.691564177510018E15,4.137293695796239E15,3.854303773124973E15,3.4875557924761135E15,3.9782517864416615E15,3.9836392170601855E15,4.584963877994746E15,3.4431379814231105E15,3.8659689671249735E15,3.472431996927759E15
Total energy consumption (Joule),3,all,all,all, ,2.9353006375880995E15,2.585213145333383E15,2.991140680259534E15,2.8266045301804025E15,3.2348796400334955E15,3.9884073662530795E15,2.4865738150857835E15,2.9502393987755595E15,3.043301283941914E15,2.6771748559867645E15


Average power consumption (Watt),0,all,all,all, ,3.0803254762684584E9,3.080325054526175E9,3.0803261485439363E9,3.0803253351981187E9,3.0803273194046845E9,3.080325511144656E9,3.080323819445641E9,3.080325770826487E9,3.0803263375411E9,3.080324529239442E9
Average power consumption (Watt),1,all,all,all, ,3.080494109924028E9,3.080497072667152E9,3.0804933118772645E9,3.080495442965165E9,3.0804938585090795E9,3.08049538085554E9,3.0804916634016633E9,3.080494537227313E9,3.0804927443246007E9,3.0804960329054885E9
Average power consumption (Watt),2,all,all,all, ,3.080650993124916E9,3.080650153616697E9,3.0806482107694674E9,3.080652378520049E9,3.080641528828978E9,3.080635815140502E9,3.0806473307157116E9,3.0806489298517184E9,3.0806499678368754E9,3.0806484894918537E9
Average power consumption (Watt),3,all,all,all, ,3.0807408311778994E9,3.080735128613385E9,3.0807854580957913E9,3.0807793319174714E9,3.0807958930329475E9,3.080787545452448E9,3.080668272126912E9,3.0807379614040976E9,3.0807554219186506E9,3.080792214173165E9


Energy efficiency (bits/Joule),0,all,all,all, ,2642.022654770113,3008.7467400971123,2603.101779327086,2554.598799266183,3220.649057342681,2895.641786763706,2796.8392109116962,2552.948948724746,3147.3621920454143,2652.2245624113098
Energy efficiency (bits/Joule),1,all,all,all, ,4750.284662952353,6170.210460813059,5854.5603423037755,5397.151292162765,5215.680725064992,4660.621806979087,5818.72814264469,5467.966449536794,5163.43314733187,5460.3404596560795
Energy efficiency (bits/Joule),2,all,all,all, ,8589.917321252131,7546.408408925612,7950.020076758653,9049.405028144762,7609.2371272886,7598.794948682555,6711.732755076382,9118.30676179724,8128.152729395934,8952.76479638297
Energy efficiency (bits/Joule),3,all,all,all, ,9389.555126967705,10343.122603263979,9823.233891972719,10332.20626090739,9349.644843209906,7365.521574246668,9622.131766632227,9167.492555232904,9136.195059592039,11209.204532678852


Total data transmitted (bits),0,all,all,all, ,3.2656031264677904E19,3.2826528404832113E19,3.3163185808626094E19,3.287108168819966E19,3.274422875757147E19,3.2831415256094765E19,3.261903215452576E19,3.284477571504401E19,3.283635379844592E19,3.2563048870786208E19
Total data transmitted (bits),1,all,all,all, ,3.2192839271784178E19,3.229899676643636E19,3.21793552983644E19,3.2467894082503442E19,3.2355434642365477E19,3.2429813804283675E19,3.2088519073400082E19,3.2049103555480097E19,3.18505002687049E19,3.2257451990849753E19
Total data transmitted (bits),2,all,all,all, ,3.1710231070907183E19,3.1221707936151663E19,3.0641792378270163E19,3.156030492436873E19,3.027146119509409E19,3.0270857559970664E19,3.077305224077937E19,3.1395588337811247E19,3.1423186211896836E19,3.1087866939928654E19
Total data transmitted (bits),3,all,all,all, ,2.7561167150856913E19,2.6739176517752877E19,2.938267450598379E19,2.920506102383914E19,3.0244975744843887E19,2.9376700503021388E19,2.3926140896212808E19,2.7046297724429742E19,2.780419415520022E19,3.0009000530500694E19


Total energy consumption by transponders (Joule),0,all,all,all, ,8.963170968850376E11,9.015735727682968E11,9.044997765273904E11,8.972846656518973E11,9.046733669839009E11,8.952663809076704E11,8.950386605489675E11,8.985485206416064E11,9.027822448745461E11,8.945744938318613E11
Total energy consumption by transponders (Joule),1,all,all,all, ,1.1912455515048584E12,1.1973576259893374E12,1.1921132350870325E12,1.1911183572477146E12,1.189432531860311E12,1.2057733134178875E12,1.1831616773120642E12,1.1922274443676355E12,1.1809506222623628E12,1.200392718437143E12
Total energy consumption by transponders (Joule),2,all,all,all, ,1.3602901205885547E12,1.325989338887401E12,1.2832429915466E12,1.3328153937266155E12,1.2950069815805925E12,1.2926763506100947E12,1.3135592367295981E12,1.3347063123977498E12,1.3428836887725066E12,1.324640877479295E12
Total energy consumption by transponders (Joule),3,all,all,all, ,1.2568431575713862E12,1.2453389433407148E12,1.3321751303594917E12,1.3246860383613557E12,1.361686496443188E12,1.3335933542699192E12,1.0871247811138679E12,1.2318374944297402E12,1.2860080922269485E12,1.3742788420739468E12


Total energy consumption by OXCs (Joule),0,all,all,all, ,1.2359048883415874E16,1.09092052461162E16,1.273866564905127E16,1.2866211457354576E16,1.0165819504983068E16,1.1337052407322792E16,1.1661647762005178E16,1.2864221692470118E16,1.0431825161811442E16,1.2276450077598354E16
Total energy consumption by OXCs (Joule),1,all,all,all, ,6.775681428180173E15,5.233345214752596E15,5.495137042467888E15,6.014412458317279E15,6.202155355940495E15,6.956887924823736E15,5.513382194902558E15,5.859915798854411E15,6.167145927881987E15,5.906249109365585E15
Total energy consumption by OXCs (Joule),2,all,all,all, ,3.6901161875580675E15,4.1358694127908105E15,3.8529289608703075E15,3.4861401249754275E15,3.976862264780259E15,3.982251897938958E15,4.583541385655064E15,3.441721478663682E15,3.8645342383603905E15,3.471024863174803E15
Total energy consumption by OXCs (Joule),3,all,all,all, ,2.933974065181459E15,2.5839063968994615E15,2.989737450599477E15,2.825212699731205E15,3.233441107111249E15,3.9869790177827825E15,2.4854276212748155E15,2.94893747640948E15,3.0419429805958655E15,2.6757369851951575E15


Total energy consumption by Amplifiers (Joule),0,all,all,all, ,2.937269310180155E11,2.5926973887829733E11,3.027489575982884E11,3.057802295991147E11,2.4160232657454095E11,2.6943801596753308E11,2.7715239579181696E11,3.0573294056106067E11,2.4792425522379758E11,2.9176387593445734E11
Total energy consumption by Amplifiers (Joule),1,all,all,all, ,1.6103181808154333E11,1.2437643409192851E11,1.3059821627320888E11,1.429393903950471E11,1.47401315067365E11,1.653383977092897E11,1.3103183318670636E11,1.3926760059434024E11,1.465692759713695E11,1.4036876470726917E11
Total energy consumption by Amplifiers (Joule),2,all,all,all, ,8.769983136208449E10,9.82936665409942E10,9.156926311906276E10,8.285210695960779E10,9.451467982157619E10,9.464277061739316E10,1.0893310295172345E11,8.1796447031065E10,9.184507581087503E10,8.249287547649677E10
Total energy consumption by Amplifiers (Joule),3,all,all,all, ,6.972924906936807E10,6.140949058123071E10,7.105452969706976E10,6.714441083558625E10,7.684642580334093E10,9.475511602660536E10,5.906902985423629E10,7.008487164995879E10,7.229525382177036E10,6.359194953321915E10


