Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.2359755577733388E16,1.090987964537079E16,1.2739386673491228E16,1.2866935673000204E16,1.0166477004475744E16,1.1337737354795452E16,1.166234018876458E16,1.2864942023371194E16,1.0432483290331344E16,1.2277156011234692E16
Total consumed energy (Joule),1, ,6.776202002648981E15,5.233827916974738E15,5.495626270681059E15,6.014913218046988E15,6.202659077419795E15,6.957414399110438E15,5.513867437543841E15,5.860412576180351E15,6.167647070703415E15,5.906746389840831E15
Total consumed energy (Joule),2, ,3.690534290738866E15,4.136297318859574E15,3.853348005772445E15,3.48655471265666E15,3.9772842617144755E15,3.982666800571644E15,4.583980688076108E15,3.4421337731749595E15,3.8649557419190435E15,3.471436773731789E15
Total consumed energy (Joule),3, ,2.934336039012499E15,2.584255891149523E15,2.9901182144002125E15,2.8255855788215765E15,3.2338322376936395E15,3.987382700125636E15,2.485749523288322E15,2.9492976748922765E15,3.042313115734184E15,2.6761094387598625E15


Average power consumption (Watt),0, ,3.080187796040374E9,3.0802020841159973E9,3.080186012520989E9,3.0801850482564416E9,3.080210887365038E9,3.0801977641901565E9,3.080194560031195E9,3.0801841449684854E9,3.080205993410817E9,3.08018879014434E9
Average power consumption (Watt),1, ,3.080248316781294E9,3.0802957676000247E9,3.0802858912888374E9,3.0802681216436462E9,3.080261829819002E9,3.0802447651049757E9,3.0802827573441696E9,3.080272789548119E9,3.080261962020467E9,3.080271003581453E9
Average power consumption (Watt),2, ,3.080360656187971E9,3.0803303447251625E9,3.0803466623487887E9,3.0803779690345206E9,3.080338509394576E9,3.080332580080529E9,3.0803068789464087E9,3.0803806441704617E9,3.080347615924937E9,3.080377188567827E9
Average power consumption (Watt),3, ,3.080391670961982E9,3.0804282765042596E9,3.080403940849979E9,3.0804181881378407E9,3.0803842511161146E9,3.080323531736729E9,3.0804105900116735E9,3.0803878885642734E9,3.080386447231494E9,3.080440407238849E9


