Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,6.111190830632983E11,6.01555386689572E11,6.244612964396313E11,6.242878833898208E11,6.268805105764299E11,6.141072987520629E11,6.37393418025266E11,6.101728496295323E11,6.057088356153251E11,6.453036626899685E11
Total consumed energy (Joule),1, ,4.869480804287012E11,4.7702778517835376E11,4.9115273178173444E11,4.8921103462507477E11,4.8570685902800964E11,4.831120470649661E11,4.9065550649932385E11,4.9397606992441724E11,4.92659917574333E11,4.933655541411387E11
Total consumed energy (Joule),2, ,3.9178153041924725E11,4.1565012104825494E11,4.1615877801368933E11,4.0684635834412573E11,4.109948092586511E11,4.215093875171098E11,4.171195063765347E11,4.233493565746288E11,3.9977242032766455E11,4.049240019594871E11
Total consumed energy (Joule),3, ,3.607835262525355E11,3.797465715670104E11,3.548303756461226E11,3.5970354046226227E11,3.4089282583910315E11,3.620146598883009E11,3.7278269606640234E11,3.54556063920732E11,3.629353626138704E11,3.685191884856684E11


Average power consumption (Watt),0, ,331674.1639821846,328794.7557379921,321250.2905093073,319888.7515957218,321829.90348417696,331291.78703287145,313461.66688527516,331306.43879623385,332328.1990489073,313892.24462877586
Average power consumption (Watt),1, ,384808.31972383714,389706.0049843592,390914.35107407003,387795.1079028547,387628.8490976376,393878.73928891047,391472.9057505616,379778.6009138231,390020.35415816953,379181.3559296109
Average power consumption (Watt),2, ,399940.13378509105,460141.6736565443,458644.7534837383,464819.2961456375,442156.94053582865,446409.4063580944,445791.2613218014,443557.0453501608,436440.4648986341,445572.5081891037
Average power consumption (Watt),3, ,487244.297778347,491156.97809687164,501339.02191623533,489699.2563243935,464575.3727096487,510672.3712731759,473418.02070090134,460982.47602180607,507977.2589497438,517315.0947734747


Energy efficiency (bits/Joule),0, ,5.107625545913599E7,5.15063535307109E7,4.969992269683071E7,4.9228607996484555E7,5.005994602608721E7,5.110226820946053E7,4.895836003207489E7,5.076285755994359E7,5.151111156908328E7,4.8602523202842824E7
Energy efficiency (bits/Joule),1, ,6.2366984567586E7,6.268174386431523E7,6.348996763108143E7,6.314778156898813E7,6.264278988071162E7,6.328981841476589E7,6.322654190292684E7,6.1653568850647055E7,6.33892092749076E7,6.257321149845523E7
