Metrics,LoadPoint,Node, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Tx Utilization,0,all, ,98.05823804727768,97.20568951557162,96.85127475956317,96.7674427789956,100.38647629203942,97.96509469360349,103.95918992041392,98.59372593163103,104.29691727393013,100.50453225902008
Tx Utilization,1,all, ,125.56096332721133,121.35281513517783,121.43638051227363,127.44711377056302,123.94145585243992,127.74037758950965,119.96182633252364,124.69149041214922,120.23971601793156,123.63871279894148
Tx Utilization,2,all, ,148.31507593261844,169.46291249481604,154.99956553508304,154.3324446550941,146.36529612733773,158.55425874360645,142.05104962774257,160.73879771708434,156.4589134427395,153.03747259908764
Tx Utilization,3,all, ,175.2292592373166,171.96390978928451,176.00848194008333,173.41535833481447,181.71649189327962,162.56071647214486,166.97621304579656,184.0244386515789,167.54508560933704,172.3350119477852


Rx Utilization,0,all, ,98.05823804727768,97.20568951557162,96.85127475956317,96.7674427789956,100.38647629203942,97.96509469360349,103.95918992041392,98.59372593163103,104.29691727393013,100.50453225902008
Rx Utilization,1,all, ,125.56096332721133,121.35281513517783,121.43638051227363,127.44711377056302,123.94145585243992,127.74037758950965,119.96182633252364,124.69149041214922,120.23971601793156,123.63871279894148
Rx Utilization,2,all, ,148.31507593261844,169.46291249481604,154.99956553508304,154.3324446550941,146.36529612733773,158.55425874360645,142.05104962774257,160.73879771708434,156.4589134427395,153.03747259908764
Rx Utilization,3,all, ,175.2292592373166,171.96390978928451,176.00848194008333,173.41535833481447,181.71649189327962,162.56071647214486,166.97621304579656,184.0244386515789,167.54508560933704,172.3350119477852


Regenerators Utilization,0,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Regenerators Utilization,1,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Regenerators Utilization,2,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Regenerators Utilization,3,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0


Tx Utilization Per Node,0,11, ,6.280703833165472,6.5627308094871335,6.914815253668266,6.620415901415961,7.458103758121531,6.777889685407903,8.073434445168553,7.205798131800857,7.428856369848135,6.837885340758734
Tx Utilization Per Node,0,12, ,6.877164918932796,6.2061239804885755,6.361198333234591,5.993384284219049,6.87476548768687,6.201818828129628,7.880532022039221,6.497570946146099,6.553735410865572,6.950569741493374
Tx Utilization Per Node,0,13, ,5.833520943183838,5.897407034381974,5.749530975373738,5.194640282797164,5.865661472836068,5.295475640342042,6.033424175997788,5.79432035863104,6.110808302229595,5.057201255998578
Tx Utilization Per Node,0,14, ,4.910144755810968,5.52801311294113,5.7596915299089595,6.370647945178427,6.626814384738433,6.155498943460316,7.313347947153267,5.762002093330963,5.84982325177242,6.303296008847286
Tx Utilization Per Node,0,1, ,5.849734383948496,6.253905247151293,6.709214605920572,6.3266978691470666,6.768726425341153,7.121788415585441,6.514752058771254,6.848835831506606,5.733722376918064,7.1305962043564985
Tx Utilization Per Node,0,2, ,5.667782451567036,6.851314256373798,5.813002350060232,6.044473408772242,6.833748049844975,5.994371704484863,4.463070482058574,7.812646878764539,4.953838102573217,6.562069237909039
Tx Utilization Per Node,0,3, ,7.471740031992416,6.209481209392342,6.524073306080534,6.684499476667259,7.3298279913896955,6.943944151509766,6.030550783024271,7.632393309240279,6.917560282007228,6.9193968837016415
Tx Utilization Per Node,0,4, ,9.674901751683551,8.207772972332485,9.123575646266564,7.979955368603985,7.541392657542904,8.840738985326935,7.10066749609969,8.206133854691233,9.422645496376168,9.150719829373777
Tx Utilization Per Node,0,5, ,7.812044552402393,8.159725102197998,8.15886604656674,7.86517763690582,5.65696032545372,8.227620119675336,7.541234670300374,6.873037502221695,9.169786914706638,8.461362244998716
Tx Utilization Per Node,0,6, ,9.938098623536149,10.20228291565456,7.928155301459407,9.989217370697316,9.409888026541857,9.209105989691333,11.077482868258388,10.143472164622708,11.37582202737129,8.451991626676145
Tx Utilization Per Node,0,7, ,6.622094515867843,5.6280684084760155,6.819578569030551,6.476351284633766,6.291713569129293,6.185802871418133,7.292937970258902,5.498272014534827,6.769072022434188,6.866678515709856
Tx Utilization Per Node,0,8, ,8.273268558563895,7.920660781641883,8.026798586014179,8.291437091454865,8.883109188932993,7.142652605802081,9.14938681201493,7.594555364654304,9.211564666153208,8.150235993443529
Tx Utilization Per Node,0,9, ,7.424551217489188,7.412613306475502,7.914173430495487,7.904407844066592,8.581077078025949,7.95038213164287,9.36724134526137,7.016035705116812,8.545184351363627,8.344905898848667
Tx Utilization Per Node,0,10, ,5.422487509133638,6.16559037857693,5.0486008254833425,5.026137014436085,6.264687876453976,5.918004621126844,6.121126844007346,5.7086517763690585,6.254497699310781,5.31762347690424
Tx Utilization Per Node,1,11, ,8.463455575962241,9.456750992357367,8.652151588759208,8.527716886861386,9.809911724628236,7.645753105436736,7.118164583209905,7.823399885459249,7.724065406718408,7.979905997590695
Tx Utilization Per Node,1,12, ,8.94477358453305,7.8313387443963896,8.749195252483362,9.077226138989277,6.962132432806051,9.086507889487924,7.615133202993858,8.68889349685013,8.196605249126133,9.327517427967692
Tx Utilization Per Node,1,13, ,6.12401998538618,7.06741118154709,6.684153879574224,7.782224460374825,5.9667436854474,6.940330193336888,7.362649841025338,7.760264233663132,6.775184153879574,7.329038055177045
