Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.1737670460874246E16,1.1552806569945186E16,1.0743366065976634E16,1.0426840697252636E16,1.0852914100756868E16,1.0637952369373984E16,1.0168163256217422E16,1.0936687469151826E16,1.3292588773106834E16,1.1477759769326926E16
Total consumed energy (Joule),1, ,5.562919710916406E15,6.107505656064657E15,5.255036209698901E15,5.638843081073843E15,6.440080946674959E15,7.086769270663049E15,5.56302039822598E15,5.530149297289784E15,6.094628378501368E15,4.941909620593209E15
Total consumed energy (Joule),2, ,3.654574254273866E15,3.7421161389556975E15,4.063276946309673E15,3.611412037549247E15,3.9935324634464915E15,3.382052882774759E15,5.002969169014301E15,3.3768368186283745E15,4.448534569420587E15,4.4901587638801315E15
Total consumed energy (Joule),3, ,3.0795815290203545E15,2.676197459741006E15,2.527206454967493E15,2.85170192655725E15,2.782669129902467E15,2.5641327560098215E15,2.777623751110479E15,3.204403906991064E15,2.452688276337745E15,3.476852745025653E15


Average power consumption (Watt),0, ,3.080157695525666E9,3.0801572430004344E9,3.080164196180905E9,3.0801657853260703E9,3.080162863808958E9,3.0801659126198764E9,3.08016908525483E9,3.080162204409403E9,3.080149258724965E9,3.0801587390126896E9
Average power consumption (Watt),1, ,3.0802376002298965E9,3.080224335233458E9,3.0802441296587033E9,3.080235394216846E9,3.0802172650042715E9,3.0802030319822726E9,3.080237179161858E9,3.0802355044215803E9,3.0802228997898917E9,3.080256529621384E9
Average power consumption (Watt),2, ,3.080315914035386E9,3.0803094569026027E9,3.080289605037814E9,3.0803166313804708E9,3.080296342825709E9,3.080336837961659E9,3.0802555235137963E9,3.0803353741369853E9,3.0802740368646116E9,3.0802736332618685E9
Average power consumption (Watt),3, ,3.08035836645949E9,3.0803982461177654E9,3.080415607411503E9,3.080381340995664E9,3.0803883486296897E9,3.080413764948596E9,3.0803871593965898E9,3.080348540961177E9,3.0804252377595525E9,3.0803231004448757E9


Energy efficiency (bits/Joule),0, ,2807.806289208363,2842.7213281808504,3090.3208555364367,3150.4264283240964,3042.9552375235066,3107.0201177710255,3243.037055641049,3008.4468406625306,2492.774510369725,2902.1762820435224
Energy efficiency (bits/Joule),1, ,5869.614789365478,5355.920961878016,6196.711502615291,5805.393983305607,5106.197670594029,4594.80040406675,5914.306063872058,5865.114698481282,5348.184017536918,6642.0499757269645
Energy efficiency (bits/Joule),2, ,8754.574297663003,8582.22263281663,7745.512812323805,8800.596842432775,7987.239524580103,9523.000827491338,6446.393774313326,9501.120106873967,7161.422898732826,7118.557062760538
Energy efficiency (bits/Joule),3, ,10049.90226163072,11510.58171971308,12163.422364554184,10912.375478854701,11115.237758148935,11996.307959507873,11086.397713607153,9580.798282321228,12618.446063937152,8845.989149969155


Total data transmitted (bits),0, ,3.295710494069793E19,3.284140963673103E19,3.3200448212350034E19,3.2848994496549954E19,3.302493180529083E19,3.3052332023534916E19,3.2975730227720847E19,3.2902442863883297E19,3.313542647042749E19,3.3310482173533938E19
Total data transmitted (bits),1, ,3.2652195807247667E19,3.2711317568105243E19,3.256394332730104E19,3.2735705695670542E19,3.2884326328348664E19,3.2562290308370407E19,3.2901405274671866E19,3.2434959928330244E19,3.259519408672796E19,3.2824410675505975E19
Total data transmitted (bits),2, ,3.1994241835366924E19,3.211567382237397E19,3.1472163647661515E19,3.1782581374379614E19,3.189730033473356E19,3.22072924012835E19,3.2251109304215302E19,3.2083732195102364E19,3.1857837331253166E19,3.196345138153504E19
Total data transmitted (bits),3, ,3.0949493373377847E19,3.0804589558437405E19,3.0739479514197303E19,3.1118842176366047E19,3.0930028981127344E19,3.0760126190155477E19,3.079384160357214E19,3.0700747447963415E19,3.0949114726618817E19,3.07562016585374E19


Total energy consumption by transponders (Joule),0, ,2.774808075687017E11,2.7141333411118408E11,2.766484875011595E11,2.738771240028856E11,2.7477494437478342E11,2.798619214294551E11,2.779759014835751E11,2.7455466410911847E11,2.778306649063758E11,2.752247778538035E11
Total energy consumption by transponders (Joule),1, ,2.758132609599271E11,2.7651350500086163E11,2.7168714147817365E11,2.755393473216338E11,2.767889633296299E11,2.7183787193570126E11,2.7505782663934125E11,2.70425926254978E11,2.7309040793546326E11,2.753916458572503E11
Total energy consumption by transponders (Joule),2, ,2.7410533891557382E11,2.7282741017998102E11,2.7005724563598502E11,2.71708991417211E11,2.7415662823483896E11,2.7663700288366394E11,2.7716020046787726E11,2.746057560942742E11,2.7318051611326636E11,2.751483192428786E11
Total energy consumption by transponders (Joule),3, ,2.7341748874652765E11,2.722471386092635E11,2.7133236411230295E11,2.7445251054176404E11,2.7413841769675955E11,2.7376344025130054E11,2.7256912460912704E11,2.742794209521724E11,2.7099878172719003E11,2.688865358373068E11


Total energy consumption by OXCs (Joule),0, ,1.1737114034128784E16,1.1552260603926214E16,1.0742834101750642E16,1.0426319026733022E16,1.0852381406557074E16,1.0637419697008088E16,1.0167643634637028E16,1.0936153004304506E16,1.329199504297853E16,1.1477211775485526E16
