Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.232992446128286E16,1.1127685321621058E16,1.0774595988961194E16,1.3495362418623254E16,1.1161963897950356E16,1.2211184467993594E16,1.0938483633347314E16,1.2099989751314286E16,1.1322617697039882E16,1.1603632137816064E16
Total consumed energy (Joule),1, ,5.401488081270249E15,5.825181632263028E15,6.993097260243548E15,5.752287681870008E15,7.997109126032078E15,5.867270328405291E15,5.472365656469538E15,7.162012573082454E15,5.841796186600157E15,6.155139665748928E15
Total consumed energy (Joule),2, ,3.570591771959067E15,4.343434759856169E15,4.1683046748756005E15,3.4527340043230125E15,3.885199584264428E15,3.959554576790031E15,4.293797212007198E15,4.0566411810572645E15,4.570019075412556E15,4.3545078900309155E15
Total consumed energy (Joule),3, ,2.8410883114497985E15,2.6540840158784945E15,3.0930920151050225E15,3.060477897075223E15,2.50576149653217E15,2.6673468507962355E15,3.4206718570555485E15,2.520550525975211E15,2.687554923529911E15,2.64272769056785E15


Average power consumption (Watt),0, ,3.080211524266839E9,3.08022436158276E9,3.080229046377313E9,3.080200436500677E9,3.080224417312274E9,3.0802126042580385E9,3.080227987885814E9,3.080214395465212E9,3.0802238559767275E9,3.08021855698298E9
Average power consumption (Watt),1, ,3.0803154253383856E9,3.0803006229658885E9,3.080260463983834E9,3.0803024661680284E9,3.0802367118538995E9,3.0802983813951497E9,3.0803129865483146E9,3.0802574805114617E9,3.080297383342214E9,3.0802868257812014E9
Average power consumption (Watt),2, ,3.0803899358112993E9,3.0803396285576897E9,3.080343341502271E9,3.0804071401950736E9,3.080364980656941E9,3.0803544418565564E9,3.080345881256909E9,3.0803598359849496E9,3.0803256067466593E9,3.0803363543799324E9
Average power consumption (Watt),3, ,3.080418766743257E9,3.0804573403321424E9,3.0803886546368623E9,3.080402404052186E9,3.0804876161612134E9,3.0804361731767797E9,3.0803570799988656E9,3.0804897842812486E9,3.0804399583715034E9,3.080445152668129E9


Energy efficiency (bits/Joule),0, ,2686.1289334154485,2959.4841909434845,3056.668878854116,2428.8633475783113,2940.1786649382934,2694.1811502917017,3023.6326679111144,2719.5941096766933,2917.002436433768,2811.8420072789336
Energy efficiency (bits/Joule),1, ,5972.647019833188,5580.258215084912,4553.547813708487,5693.523006810435,3882.7596151354865,5541.008684647045,5801.165226472242,4466.621773105946,5499.774413418294,5234.817406565288
Energy efficiency (bits/Joule),2, ,8561.071399405733,7224.088242000037,7163.550596522532,9115.994021050314,7700.003864764935,7428.304897198526,7317.343498457971,7713.72538243031,6775.743362051246,7013.336931384173
Energy efficiency (bits/Joule),3, ,9579.600750364223,10815.298512182017,8654.396545061203,9247.110728888574,11678.00663395632,9899.432561795147,7778.799940068774,11774.850230731226,10164.936331271985,10178.916605038945


Total data transmitted (bits),0, ,3.3119766842278777E19,3.2932208791131386E19,3.2934372241684066E19,3.2778391140879815E19,3.2818168111565107E19,3.2899143016403145E19,3.30739564512E19,3.290706085482269E19,3.3028103409073435E19,3.2627580282123063E19
Total data transmitted (bits),1, ,3.226118169126324E19,3.25060176577975E19,3.184340274043282E19,3.2750782258519155E19,3.1050852352388796E19,3.2510595844865634E19,3.1746097352852025E19,3.1990001298188632E19,3.2128561195468108E19,3.222103226210294E19
Total data transmitted (bits),2, ,3.0568091097872204E19,3.1377355978571207E19,2.9859861440192766E19,3.1475102539685687E19,2.9916051814219215E19,2.9412778653494227E19,3.141918911297783E19,3.129181604573349E19,3.09652764146742E19,3.053963100315759E19
Total data transmitted (bits),3, ,2.7216491720215515E19,2.870471090813675E19,2.6768844849081303E19,2.8300577997570638E19,2.9262299379615E19,2.6405220268373996E19,2.6608722036658643E19,2.9679104942348927E19,2.7318824684478095E19,2.690010477211731E19


Total energy consumption by transponders (Joule),0, ,5.0695032840616693E11,5.0389419047906836E11,5.0429187159114136E11,5.062907069620941E11,5.056483654935536E11,5.0634961824742487E11,5.0820370203228326E11,5.087749100676169E11,5.1086282259475116E11,5.035806736966365E11
Total energy consumption by transponders (Joule),1, ,4.042728504911349E11,4.0799328250563214E11,3.9862728833088214E11,4.0632965359736365E11,3.941956472483929E11,4.0667177190892267E11,4.052453262279057E11,4.0131938356405994E11,4.0301343003809406E11,4.0353530648566125E11
Total energy consumption by transponders (Joule),2, ,3.5360126235650244E11,3.5920835816451025E11,3.497487677809057E11,3.612115811868614E11,3.53285069434444E11,3.4650067160687494E11,3.638183867804273E11,3.620998295428975E11,3.5714595293395636E11,3.554959736811868E11
Total energy consumption by transponders (Joule),3, ,3.0794570331461285E11,3.2090722409221844E11,3.050273874446534E11,3.1547025876119794E11,3.275977351213333E11,3.041844388349679E11,3.022723831829912E11,3.313050100816878E11,3.097910163846577E11,3.0907953526518024E11


Total energy consumption by OXCs (Joule),0, ,1.2329124495210908E16,1.1126916983523346E16,1.0773835644564148E16,1.3494535414849372E16,1.1161192991069222E16,1.2210387924542094E16,1.0937715482328012E16,1.2099193425235476E16,1.1321837757794706E16,1.1602852802076082E16
Total energy consumption by OXCs (Joule),1, ,5.400955448536746E15,5.824635209863529E15,6.992532447424608E15,5.751744655426698E15,7.996524883825758E15,5.866724227222692E15,5.471830366836919E15,7.161441053862127E15,5.841254349080216E15,6.15458985957583E15
Total energy consumption by OXCs (Joule),2, ,3.570153321920039E15,4.3429723357936675E15,4.1678558722464485E15,3.45229074510406E15,3.8847539735740905E15,3.959113983246813E15,4.293331357690667E15,4.056182681407499E15,4.569553328798856E15,4.3540489151053085E15
Total energy consumption by OXCs (Joule),3, ,2.840712852956768E15,2.653700040438048E15,3.0927134858445895E15,3.0600897002851305E15,2.505374355710249E15,2.6669792825446505E15,3.420288297609377E15,2.52015932649655E15,2.6871812685775415E15,2.642355812424807E15


Total energy consumption by Amplifiers (Joule),0, ,2.930157437095941E11,2.6444390730164658E11,2.5605252548330865E11,3.20713067025435E11,2.6525851582038336E11,2.901938333157498E11,2.5994731724732117E11,2.875511688732393E11,2.690764224214167E11,2.757550663288302E11
Total energy consumption by Amplifiers (Joule),1, ,1.2835988298359016E11,1.3842911704867548E11,1.6618553055340414E11,1.3669678966192694E11,1.9004655901046558E11,1.3942941068090485E11,1.3004430647238904E11,1.701998367560453E11,1.388240898984739E11,1.462708666484506E11
Total energy consumption by Amplifiers (Joule),2, ,8.484877666585568E10,1.032157043573599E11,9.905386133095401E10,8.204763773545879E10,9.232562094232837E10,9.409287161328757E10,1.0203592974133052E11,9.63998202367299E10,1.0860066078323222E11,1.0347895193232236E11
Total energy consumption by Amplifiers (Joule),3, ,6.75127897035887E10,6.306821633873375E10,7.350187294219186E10,7.272653136850108E10,5.954308680997966E10,6.338381271407096E10,8.128706297146529E10,5.989446854940202E10,6.386393601594225E10,6.279860778628382E10


