Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.4880557376359471,1.48864918974727,1.482266360897957,1.492265594437536,1.4858007298011864,1.4876839945297156,1.4849258541332702,1.4886094690065101,1.4891915817759347,1.4872347342694148
Rate of requests by circuit,1, ,2.1564274639267094,2.139336471945471,2.129821923514831,2.163299585722172,2.154959256529458,2.0831339722224866,2.1294548150684567,2.1344804208210957,2.105205701961729,2.152651922594052
Rate of requests by circuit,2, ,2.4495206227072,2.477459945480265,2.417745670589205,2.445877720454135,2.3781910908334534,2.1983952685974253,2.34455521856742,2.38079488063254,2.4463488433408624,2.427835041374771
Rate of requests by circuit,3, ,2.5936423882059825,2.6013141947988343,2.6639397490839536,2.484501455219401,2.5982571896661613,2.5446264600395434,2.5728210388313335,2.499879997746877,2.4651678798461316,2.41809251554381


Maximum requests by circuit,0, ,16,14,13,13,13,13,13,14,13,14
Maximum requests by circuit,1, ,19,21,17,19,20,18,19,21,20,23
Maximum requests by circuit,2, ,26,25,23,21,21,22,20,22,22,23
Maximum requests by circuit,3, ,25,23,22,25,22,24,24,23,28,23


Virtual hops,0, ,1.59872653963836,1.596178586744175,1.5986648865153539,1.592989344871624,1.601970076953151,1.5986960624517457,1.5938715582335443,1.5960991893180734,1.5997271539099989,1.595177302261771
Virtual hops,1, ,1.701998162609095,1.704102515061681,1.7062309710280912,1.7001358539665532,1.7031024427553898,1.7215540365146664,1.7045938021042948,1.6986324949794396,1.7207671169699648,1.7017250282086098
Virtual hops,2, ,1.7335941529687697,1.749634666718625,1.7553381216438784,1.7516356389442473,1.7613915281076802,1.8295217452954402,1.767093553288474,1.7727729998421966,1.7457842018511474,1.7534173170042577
Virtual hops,3, ,1.7594989097956877,1.786095388797598,1.746643487826198,1.7900307692307693,1.7639995256073215,1.7650298758239464,1.7818940725355488,1.78595446148737,1.7995705305089318,1.796741266721613


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


