Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.8192509274067938,1.8285528544694734,1.8376841420282461,1.834279831786039,1.808951047063722,1.8275110279637952,1.822704433195515,1.813136589846341,1.811852885353464,1.8263960981159648
Rate of requests by circuit,1, ,2.4868402237718525,2.4631792076851293,2.417844910723206,2.461937530556372,2.4610334843451787,2.4345271670038198,2.4387599392002044,2.4394277819264767,2.427323878787164,2.4620945976542767
Rate of requests by circuit,2, ,2.781808696546773,2.761089613857322,2.779489088448338,2.7735903525626893,2.8615308351617754,2.7495777882708716,2.84823531219067,2.801694223127431,2.8218634436340797,2.7891658338237106
Rate of requests by circuit,3, ,3.021418141677911,3.050521563844322,3.026588037739549,3.0345779441826357,2.983680296466755,3.043761392992131,2.9757746322300664,3.0786052576975758,3.0203025588031944,3.0869425305176574


Maximum requests by circuit,0, ,18,19,20,17,19,19,17,19,20,18
Maximum requests by circuit,1, ,24,26,26,26,27,24,24,27,25,27
Maximum requests by circuit,2, ,31,33,31,28,29,34,30,29,35,28
Maximum requests by circuit,3, ,34,35,35,42,37,36,39,33,37,36


Virtual hops,0, ,1.7089476032320428,1.7049613784907902,1.7010217328827535,1.7061557365677706,1.7061185240993715,1.709907856930546,1.705570029023982,1.7150205659348827,1.708106554045346,1.7077459556383305
Virtual hops,1, ,1.7048268614991127,1.7051276959129364,1.7055355616089714,1.7070037133382314,1.707674741858618,1.7103874551579532,1.7043393621564713,1.7032297197860111,1.7098590150913424,1.7089080202965037
Virtual hops,2, ,1.702302779078689,1.7111106689482272,1.7007445846132434,1.70484274285942,1.7032201050530726,1.704201931693717,1.7018313999682186,1.700396884605055,1.7051963932437941,1.7106468117298084
Virtual hops,3, ,1.706166663344827,1.704355958848228,1.6999711089193739,1.7002480005577523,1.7139642792855858,1.7000477726024126,1.7098602794411177,1.702937748423538,1.7080773220555379,1.7074030552291422


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


