Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,6.48035063550151E11,6.38560914876173E11,6.390080301022587E11,6.366322874088335E11,6.372492288413362E11,6.482052124044991E11,6.211171455589377E11,6.340376455730817E11,6.360370553734727E11,6.995322683965907E11
Total consumed energy (Joule),1, ,5.107893799148228E11,4.9446326815962396E11,4.984859580468508E11,5.1454235288642267E11,4.978502659390098E11,5.3677267175227325E11,5.044528202465257E11,5.002872281059782E11,4.8900408351986707E11,5.032587239260999E11
Total consumed energy (Joule),2, ,4.323781508841087E11,4.431457088512014E11,4.244071281015564E11,4.2222532843040027E11,4.30221366700062E11,4.3698831316571265E11,4.416878535802289E11,4.178704173247697E11,4.2489245428663135E11,4.2591929155428625E11
Total consumed energy (Joule),3, ,3.9671826548530023E11,4.0191819443119135E11,4.111041552911762E11,3.885027087591594E11,3.9713547400382385E11,3.9991090839893207E11,3.7808454215802106E11,4.0371616835196576E11,3.7193587548966815E11,3.578631281735116E11


Average power consumption (Watt),0, ,331989.97297767195,343076.62636671006,344808.62283164484,344040.2838266845,341714.7277752604,338117.0558504343,350385.5970918356,344286.678952294,340602.8931126553,311040.6648714944
Average power consumption (Watt),1, ,402169.9088156655,396281.1778972901,401890.4872929947,406243.2413608114,404472.690651827,371846.99575206137,413121.2749205088,388648.95340410253,414651.4385267469,398218.83736453607
Average power consumption (Watt),2, ,466313.3747273645,422448.4876854143,472905.04267056624,468185.1413799883,462039.3338101554,453930.745132601,480950.71993140626,436264.9231523455,451706.76487865375,479017.73878728354
Average power consumption (Watt),3, ,544228.9787222918,503157.8608895876,474398.1999506507,540515.7894811012,520270.39266127336,529219.4976664747,527588.8499917425,498417.25736564706,509847.7882191877,480850.4968515376


Energy efficiency (bits/Joule),0, ,4.6478019956579626E7,4.789864567864521E7,4.8761706272635296E7,4.827031430601592E7,4.83252094834887E7,4.732289617306406E7,4.979134629974442E7,4.908387685676281E7,4.75002294876401E7,4.388670576686116E7
Energy efficiency (bits/Joule),1, ,5.897708069338504E7,5.7858914751579694E7,5.807355081057545E7,6.029986238159741E7,5.7845123496804014E7,5.6647586057825E7,6.0650592895820096E7,5.806299607980914E7,5.967168758536185E7,5.724808965289864E7
Energy efficiency (bits/Joule),2, ,6.676620165281171E7,6.286384635663853E7,6.872466147622561E7,6.818330982325162E7,6.695695025317641E7,6.598249171036003E7,6.937078031815034E7,6.245063731158773E7,6.460314854173607E7,6.85452843525323E7
Energy efficiency (bits/Joule),3, ,7.647836736774392E7,7.391663658326726E7,7.056941770228791E7,7.419040444862194E7,7.379985677104422E7,7.540612771643312E7,7.384878123324624E7,7.174410669118744E7,7.197821495130603E7,7.015155387458038E7


Total data transmitted (bits),0, ,3.0119386616247263E19,3.0586203005885334E19,3.115912186970163E19,3.0730440610582258E19,3.07952024769492E19,3.0674947965457048E19,3.092625888723383E19,3.1121025717860966E19,3.0211906092882805E19,3.0700166837546127E19
Total data transmitted (bits),1, ,3.0124866476560613E19,2.860910808023517E19,2.894884961299217E19,3.1026833068554617E19,2.8798210116158743E19,3.0406876116575547E19,3.0595362635920343E19,2.904817536429599E19,2.9179698899763704E19,2.8810600545924735E19
Total data transmitted (bits),2, ,2.8868246812198253E19,2.7857843754825597E19,2.916723620687658E19,2.878872038359415E19,2.880631064798962E19,2.8833577750980846E19,3.064023105990941E19,2.6096273875591E19,2.7449390338542047E19,2.919475895081766E19
Total data transmitted (bits),3, ,3.0340365249278956E19,2.9708441113973318E19,2.901138085388925E19,2.8823173092227215E19,2.930854110018296E19,3.0155733033924657E19,2.792108264149976E19,2.896425585520082E19,2.6771280394097533E19,2.5104654515789963E19


Total energy consumption by transponders (Joule),0, ,3.293951876975115E11,3.34725923701437E11,3.3648754793662933E11,3.3456343244598096E11,3.328299116134277E11,3.352573233760413E11,3.3174690978847516E11,3.334151946019444E11,3.3120497373631744E11,3.324045568472381E11
Total energy consumption by transponders (Joule),1, ,3.0346094347648785E11,2.907791458839579E11,2.960107804439357E11,3.0778471329141846E11,2.969242719468937E11,3.011306686224E11,3.0512423714974115E11,2.901570157363945E11,2.9649293035131793E11,2.969602106829972E11
Total energy consumption by transponders (Joule),2, ,2.8101768563562994E11,2.7190801331768472E11,2.779079087232616E11,2.7500992896295496E11,2.7822275800806525E11,2.79841054457053E11,2.917741051847118E11,2.6151320567639215E11,2.7134274099778275E11,2.8077421753398047E11
Total energy consumption by transponders (Joule),3, ,2.7772370218610785E11,2.7152347905707928E11,2.6964357994179437E11,2.7117184921345166E11,2.7253027699313226E11,2.7655669152881714E11,2.6110231127341815E11,2.7149236119468503E11,2.5285168268184628E11,2.3637510346407684E11


Total energy consumption by OXCs (Joule),0, ,2.3002035634939264E11,2.1933297819180707E11,2.183840579416609E11,2.180580364421777E11,2.19754792588428E11,2.2591141413326038E11,2.088911331976952E11,2.170139035924963E11,2.2005275974100214E11,2.6502284690624017E11
Total energy consumption by OXCs (Joule),1, ,1.4966664389789587E11,1.4703587949622714E11,1.46163164228905E11,1.4925459599285474E11,1.450448366333689E11,1.7010569498176807E11,1.4389169463443475E11,1.516891952072478E11,1.389703154213578E11,1.4892316099342093E11
Total energy consumption by OXCs (Joule),2, ,1.0926437898113528E11,1.2361339158092221E11,1.0575513361638309E11,1.062721310539328E11,1.0972504317730936E11,1.1344176039101572E11,1.0822002028256926E11,1.1287143972460863E11,1.1084475749790096E11,1.047776006037347E11
Total energy consumption by OXCs (Joule),3, ,8.590002045562338E10,9.41295838010662E10,1.0211782773322392E11,8.46990228428492E10,8.995023533287904E10,8.904717542253075E10,8.444735412546638E10,9.544997203757486E10,8.596472237486624E10,8.770000509531842E10


Total energy consumption by Amplifiers (Joule),0, ,8.861951950324565E10,8.450201298292633E10,8.413642422395876E10,8.401081852066284E10,8.466452463946564E10,8.703647489519711E10,8.047910257277135E10,8.360854737864069E10,8.477932189614542E10,1.0210486464310338E11
Total energy consumption by Amplifiers (Joule),1, ,5.7661792540430954E10,5.664824277943628E10,5.631201337400176E10,5.750304360213492E10,5.5881157358747795E10,6.55363081481029E10,5.5436888462350296E10,5.84410171623313E10,5.354083774719563E10,5.737535224967174E10
Total energy consumption by Amplifiers (Joule),2, ,4.2096086267341835E10,4.762430395259598E10,4.074408576191356E10,4.094326841351543E10,4.227356551468049E10,4.3705498317652306E10,4.169372811293837E10,4.348577192377163E10,4.270495579094324E10,4.0367473416577515E10
Total energy consumption by Amplifiers (Joule),3, ,3.3094542843562042E10,3.626513157305186E10,3.934274761616078E10,3.2631836702862125E10,3.465496167780621E10,3.4307041447581005E10,3.2534876759133324E10,3.677383511970449E10,3.311947043295092E10,3.3788019614116074E10


