Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.4212867979537014,1.4236289305056467,1.4079709600639996,1.415950216143758,1.420194050051313,1.418922497134254,1.419916115849962,1.4105840282113657,1.4148093180583443,1.420245714835337
Rate of requests by circuit,1, ,2.0020234916647275,2.0388814219838127,2.0294486251089046,2.054848905048178,2.04095233555674,2.0283533182710887,1.9797627318817952,2.0180587984614977,2.030106876698971,2.0403237860263093
Rate of requests by circuit,2, ,2.5003796824237274,2.4340965714615574,2.4241839157039466,2.295739517352963,2.2316027066359845,2.4449958284563276,2.388390458442612,2.4351156307930575,2.391828709789173,2.462432447844482
Rate of requests by circuit,3, ,2.459163531526281,2.4278985029212587,2.6152479139081004,2.502985429363822,2.5411798266790995,2.6031499909430864,2.735981723018309,2.5740388271370174,2.5453248824844343,2.683958972142387


Maximum requests by circuit,0, ,16,15,15,16,18,14,15,16,15,15
Maximum requests by circuit,1, ,20,20,20,21,21,23,19,21,21,21
Maximum requests by circuit,2, ,25,24,27,25,24,26,27,25,25,24
Maximum requests by circuit,3, ,28,30,28,27,31,28,28,26,28,32


Virtual hops,0, ,1.767985389100802,1.7650919883563858,1.7754882552251876,1.7635285608238003,1.76379930361322,1.7666834778140432,1.7689239614667023,1.7692754451109207,1.7711452256093498,1.7690609207107575
Virtual hops,1, ,1.8155557892120784,1.8078613863274433,1.8117465283076453,1.8032394379632368,1.8073197704349153,1.80952698772895,1.8279801991596154,1.817968936678614,1.810126823686469,1.8071575891834084
Virtual hops,2, ,1.8128280886951034,1.8185005860087997,1.8174307701164867,1.8546737385042091,1.8644984318313653,1.8084835488842725,1.8260241520771943,1.8214707492006799,1.8273180286315063,1.817311462866434
Virtual hops,3, ,1.8574482258080551,1.8605405405405406,1.817123234367096,1.8467037802454243,1.8360649294501434,1.8229260759346135,1.8052417532760958,1.8337286317426262,1.8427681771761548,1.81603348545185


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


