Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.0504898814320066E16,9.72957438685991E15,1.089444594114611E16,1.6117330682716802E16,1.1112041846136412E16,1.1007003890087854E16,1.181164693768666E16,1.0251325300369176E16,1.069293457285737E16,1.2880382668298488E16
Total consumed energy (Joule),1, ,5.435330910169058E15,5.93088920872912E15,5.416976285981506E15,5.943563261718127E15,5.000696890722786E15,5.375889878235224E15,5.684885096663408E15,6.472523501844264E15,6.382266482188978E15,5.651161821299382E15
Total consumed energy (Joule),2, ,3.4731548796701705E15,4.0264640144066095E15,4.510826684935944E15,3.954929173668625E15,3.427943867444666E15,4.4309209772466705E15,3.7287366029186675E15,3.3031554815667055E15,3.304375428984421E15,4.231607826313273E15
Total consumed energy (Joule),3, ,2.7149562925320035E15,3.6223239389886895E15,2.7769514216768925E15,3.224352553060849E15,2.414883490277417E15,2.780723195781756E15,3.412126945965188E15,3.0682719977605555E15,2.8593236737742535E15,3.2779009245406795E15


Average power consumption (Watt),0, ,3.08019280778432E9,3.0802009250745163E9,3.080187829734931E9,3.0801549683935513E9,3.0801878459620366E9,3.080187654746345E9,3.0801799128183284E9,3.0801954788294687E9,3.0801905731507087E9,3.0801729208071713E9
Average power consumption (Watt),1, ,3.080281290342748E9,3.0802622568362713E9,3.080280290391671E9,3.080263574602559E9,3.080295068081467E9,3.080283539819331E9,3.0802689813318186E9,3.0802471363918138E9,3.080248461705468E9,3.0802718278505373E9
Average power consumption (Watt),2, ,3.0803738570122213E9,3.080333153428904E9,3.080307929872087E9,3.0803405054118085E9,3.0803788601265674E9,3.0803131109897003E9,3.0803579086575294E9,3.0803894718356485E9,3.080389371083524E9,3.0803232556223364E9
Average power consumption (Watt),3, ,3.080445949024415E9,3.080354798225157E9,3.0804342653988314E9,3.080388641852011E9,3.0804891053187366E9,3.080434703718205E9,3.0803701671134725E9,3.0804049774349833E9,3.080427644413384E9,3.0803820820370708E9


Energy efficiency (bits/Joule),0, ,3128.5028843842165,3375.3955829368774,2998.8582276615534,2024.896978840154,2972.867381525704,2946.987656192872,2746.512009143461,3230.2761783520014,3081.0128934658323,2534.1931358866987
Energy efficiency (bits/Joule),1, ,6074.089883109199,5556.679157521711,6061.496121237603,5551.101429525478,6554.983452009432,6143.0672129123195,5751.457931401341,5031.089548616505,5131.57032908686,5772.260675556282
Energy efficiency (bits/Joule),2, ,9279.213707400015,8063.254131714316,7245.20132306439,8272.792861051048,9412.954960125397,7301.347196079533,8780.515622067287,9868.208429067306,9829.3080239413,7655.452946801204
Energy efficiency (bits/Joule),3, ,11727.307811876144,8785.724553898443,11365.216586482125,9831.824962310247,13180.055576542605,11393.884811049245,9226.489546798352,10378.939919711618,11176.438648355319,9671.86083255033


