Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.0755850001016586E16,1.063976902474265E16,1.134048198958879E16,1.0310197040478222E16,1.1005978182842854E16,1.0854585020322652E16,1.08340373541929E16,1.1585180487268852E16,1.2365851388449208E16,1.179824153233031E16
Total consumed energy (Joule),1, ,6.980922163509538E15,6.223362643373226E15,6.312917948267452E15,5.300065163390298E15,5.670243320118838E15,5.694024889788498E15,6.31231665377373E15,6.396774007808566E15,5.508802415709204E15,5.938924167917691E15
Total consumed energy (Joule),2, ,3.8588522606439675E15,4.079252330465638E15,4.592697605405802E15,4.0720895947640915E15,3.6326170684738165E15,4.1835873769841375E15,3.603093340627324E15,3.617616491198909E15,3.8310537166826505E15,4.3194608414434915E15
Total consumed energy (Joule),3, ,2.782783261591181E15,2.7601740781725245E15,2.987118480775136E15,2.6593579031618695E15,2.751480345298719E15,2.5220192501557825E15,3.229263511188899E15,2.843774764179249E15,3.2872804553263245E15,2.718423506669366E15


Average power consumption (Watt),0, ,3.0801634728679156E9,3.080165105889075E9,3.0801613548984942E9,3.080167753802791E9,3.0801626626374784E9,3.0801627516326694E9,3.0801635862046328E9,3.080158848982334E9,3.080153768229001E9,3.080156503358261E9
Average power consumption (Watt),1, ,3.080209245799567E9,3.0802244777626247E9,3.080220825526197E9,3.0802482849504266E9,3.0802371235252604E9,3.0802371060943594E9,3.080221353820205E9,3.0802203866100597E9,3.0802421692782426E9,3.080231859301048E9
Average power consumption (Watt),2, ,3.0803055406334095E9,3.0802927706210647E9,3.080269303941129E9,3.0802955583627152E9,3.0803190448356757E9,3.080289022649225E9,3.0803199248733044E9,3.080322674951552E9,3.080306099003307E9,3.080282749164566E9
Average power consumption (Watt),3, ,3.080387996836379E9,3.0803895734682555E9,3.080367941971658E9,3.0804032825386505E9,3.0803951948332276E9,3.080422497829519E9,3.080348078304311E9,3.0803825254635134E9,3.0803441827564454E9,3.08039472581599E9


Energy efficiency (bits/Joule),0, ,2992.8296091664793,3026.6398695820585,2870.63042634862,3139.4670623719603,2945.858591211119,2967.3184750318774,2992.522909611247,2803.066765260561,2612.857905343612,2719.6526957161395
