Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.2643668752829273,1.267743370231008,1.2630260278326861,1.2634007889623022,1.2698703268907776,1.2572029131691245,1.2709671110751461,1.2589762669272564,1.2638803577161666,1.2665181743217075
Rate of requests by circuit,1, ,1.748291139741255,1.7500947107375204,1.7583989884564593,1.7389353158245466,1.7380734165580989,1.7578658115781285,1.7416359993850707,1.7642580751215353,1.751466532342842,1.764208551643554
Rate of requests by circuit,2, ,2.0774582056643345,2.087545453686236,2.0959988324301557,2.077092043436838,2.075035809863245,2.0849662723879856,2.0791541187270406,2.0778268562682936,2.075967011592422,2.090356165607742
Rate of requests by circuit,3, ,2.280095284659096,2.2650997834675417,2.2533358278519326,2.2853319055745263,2.2733631893730566,2.262785296896144,2.2557573085263165,2.2398526470245477,2.2970580040011783,2.2545907593636723


Maximum requests by circuit,0, ,11,12,12,13,11,12,12,12,14,16
Maximum requests by circuit,1, ,17,18,18,16,17,18,19,17,16,18
Maximum requests by circuit,2, ,23,20,21,21,20,21,22,19,20,20
Maximum requests by circuit,3, ,21,20,23,23,22,22,22,23,26,25


Virtual hops,0, ,1.4606533323036528,1.461802244377017,1.4571131519667302,1.4536605073056241,1.4602203300139511,1.4554096177415774,1.4584072160974482,1.4542601630712064,1.456470656214488,1.4593308335736948
Virtual hops,1, ,1.6041135051131021,1.6044526473641711,1.606629143214509,1.6060708003729371,1.6028776564089766,1.6058376633979081,1.6026446789290587,1.601871960946359,1.608630837885666,1.6050107070493678
Virtual hops,2, ,1.6407378016916019,1.642247186654906,1.642689979304876,1.6416979743599676,1.6383670940005421,1.6421870007648887,1.6395491823119899,1.6459241182964384,1.6455489916479935,1.6402436666022047
Virtual hops,3, ,1.6533591756432982,1.6614479496501309,1.659072535478781,1.652666218808112,1.6611044429481738,1.6653958944281524,1.6557207624433286,1.662454432618915,1.656445301092226,1.6606692844165738


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


