Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,5.686774026125178E11,6.05027508648883E11,5.843424011975055E11,5.751546253915769E11,5.754243398976898E11,5.92845883452762E11,5.996840298487102E11,5.903779438950603E11,6.293818858540806E11,6.01913269304627E11
Total consumed energy (Joule),1, ,4.569889788081278E11,4.577794216428109E11,4.635844626737489E11,4.554940945473214E11,4.5627228993724835E11,4.674447065616705E11,4.7947660879397253E11,4.5673041286178796E11,4.7047431620708344E11,4.605428856992798E11
Total consumed energy (Joule),2, ,3.9760591565367645E11,4.0322275390737805E11,3.9399096730826227E11,4.004050166690744E11,4.0172714161345844E11,3.99725135338977E11,3.957587426316401E11,3.9272731747605945E11,3.9698572990887823E11,3.98500337716975E11
Total consumed energy (Joule),3, ,3.270745278295637E11,3.631560782364428E11,3.6472902432404584E11,3.443999463942721E11,3.4855695439245105E11,3.6207840759443695E11,3.668758301124275E11,3.5724244084638257E11,3.605752714057725E11,3.69955619582792E11


Average power consumption (Watt),0, ,318542.1746020753,302350.4635754944,312360.0178508082,312596.740648395,313599.7607848382,304754.72074166033,302240.6921953706,308884.34946767404,289610.91767530557,301219.80420763313
Average power consumption (Watt),1, ,380385.79584464745,377436.3123715068,375033.5422198112,379076.8541165488,382039.8827675152,369494.9740532156,355173.13334786234,381956.03892804054,368505.85176080366,376398.7496457834
Average power consumption (Watt),2, ,449906.0660979513,426848.49053831265,410382.77190933935,430884.7449468506,428116.18914064555,433438.08574412105,431101.49181403994,422530.94816108164,428530.1303448256,434145.38581629767
Average power consumption (Watt),3, ,437665.53203180636,497405.83436791244,477806.51291887613,468473.2836525262,461173.9726930415,470263.62300776044,475906.85434088047,494668.12324687873,471505.5199298471,467836.4666601061


Energy efficiency (bits/Joule),0, ,5.435491646431813E7,5.118990357031885E7,5.359823694676567E7,5.422693468237692E7,5.360819039061784E7,5.217808784507421E7,5.1875393735621534E7,5.29636149211385E7,4.930130213738363E7,5.14616604304708E7
Energy efficiency (bits/Joule),1, ,6.742523265805045E7,6.716992914355327E7,6.6406214839945905E7,6.766219621783844E7,6.805280298883423E7,6.64251490371784E7,6.370546036642089E7,6.81188017755458E7,6.574174321281322E7,6.720842992822689E7
Energy efficiency (bits/Joule),2, ,7.79407242107897E7,7.533296548085068E7,7.173768204139075E7,7.571097897795139E7,7.579690524131669E7,7.624245038934295E7,7.611361956519133E7,7.480753059378663E7,7.644312544004267E7,7.613449997124861E7
Energy efficiency (bits/Joule),3, ,7.456709433193804E7,8.337245667187317E7,8.160848599715684E7,7.909275658556038E7,7.86621862128433E7,8.128980138912798E7,8.179162824818967E7,8.186786984479873E7,8.13433586914742E7,8.254817897062899E7


Total data transmitted (bits),0, ,3.0910412714148815E19,3.0971299825126576E19,3.1319722477425906E19,3.1188872303376007E19,3.0847457568630948E19,3.093356458538884E19,3.110884516536606E19,3.1268550078391484E19,3.1029346514288325E19,3.097545627354924E19
Total data transmitted (bits),1, ,3.0812588218302906E19,3.0749011315124404E19,3.0784889424773853E19,3.0819730801327514E19,3.1050608256363815E19,3.1050084299999085E19,3.054527809815031E19,3.111192845859533E19,3.0929801684309967E19,3.0952364262463447E19
Total data transmitted (bits),2, ,3.098969301654171E19,3.037596580119806E19,2.8263998739940094E19,3.031505579969857E19,3.044967408574032E19,3.047602380045535E19,3.012263037626312E19,2.937896081710607E19,3.034682994933128E19,3.0339623950455595E19
Total data transmitted (bits),3, ,2.438899717024117E19,3.027721439789521E19,2.9764983474305573E19,2.7239541128242205E19,2.7418252052200514E19,2.943328184064351E19,3.000737150980166E19,2.924667765024986E19,2.9330403637235417E19,3.0539162696510247E19


Total energy consumption by transponders (Joule),0, ,2.77253200092305E11,2.783711862345329E11,2.789638376163073E11,2.7480523321884512E11,2.7589519162979175E11,2.752916162725547E11,2.7579507789639294E11,2.7837348097061017E11,2.74629033746461E11,2.7571850817412537E11
Total energy consumption by transponders (Joule),1, ,2.608752392427728E11,2.5979128340714267E11,2.6180110420681805E11,2.5934691440045435E11,2.613138786064629E11,2.609312780782383E11,2.5910588175796027E11,2.6153341373905328E11,2.6206452566868085E11,2.608104988826462E11
Total energy consumption by transponders (Joule),2, ,2.5334204689940915E11,2.490179627299994E11,2.3727121710000952E11,2.4871221322780698E11,2.4854924210767838E11,2.4918199379498926E11,2.4590155499969473E11,2.4100160937396216E11,2.457619396512766E11,2.4866298540559543E11
Total energy consumption by transponders (Joule),3, ,2.0508263672716833E11,2.4397452845294693E11,2.4012133413802435E11,2.2439342902988498E11,2.2517957274456143E11,2.3639214064978186E11,2.410343761361079E11,2.393527825013267E11,2.357404501442178E11,2.408687278066277E11


Total energy consumption by OXCs (Joule),0, ,2.103738546004861E11,2.358072839580179E11,2.2044725516055753E11,2.1681678739055182E11,2.1622466816889148E11,2.2923667510730527E11,2.3380956933387613E11,2.2523037191262488E11,2.560896599630141E11,2.354740912253026E11
Total energy consumption by OXCs (Joule),1, ,1.415709573044711E11,1.429240517623806E11,1.456637525223187E11,1.4159509745470605E11,1.4073694677297797E11,1.4907830441367368E11,1.590816373065687E11,1.4090917897955322E11,1.5044725384124847E11,1.441831932275947E11
Total energy consumption by OXCs (Joule),2, ,1.0414147447931615E11,1.1131764636328458E11,1.1313314974601663E11,1.0950428790442142E11,1.1057635186082097E11,1.086743677992166E11,1.0817919009157462E11,1.0952804118323642E11,1.0916571578017021E11,1.0816487133284578E11
Total energy consumption by OXCs (Joule),3, ,8.806373712023228E10,8.60350026126329E10,8.995203511100568E10,8.663053177052103E10,8.906389765613434E10,9.073064014186862E10,9.084266684985022E10,8.51024095771929E10,9.011599692147379E10,9.318548962817227E10


Total energy consumption by Amplifiers (Joule),0, ,8.105034791973865E10,9.084903845633038E10,8.493130842065063E10,8.353260478217175E10,8.330448009900981E10,8.831759207290868E10,9.00793826184485E10,8.677409101182251E10,9.866319214461015E10,9.072066990519946E10
Total energy consumption by Amplifiers (Joule),1, ,5.4542782260887764E10,5.506408647328767E10,5.6119605944613106E10,5.455208269215694E10,5.422146455781622E10,5.743512406976252E10,6.128908972944804E10,5.4287820143175804E10,5.79625366971537E10,5.5549193589043205E10
Total energy consumption by Amplifiers (Joule),2, ,4.012239427495665E10,4.288714481409633E10,4.358660046223093E10,4.21885155368363E10,4.260154764495338E10,4.186877374477608E10,4.167799754037269E10,4.219766691886471E10,4.205807447742402E10,4.167248097854086E10
Total energy consumption by Amplifiers (Joule),3, ,3.3928153982167175E10,3.3146547170854847E10,3.465565507501441E10,3.3375985593870743E10,3.4313483991755672E10,3.4955626802790405E10,3.4998787126469635E10,3.2787248767860165E10,3.471882434007907E10,3.5901402147989265E10


