Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,2.2679849779859946,2.467096435630068,2.1897424140064587,2.4161010553809676,2.282860375224364,2.4434423200230357,2.3115888493975376,2.2898134712286318,2.3164596187203985,2.3421286997672475
Rate of requests by circuit,1, ,2.8370976213491628,2.752960295895942,2.596138060908871,2.824084324767535,2.602142418328371,2.6789433352478533,2.745229074800311,2.585798558449289,2.4659259232484865,2.6099862987354068
Rate of requests by circuit,2, ,2.9950766493946235,2.9096448484125563,2.991098137587609,3.012304529180738,2.950021419475356,3.0128146148368393,2.923776248339355,2.9776083244773255,2.8318658324316326,2.955292042643022
Rate of requests by circuit,3, ,3.113780044413207,3.3344620912412535,3.4800686649642407,3.019216227456023,3.179907342515566,3.101146299104963,3.0955611851838585,3.023816040015853,3.2421395547257927,3.383595685118295


Maximum requests by circuit,0, ,26,25,23,25,23,26,27,24,25,24
Maximum requests by circuit,1, ,28,27,25,27,28,32,31,26,28,30
Maximum requests by circuit,2, ,30,32,37,30,31,36,33,31,35,35
Maximum requests by circuit,3, ,37,40,38,33,44,43,37,33,43,34


Virtual hops,0, ,1.8193266357857587,1.790669761536325,1.8255169659043191,1.7973013343955386,1.8104333039808096,1.8003519341465597,1.80503843660276,1.8123496552765337,1.8119658997534922,1.8053654860587791
Virtual hops,1, ,1.7804273614857131,1.7891770694461278,1.795253606328525,1.7888790097803176,1.807517484271681,1.8018343243133923,1.7784698138580226,1.7930236000676705,1.8173190736065865,1.7960317049163343
Virtual hops,2, ,1.7718812241555368,1.7793412868359335,1.7642025558002863,1.7646263718528084,1.773533564898321,1.7624676689298415,1.763223581319717,1.7654735385961164,1.8020220170601235,1.7735020189517683
Virtual hops,3, ,1.7594179517264499,1.768084798644544,1.7409997279514746,1.7726332264877092,1.768737350147906,1.7685588152415541,1.7661770877045742,1.7740749681780275,1.7667849302383654,1.7582359354779542


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


