Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.126736253235868E16,1.0268438148668374E16,1.1787371187788428E16,1.1466269524718304E16,1.3404227943472346E16,1.1198868040057514E16,1.0582045760038502E16,1.287211277258916E16,1.318342120745027E16,1.2165213443647084E16
Total consumed energy (Joule),1, ,5.839260348312498E15,5.66932706174689E15,6.042913212473283E15,6.581681360070249E15,6.957679706174549E15,6.182488976612023E15,5.063852462837178E15,5.65441117841616E15,5.466466253429678E15,5.036395931147309E15
Total consumed energy (Joule),2, ,4.1598825721307135E15,3.3877999199359845E15,3.357740228651471E15,3.8312566049052335E15,3.4056763121923065E15,3.7633915202672095E15,4.000297589122208E15,3.9383903596741675E15,3.728115904107641E15,3.607337370582829E15
Total consumed energy (Joule),3, ,3.175530872088169E15,2.5185968556723035E15,2.812572603587169E15,2.7792781271904215E15,3.1561424524087095E15,2.8448578484644135E15,3.4653879087501045E15,2.802443157350133E15,2.6569253384273355E15,2.8788512150877255E15


Average power consumption (Watt),0, ,3.080165479979207E9,3.0801730343379717E9,3.080160651036733E9,3.080163025897579E9,3.080151958319663E9,3.080164884893275E9,3.080170108865077E9,3.080154269893941E9,3.0801533325793204E9,3.0801582533466535E9
Average power consumption (Watt),1, ,3.080233668395644E9,3.0802399197001247E9,3.0802299536595583E9,3.08021758111208E9,3.0802093559689302E9,3.0802275934105563E9,3.080254988218442E9,3.080239840595749E9,3.0802428922751794E9,3.0802562766121955E9
Average power consumption (Watt),2, ,3.0802939037683463E9,3.0803389240257745E9,3.0803419034701157E9,3.0803089865605564E9,3.080337190282289E9,3.080315486251489E9,3.080301698393503E9,3.0803045908170476E9,3.080317521724686E9,3.0803244659792137E9
Average power consumption (Watt),3, ,3.080357553863026E9,3.080426419483183E9,3.0803961372851243E9,3.0803948277286997E9,3.0803564244798284E9,3.0803892703950686E9,3.080335885614214E9,3.080393191808723E9,3.080403907087438E9,3.080384449343824E9


Energy efficiency (bits/Joule),0, ,2947.1207714550183,3195.6828483449412,2800.3857255864887,2881.4554596431367,2477.178286459873,2961.577513247784,3134.069481628825,2572.447296000043,2533.101388026343,2741.0221915655143
Energy efficiency (bits/Joule),1, ,5664.533310963906,5819.817016537331,5502.479461606254,5040.4138826745275,4737.475502989717,5355.843958126946,6470.421067794339,5822.53372440649,6038.122228496407,6525.695295544538
Energy efficiency (bits/Joule),2, ,7856.591256254572,9552.105320276863,9714.762377939916,8478.299108633984,9579.959258113544,8701.144316045871,8268.770066074274,8240.9671727198,8778.16525318032,9058.53479056903
Energy efficiency (bits/Joule),3, ,10099.889003901146,12761.514208305554,11481.329068804564,11482.91351303663,10151.004665217202,11199.683016404897,9297.083603534167,11449.438024054512,11920.728590836572,11172.622718044693


Total data transmitted (bits),0, ,3.3206278158628282E19,3.2814671670990406E19,3.3009186016472166E19,3.303954492373927E19,3.3204662408328376E19,3.3166315761263616E19,3.3164866669736374E19,3.31128316956546E19,3.3394942559528206E19,3.3345120014167785E19
Total data transmitted (bits),1, ,3.3076684754406846E19,3.299444610627014E19,3.3251005839903306E19,3.3174398098638246E19,3.2961837165650616E19,3.3112446231573946E19,3.276525765974393E19,3.2922999777989136E19,3.3007191396159214E19,3.2865985234387644E19
