Metrics,LoadPoint,Bandwidth,src,dest, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total energy consumption (Joule),0,all,all,all, ,1.536282858691749E12,1.5580036759545388E12,1.5620646064575342E12,1.5084352216061746E12,1.578856879723541E12,1.5091385990052146E12,1.5209534450463738E12,1.540684387880096E12,1.555283289230005E12,1.5488389763291318E12
Total energy consumption (Joule),1,all,all,all, ,1.5869527341875337E12,1.597102005885441E12,1.605042736699835E12,1.5752740559177244E12,1.5938527904305728E12,1.578397634567322E12,1.596066823328145E12,1.5897961995909805E12,1.579728690528383E12,1.5642009327752952E12
Total energy consumption (Joule),2,all,all,all, ,1.6008557443751055E12,1.6188317416303296E12,1.5511194970541938E12,1.5171144237689348E12,1.5472984953263489E12,1.617573159306986E12,1.5634671833287847E12,1.5922308649566333E12,1.5916726426211914E12,1.5404821174159712E12
Total energy consumption (Joule),3,all,all,all, ,1.5637127832115261E12,1.6028639504813325E12,1.5137125947568152E12,1.5500437107927278E12,1.5642414757925369E12,1.5244915992167043E12,1.5044265979709238E12,1.5917577554575503E12,1.578023126843159E12,1.5601251829902202E12


Average power consumption (Watt),0,all,all,all, ,355043.6506741114,355431.9096593134,355999.3150349029,355333.44882711937,359132.88855981675,352960.29309125734,352269.41480762255,356570.1435762822,354835.9848692782,356295.6364580448
Average power consumption (Watt),1,all,all,all, ,440331.46082571923,440427.4809212229,441372.606898698,436880.9727038373,439352.2052644457,439008.87339510326,438779.6582391344,440906.00519760215,438703.40520595247,437737.3983827355
Average power consumption (Watt),2,all,all,all, ,517366.83741703414,521669.4680952859,511517.6520127194,508571.9184998752,517141.89329207543,525391.8101538487,515157.518270453,520380.7514745428,523703.42237209907,516453.26172734075
Average power consumption (Watt),3,all,all,all, ,595295.3657469042,590173.9201666896,586938.2271541165,591655.1643416162,589510.4634421653,594049.1352391127,583341.3270072957,600480.1435789,599764.4259225695,596207.3754907678


Energy efficiency (bits/Joule),0,all,all,all, ,1.9631847822942685E7,1.966686891207244E7,1.963681381226384E7,2.0106534863931425E7,1.9663622804964673E7,1.9898104860412207E7,1.971103826408531E7,1.9711896767738093E7,1.9671214935206197E7,1.985069598309146E7
Energy efficiency (bits/Joule),1,all,all,all, ,1.9128638507307477E7,1.914693292792764E7,1.924282274338276E7,1.927483053341847E7,1.9117127516783334E7,1.9156953946183342E7,1.9123154781449255E7,1.911281799141666E7,1.9384307836505387E7,1.9346987230933238E7
Energy efficiency (bits/Joule),2,all,all,all, ,1.8818571902472876E7,1.8744603170697086E7,1.9160511103469983E7,1.936412711748568E7,1.941204144675725E7,1.886369629305169E7,1.9161888953256983E7,1.911782885028198E7,1.9113832874867678E7,1.9371949021781147E7
Energy efficiency (bits/Joule),3,all,all,all, ,1.891024775094144E7,1.8507244501332056E7,1.9404568318181902E7,1.893439891930248E7,1.8882090157013036E7,1.9441308708447345E7,1.9361943585630015E7,1.8917650911205277E7,1.895176544564581E7,1.9205096527553916E7


Total data transmitted (bits),0,all,all,all, ,3.0160071294831776E19,3.06410540595249E19,3.0673971839733785E19,3.0329405373206675E19,3.1046046145907188E19,3.002899809190133E19,2.9979571553201447E19,3.0369811605558206E19,3.0594311867577893E19,3.0745531645872185E19
Total data transmitted (bits),1,all,all,all, ,3.0356245180456546E19,3.057960498574723E19,3.088555287786889E19,3.036314047150491E19,3.0469887037642203E19,3.0237290794170913E19,3.0521832904040137E19,3.0385485406228324E19,3.0621947235361726E19,3.0262575473017496E19
Total data transmitted (bits),2,all,all,all, ,3.012581893100966E19,3.034435859698896E19,2.9720242346115654E19,2.937759655363269E19,3.003622252178021E19,3.0513408808959103E19,2.995898454900765E19,3.0439997166377353E19,3.0422964882560442E19,2.9842141047547675E19
Total data transmitted (bits),3,all,all,all, ,2.9570196141844144E19,2.9664595033929015E19,2.9372939459051016E19,2.934914596250543E19,2.9536148573253804E19,2.963811180380653E19,2.9128622918634316E19,3.0112317552949592E19,2.9906324167736136E19,2.9962354734394896E19


Total energy consumption by transponders (Joule),0,all,all,all, ,1.1945995018647056E12,1.2437962717667983E12,1.2445207229964065E12,1.22652019675813E12,1.2799938487421812E12,1.2132189544327075E12,1.1970708453458176E12,1.235517689662627E12,1.2452155096244963E12,1.2485313707288882E12
Total energy consumption by transponders (Joule),1,all,all,all, ,1.387426101489405E12,1.3921048453137048E12,1.40174787932719E12,1.3705658851245261E12,1.3989928040325154E12,1.3603627589352502E12,1.3821074526432476E12,1.3633745507441147E12,1.3685908833474456E12,1.3541399129196863E12
Total energy consumption by transponders (Joule),2,all,all,all, ,1.4281413799222627E12,1.4665596258647905E12,1.3911087961872249E12,1.3643432355633005E12,1.3913491639692412E12,1.460985304722438E12,1.4048671475187815E12,1.428842999809485E12,1.4412530198877498E12,1.3813459080426016E12
Total energy consumption by transponders (Joule),3,all,all,all, ,1.4468693094922556E12,1.4855861471216875E12,1.388445284714759E12,1.420806747195716E12,1.4326584311701167E12,1.4096042664268523E12,1.3833494515270457E12,1.4731834940651045E12,1.4620208598297168E12,1.4388203146283376E12


Total energy consumption by OXCs (Joule),0,all,all,all, ,2.46655027986393E11,2.268206353190599E11,2.292291792885278E11,2.0350935143404544E11,2.1574381016199124E11,2.1361903281318454E11,2.3380498375835297E11,2.2029431339099823E11,2.2383231529473865E11,2.1678662242056314E11
Total energy consumption by OXCs (Joule),1,all,all,all, ,1.4403466305530188E11,1.4798373806526196E11,1.467548762116668E11,1.4777512157725122E11,1.4066589559634338E11,1.5739542847637424E11,1.5445339525550314E11,1.634496881898717E11,1.5241655965573193E11,1.516392463843724E11
Total energy consumption by OXCs (Joule),2,all,all,all, ,1.246793721338091E11,1.0992248298095511E11,1.155088274330043E11,1.1028275433810304E11,1.1257699832836046E11,1.1303793668367523E11,1.1449049387313629E11,1.1794674117213887E11,1.0858520180659627E11,1.148775478593352E11
Total energy consumption by OXCs (Joule),3,all,all,all, ,8.434718784047311E10,8.466072254288516E10,9.042820274047961E10,9.329382375809769E10,9.498741716678505E10,8.293508512592609E10,8.74033995157229E10,8.559661212010413E10,8.373993595236469E10,8.756778784467186E10


Total energy consumption by Amplifiers (Joule),0,all,all,all, ,9.502832884065039E10,8.738676886868059E10,8.831470417259982E10,7.840567341399918E10,8.311922081936865E10,8.230061175932262E10,9.00776159422032E10,8.487238482647081E10,8.623546431076997E10,8.352098317968065E10
Total energy consumption by Amplifiers (Joule),1,all,all,all, ,5.549196964282677E10,5.7013422506473976E10,5.653998116097822E10,5.69330492159471E10,5.4194090801714096E10,6.063944715569747E10,5.9505975429394455E10,6.297196065699402E10,5.872124752520561E10,5.842177347123649E10
Total energy consumption by Amplifiers (Joule),2,all,all,all, ,4.8034992319033714E10,4.234963278458386E10,4.450187343396465E10,4.248843386753121E10,4.3372333028747154E10,4.354991790087284E10,4.410954193686684E10,4.544112397500937E10,4.1834420926845474E10,4.425866151403444E10
Total energy consumption by Amplifiers (Joule),3,all,all,all, ,3.2496285878797344E10,3.26170808167599E10,3.48391073015765E10,3.594313983891408E10,3.659562745563511E10,3.1952247663926037E10,3.3673746928155296E10,3.2977649272341545E10,3.2262331061077366E10,3.3737080517210648E10


