Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.424569873817173,1.425738947835681,1.430151625098757,1.431734453661162,1.4288816503554247,1.4295349424707584,1.4325605549120315,1.4262900095066726,1.438248356991615,1.435099254545743
Rate of requests by circuit,1, ,1.98055889620082,1.9819541731658006,1.979646419420682,1.990412272527614,1.981679942305105,1.9799059266460508,1.9741894552933563,1.9626558056263814,1.9748253095981858,1.9650234181430164
Rate of requests by circuit,2, ,2.25483263412119,2.237172959990057,2.221898637664036,2.253354180649226,2.2306448372674335,2.2380743679366684,2.218891101842788,2.2241202918789127,2.2648919984505906,2.271752894530645
Rate of requests by circuit,3, ,2.304745090799808,2.3284718357275547,2.3670806872955485,2.3684014296236326,2.3762978656176617,2.3471780882762863,2.3411771103666843,2.303669657401106,2.3712628347631433,2.3458880131406548


Maximum requests by circuit,0, ,15,15,19,16,16,16,18,16,17,16
Maximum requests by circuit,1, ,24,23,22,23,20,24,23,22,26,23
Maximum requests by circuit,2, ,29,25,27,26,26,28,27,26,23,28
Maximum requests by circuit,3, ,32,30,29,30,32,28,32,35,31,29


Virtual hops,0, ,1.7826335932504271,1.776057683124821,1.777578406856663,1.779720046181884,1.7792367782722462,1.781907272623073,1.7784904975993432,1.7790484554583985,1.7738752922093413,1.7816729341248783
Virtual hops,1, ,1.828718929254302,1.8263428991905812,1.832295760774976,1.8253852989231696,1.8324125934280198,1.8285613223330115,1.8335006261531255,1.8319899027566622,1.8328537422444864,1.8269938181366507
Virtual hops,2, ,1.8572767231802154,1.8591160753901654,1.8670385238940785,1.8600152366992295,1.8619405505012012,1.8577305649444713,1.8675669935902386,1.8637361786926954,1.8548852098620203,1.8575615870414115
Virtual hops,3, ,1.9056286643662932,1.9016079140601065,1.8917723327323421,1.887075070473721,1.892551796227085,1.8971996689263755,1.899041873669269,1.9006217309779927,1.895746356833399,1.895951652115712


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


