Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.2275076605213948E16,1.136091365348197E16,1.2897291035731874E16,1.1516081336118308E16,1.1912656731886316E16,1.1085435304410868E16,1.0822497427772592E16,1.0032451962338758E16,1.0146911320945498E16,1.121367377458358E16
Total consumed energy (Joule),1, ,5.096370614188951E15,6.479780775522546E15,6.541960997718826E15,6.085757324262162E15,5.806889746115301E15,5.187024491755154E15,6.148734837166531E15,5.578433053051865E15,5.609264283483628E15,5.531813884057485E15
Total consumed energy (Joule),2, ,4.562244061062164E15,4.1554252727704645E15,3.6134501492356745E15,3.237642869759887E15,3.701235547245791E15,3.80098227820937E15,4.71945217248713E15,4.709008514173619E15,3.9483164030538125E15,3.788818521953559E15
Total consumed energy (Joule),3, ,2.802956216283043E15,2.77980150125086E15,2.7082038825353585E15,2.6070506340125525E15,2.8852528903023415E15,2.8984058115996585E15,2.9662877004564295E15,3.385520236422029E15,2.636861076434774E15,2.8039408043042185E15


Average power consumption (Watt),0, ,3.080159784553758E9,3.080166927452745E9,3.080156861553413E9,3.080165920669285E9,3.080163293040406E9,3.0801681759952064E9,3.0801709695017533E9,3.0801776239136314E9,3.0801756738828363E9,3.080167247068727E9
Average power consumption (Watt),1, ,3.080260072942261E9,3.080224317394245E9,3.080222152925273E9,3.0802323783873467E9,3.0802400759892564E9,3.08025972812901E9,3.080231285758535E9,3.080246744229638E9,3.08024495033792E9,3.080248398749532E9
Average power consumption (Watt),2, ,3.080279161674238E9,3.0802999582126784E9,3.080328636160788E9,3.0803584716649504E9,3.0803280104734654E9,3.080318506399613E9,3.0802734051714773E9,3.080272271776613E9,3.0803086544867806E9,3.08031568496409E9
Average power consumption (Watt),3, ,3.0803967177604914E9,3.080398889038466E9,3.080408285108125E9,3.080418002018414E9,3.080389569786881E9,3.08038701458292E9,3.0803790622484894E9,3.0803443622536187E9,3.0804148955859494E9,3.0803938184773955E9


Energy efficiency (bits/Joule),0, ,2677.031057201758,2918.4957349826195,2563.148953277931,2870.6257168347283,2767.243850926453,2975.7090677788533,3086.932349165465,3273.0061138897904,3265.852350260298,2947.8691126193044
Energy efficiency (bits/Joule),1, ,6427.291273034471,5106.126251317817,5024.367894875845,5405.246733383503,5682.868810919528,6332.491956695887,5318.413638101952,5926.643148217092,5851.495138550613,5981.716311755391
Energy efficiency (bits/Joule),2, ,7028.338467178681,7794.635684952049,8812.047261593774,9871.200815652375,8740.952144370054,8382.497223697233,6840.358941910943,6722.463834724207,8092.4341254700985,8428.246409187544
Energy efficiency (bits/Joule),3, ,10838.890939208413,10983.466078114776,11367.481778999969,11743.492074151512,10654.322656258988,10568.27557698183,10275.608723622763,9072.553912587502,11603.729318663407,10845.355566526778


