Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.4234915268807249,1.4207307888859022,1.4340231243098178,1.4159274882747477,1.418464618663648,1.4117113413412743,1.4156243752279396,1.4232124174590772,1.416625008460551,1.4149672690152648
Rate of requests by circuit,1, ,2.0399167917813816,2.059424352198277,2.039929831499206,2.0273998932115225,2.0375772334907585,2.049605604912454,2.0173344761261065,2.037324741883451,2.0386229607349056,2.0154859691258626
Rate of requests by circuit,2, ,2.484177155812832,2.459655038327041,2.356623261081295,2.3185427595313906,2.5042024775417,2.4848124280661184,2.5437810733179433,2.4029832834956637,2.4204165613035906,2.477561693032823
Rate of requests by circuit,3, ,2.324812149737295,2.528168209793473,2.6747014763248176,2.7527673285095156,2.5102127307998794,2.396503061404706,2.6023204024388416,2.6678421523486504,2.6162378376271653,2.52280726961977


Maximum requests by circuit,0, ,15,15,16,16,16,16,17,15,15,14
Maximum requests by circuit,1, ,21,21,21,23,21,22,20,21,23,19
Maximum requests by circuit,2, ,29,25,26,24,27,27,26,27,25,27
Maximum requests by circuit,3, ,30,30,28,29,30,29,26,30,29,31


Virtual hops,0, ,1.7728536074624024,1.7710113214727428,1.7741763676481777,1.772387384383841,1.7660923369823893,1.7719622077810868,1.772597915576072,1.7682507968222254,1.7703177185921042,1.774945243310161
Virtual hops,1, ,1.8197653343508537,1.8126311172140215,1.8129825564769804,1.8222693977470499,1.8185805270584645,1.8121973077069748,1.82495935736827,1.8144104595123347,1.8126781373623755,1.8200859703325594
Virtual hops,2, ,1.822106020628448,1.817092315350155,1.8423629559248416,1.8520118164357653,1.8139368090884749,1.8192292488213118,1.807102185875879,1.8349655877079678,1.8252957583918439,1.8196147949405903
Virtual hops,3, ,1.8912239113630507,1.8484148376331664,1.8347062533352738,1.8137152677209447,1.8537575900954184,1.867102085732044,1.8317556776128705,1.8301859398139635,1.8337474543736054,1.8567690658167832


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


