Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Percentage of cicuits per modulation,0,BPSK,all, ,0.026566095627716696,0.027096583496412262,0.025736322176859682,0.028935161638150266,0.026339779075866918,0.02675639683233539,0.025623876817513477,0.028263424104633936,0.025639850955958707,0.027249621815996293
Percentage of cicuits per modulation,0,QPSK,all, ,0.31264638199948863,0.310329011741683,0.3126286943214346,0.3105202123980225,0.3080715227875757,0.3115869837042158,0.31863155530142134,0.3121289531497471,0.3069655691975648,0.3128511253839141
Percentage of cicuits per modulation,0,8QAM,all, ,0.22386601892099206,0.223290728962818,0.22156522800185066,0.22615608406404492,0.2283137346771442,0.2291067307790056,0.21899505799705932,0.22422214274766258,0.22939445767922953,0.22685437496498295
Percentage of cicuits per modulation,0,16QAM,all, ,0.40496548197391974,0.40761068982387477,0.4075510837015156,0.40063170101519746,0.40456413573236505,0.39581067206132015,0.40465712301911455,0.40192612272007355,0.4068983772117362,0.3988376890283345
Percentage of cicuits per modulation,0,32QAM,all, ,0.031956021477882894,0.031672985975212,0.03251867179833949,0.03375684088458487,0.03271082772704818,0.03673921662312314,0.03209238686489136,0.033459357277882795,0.03110174495551076,0.03420718880677217
Percentage of cicuits per modulation,0,64QAM,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation,1,BPSK,all, ,0.027259025261440945,0.028417394357832988,0.026937086605235732,0.026195552848004875,0.027641084162531433,0.026086821737468097,0.02569529194280094,0.026493831371880154,0.025391952862646533,0.02688670976789268
Percentage of cicuits per modulation,1,QPSK,all, ,0.32188464595785976,0.3177553201927198,0.31705379162324193,0.3192615270241666,0.3167545349863938,0.3175420830190239,0.32891518493916033,0.31686642994846986,0.32046395681822865,0.3203978098802858
Percentage of cicuits per modulation,1,8QAM,all, ,0.20423880165587868,0.20990038678227102,0.20807235504741464,0.2059402055788164,0.21338834354877853,0.21342729893668688,0.1943006915586589,0.2094956041740964,0.20765260924205278,0.20361204772068756
Percentage of cicuits per modulation,1,16QAM,all, ,0.41032549784756417,0.4081766495050323,0.4105880653383001,0.41156032359819716,0.4050066869426472,0.40702985336819153,0.4144923506300238,0.4108714640865417,0.4080275654628237,0.4127045503758468
Percentage of cicuits per modulation,1,32QAM,all, ,0.03629202927725644,0.03575024916214388,0.0373487013858076,0.037042390950814935,0.03720935035964908,0.035913942938629574,0.03659648092935597,0.03627267041901188,0.038463915614248334,0.03639888225528712
Percentage of cicuits per modulation,1,64QAM,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation,2,BPSK,all, ,0.026989782019987286,0.03001836001691477,0.02646999178149449,0.030650830847890925,0.02559125449940008,0.02566668973705086,0.029038199985007014,0.030008344566403493,0.025981064107877205,0.028338542558657306
Percentage of cicuits per modulation,2,QPSK,all, ,0.3249563345600607,0.3292919885022401,0.32927922639314344,0.3162015338730294,0.3198293560858552,0.3220714365573308,0.31865984128854,0.32800029954853754,0.3300817154940653,0.3278975423873951
Percentage of cicuits per modulation,2,8QAM,all, ,0.18753438486478402,0.18476172123820384,0.18825180647020526,0.19230933106092885,0.19529129449406746,0.19601130803754438,0.19125159300470138,0.18371418790251834,0.1854059740508145,0.18284380887138207
Percentage of cicuits per modulation,2,16QAM,all, ,0.4251277915168866,0.41632810367253864,0.4189996904718703,0.4239401363442693,0.42199706705772566,0.41741246120182507,0.424376452445463,0.42082825170635685,0.4206435227985166,0.4211712193868813
Percentage of cicuits per modulation,2,32QAM,all, ,0.03539170703828137,0.039599826570102616,0.03699928488328655,0.03689816787388155,0.0372910278629516,0.03883810446624891,0.03667391327628859,0.03744891627618375,0.03788772354872645,0.03974888679568419
Percentage of cicuits per modulation,2,64QAM,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation,3,BPSK,all, ,0.025890670229347584,0.024786263380990013,0.02986641486377649,0.025347460820606033,0.029195453532427012,0.023594110342380698,0.021693441504788417,0.027219321510240466,0.027909047897358825,0.029734852683618952
Percentage of cicuits per modulation,3,QPSK,all, ,0.32260632375862835,0.32399542407445275,0.3121059793928958,0.3262695896969831,0.32777468241586805,0.3270356572645024,0.33713005528722184,0.32885214858781775,0.32636442069522137,0.3233367326579023
Percentage of cicuits per modulation,3,8QAM,all, ,0.18239812959251836,0.18757426207674072,0.1927902907767934,0.18409327688249508,0.17845442389124136,0.18705650168529359,0.17736828387797993,0.17979369570393175,0.18327349642370097,0.18396812024741171
Percentage of cicuits per modulation,3,16QAM,all, ,0.4284513471387219,0.4237262844921441,0.4244230288555003,0.4251047369937712,0.4247325607310007,0.4217668972857903,0.4274639413079282,0.422574983250926,0.42253764159082685,0.42386990932671204
Percentage of cicuits per modulation,3,32QAM,all, ,0.04065352928078379,0.03991776597567243,0.040814286111033965,0.03918493560614457,0.039842879429462894,0.040546833422032996,0.036344278022081615,0.041559850947084,0.039915393392891935,0.03909038508435498
Percentage of cicuits per modulation,3,64QAM,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0


Percentage of cicuits per modulation and bandwidth,0,BPSK,100.0, ,5.625159805676298E-4,6.523157208088715E-4,4.7791668996934213E-4,5.798221878623889E-4,4.990909414994117E-4,5.845337453872663E-4,4.7990524424113706E-4,5.415623563071578E-4,5.039398937144951E-4,5.144321127879673E-4
