Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.4849943337753642,1.4792736791518994,1.4807710181686828,1.4910635877387628,1.4797949567916626,1.4806514305494598,1.48648034582175,1.4826240053146422,1.479208850856036,1.4833965504209208
Rate of requests by circuit,1, ,2.1127459688692394,2.089154006289206,2.1066742328555628,2.102587812904561,2.1105492569584197,2.1015392044897503,2.128233398998197,2.1130482222343714,2.1251889333137863,2.0895929760516134
Rate of requests by circuit,2, ,2.390364089238088,2.293381829443481,2.0266248741645514,2.3390054394794593,2.278436803896341,2.3336537475036425,2.469923219866191,2.4130585402244273,2.360529665461113,2.477073330855818
Rate of requests by circuit,3, ,2.3880663304068226,2.4935166515400393,2.5499902815915205,2.4842079017561023,2.38587172843407,2.452446780721234,2.298063294738607,2.341870393108439,2.426040874975648,2.4501486885373778


Maximum requests by circuit,0, ,13,13,13,14,14,12,13,15,13,14
Maximum requests by circuit,1, ,19,20,19,19,19,18,24,17,20,19
Maximum requests by circuit,2, ,20,21,20,25,21,21,21,22,22,22
Maximum requests by circuit,3, ,22,21,20,24,25,27,23,24,23,24


Virtual hops,0, ,1.5886224460596348,1.5916532231120954,1.5935678928745147,1.5944376644674116,1.5880558309816184,1.5927073698664098,1.5892915006766675,1.5950788547222197,1.5876201189749848,1.5923803712566857
Virtual hops,1, ,1.69258702129902,1.689025499602616,1.6944234069273614,1.6889427173590434,1.6898623949780864,1.6953785135368167,1.689079646694452,1.6868225953030085,1.69048439594103,1.6944351404373414
Virtual hops,2, ,1.738055180059712,1.7541837810151395,1.8478994530431747,1.7531985834492418,1.7476828214594298,1.738663890807561,1.7133636907403478,1.7272347819334297,1.7415189898218082,1.715086281860519
Virtual hops,3, ,1.779229874048671,1.7493880962330608,1.7417402892256058,1.76048725234982,1.7786309762440764,1.7604445111878662,1.8117665434477013,1.788092845971392,1.7940289010222095,1.7632235254053945


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


